rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		アルデエンブレム	牡4	56.0		宮崎北斗	2:37.2		2-2-2-2	39.2	19.3	5	482	2		清水久詞		中村忠彦	760.0
2	3	3		トモジャタイクーン	牡5	57.0		津村明秀	2:37.3	3/4	7-7-6-5	39.0	33.3	7	506	-2		鈴木伸尋		吉冨学	300.0
3	7	9		スタンサンセイ	牡4	56.0		マーフィ	2:37.4	クビ	4-4-4-3	39.3	1.5	1	546	18		高橋文雅		吉田和美	190.0
4	8	10		プレイングラン	牡4	56.0		丸山元気	2:37.7	1.3/4	7-7-4-5	39.5	4.6	2	476	-2		小西一男		スリースターズレーシング	110.0
5	2	2		フラテルニテ	牝4	52.0		菅原明良	2:37.8	1/2	1-1-1-1	39.9	128.6	8	510	22		戸田博文		北嶋義三	76.0
6	6	7		エグジットラック	牡6	57.0		勝浦正樹	2:38.0	3/4	11-11-8-8	39.5	28.6	6	528	-2		田村康仁		戸賀智子	
7	8	11		ユメノサキ	牡5	57.0		大野拓弥	2:38.4	2.1/2	6-6-7-7	40.0	11.5	4	556	6		新開幸一		山田広太郎	
8	5	5		サクセスファイター	牡4	56.0		田辺裕信	2:38.6	1.1/4	2-2-2-3	40.6	6.0	3	512	12		中舘英二		高嶋哲	
9	6	6		ロードザナドゥ	セ5	57.0		木幡巧也	2:40.1	9.0	9-9-9-8	41.4	353.2	11	472	-8		新開幸一		ロードホースクラブ	
10	7	8		スズヨブラック	牡5	57.0		井上敏樹	2:40.3	1.1/4	9-9-11-10	41.4	341.0	10	484	0		松永康利		鈴木与四郎	
11	1	1		プランスシャルマン	セ7	57.0		田中勝春	2:42.2	大	4-4-9-10	43.5	134.2	9	462	2		畠山吉宏		村野康司	
