horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a0010f3	True	1961				米	-	0	0-0-0-0	000a000f9f	000a007c9d	000a000f30	000a00780f	000a00115d	000a007d3f	000a000f3d	000a0074e3	000a0014fb	000a007b2c	000a00115e	000a0077a7	000a0014ad	000a007a0e	000a00114e	000a007a1d	000a001124	000a0079f8	000a00162f	000a008ac2	000a001892	000a0169fd	000a001123	000a0077be	000a00114e	000a007852	000a001533	000a00744e	000a00128d	000a007ade	000a00114f	000a007ffd	000a0011a2	000a007a24	000a001125	000a008cbd	000a00167d	000a00841b	000a001195	000a0147bb	000a00192f	000a0165f4	000a001891	000a01325a	000a014722	000a0169fc	000a001124	000a007ffa	000a013d3f	000a0098d5	000a00114f	000a007ffd	000a001139	000a00fdc6	000a0011c8	000a0081a0	000a00115f	000a0087e8	000a001194	000a009be1	000a0011d8	000a008b6e	
000a00166e	True	1961				独	-	0	0-0-0-0	000a00101c	000a0081cc	000a000fb1	000a0074f4	000a001238	000a008807	000a001172	000a0074da	000a000f8b	000a00740e	000a001239	000a007895	000a001837	000a008806	000a001123	000a00812d	000a00164d	000a008215	000a001180	000a007899	000a001174	000a00812e	000a00123a	000a007b07	000a0013ae	000a007e06	000a001206	000a00fdcb	000a00123b	000a019732	000a001124	000a007ffa	000a0012ed	000a0131c3	000a0016c4	000a014870	000a001a1b	000a016097	000a001149	000a007ff4	000a0011ef	000a0080df	000a00114e	000a007ff2	000a001268	000a018f94	000a00123b	000a009921	000a00173f	000a009920	000a0012a4	000a013bb0	000a01308c	000a0085de	000a0011c8	000a008993	000a00110f	000a0095f5	000a00123c	000a0146e4	000a0011e8	000a0146f2	
000a00741c	False	1961					-	0	0-0-0-0	000a000eb1	000a006dfb	000a001258	000a007a09	000a00120e	000a00799f	000a001259	000a007598	000a00110f	000a008c29	000a00120f	000a007ce3	000a00161d	000a007c11	000a001212	000a008217	000a001709	000a007597	000a001110	000a000438	000a0016c4	000a01313b	000a00fb6d	000a00fb9f	000a0014fb	000a008907	000a0011ea	000a008eae	000a00124a	000a00849f	000a0011c8	000a00792a	000a001685	000a008983	000a00191d	000a0148fa	000a00156d	000a008a9d	000a001111	000a013158	000a001d16	000a008c70	000a0012e8	000a010492	000a00115c	000a016a83	000a001210	000a00fdd0	000a001846	000a00fbec	000a00162f	000a008ac2	000a001894	000a008906	000a0011c8	000a00792a	000a001709	000a0098cb	000a00124b	000a008939	000a001212	000a0148f5	
000a007c33	False	1961					-	0	0-0-0-0	000a000e94	000a007d1c	000a000f88	000a00780d	000a00124f	000a00780e	000a000f8b	000a007851	000a0013fd	000a0078d1	000a001190	000a007978	000a0011ea	000a007861	000a001180	000a007899	000a00115e	000a007852	000a0013fe	000a0072d1	000a00137b	000a0080de	000a001191	000a007445	000a001431	000a007a9b	000a0011c8	000a00792a	000a00129b	000a008b80	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001160	000a00a133	000a001892	000a013258	000a0014fe	000a00a830	000a0019d1	000a018dfc	000a001111	000a0102ad	000a013116	000a0104ad	000a001753	000a0098b6	000a00164c	000a009c15	000a000e5b	000a0080f3	000a0012b6	000a008420	000a00129c	000a00736c	000a001821	000a0087b1	
000a0085d8	False	1961					-	0	0-0-0-0	000a000e94	000a007ab7	000a000f88	000a00780d	000a001252	000a0074e4	000a000f8b	000a007851	000a0013fd	000a0078d1	000a00fd42	000a0074ba	000a001266	000a0085d9	000a001180	000a007899	000a00115e	000a007852	000a0013fe	000a0072d1	000a00137b	000a0080de	000a00fd43	000a008427	000a001680	000a00fd54	000a001138	000a009047	000a0004cb	000a018e97	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001160	000a00a133	000a001892	000a013258	000a0014fe	000a00a830	000a0019d1	000a018dfc	000a001157	000a0102a1	000a001139	000a008a1d	000a00162f	000a009a30	000a00115f	000a0147b9	000a001139	000a007fff	000a001b51	000a0102b5	000a001124	000a000438	000a001b9b	000a018e96	
000a000117	True	1961				仏	-	0	0-0-0-0	000a000fc8	000a007232	000a000f88	000a007372	000a00145b	000a00731b	000a000f8b	000a007851	000a000e8e	000a007a7f	000a0013f6	000a008c24	000a00115e	000a008c26	000a001180	000a007899	000a00115e	000a007852	000a001197	000a007559	000a001123	000a0080f2	000a001178	000a008c22	000a0019be	000a008c23	000a001123	000a0077be	000a00110f	000a008c25	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001149	000a007ff4	000a00164c	000a00812b	000a001124	000a007ffa	000a001630	000a00990f	000a001150	000a013c49	000a001112	000a008c64	000a0019bc	000a017c55	000a0019bd	000a01843d	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001110	000a000438	000a00114a	000a017c3e	
000a000ed9	True	1961				英	-	0	0-0-0-0	000a000ed0	000a007a55	000a000ecf	000a006e07	000a000dab	000a00742c	000a000f8b	000a006cd3	000a0011c9	000a008178	000a000fa4	000a0079e3	000a000eaa	000a008415	000a001180	000a007899	000a0013f6	000a007ff5	000a001174	000a00812d	000a0019ce	000a008179	000a000f3d	000a0077d8	000a001232	000a007852	000a00116e	000a00770b	000a000f8b	000a007787	000a001149	000a007ff4	000a0011ef	000a0080df	000a001178	000a008c22	000a0102c0	000a0102c2	000a00114e	000a007ff2	000a0012ed	000a0131c3	000a0019ad	000a015f83	000a001120	000a015f7b	000a00114e	000a007a1d	000a001180	000a008147	000a001177	000a008470	000a001139	000a00fdc6	000a00116f	000a008ccd	000a001625	000a0081f3	000a001180	000a007899	000a001174	000a0078cb	
000a000464	True	1961				米	-	0	0-0-0-0	000a001245	000a0079c9	000a000f88	000a007a36	000a0011ec	000a007486	000a000f8b	000a007851	000a001258	000a0083c0	000a0011ed	000a008203	000a001123	000a00fd86	000a001180	000a007899	000a00115e	000a007852	000a001259	000a007598	000a0014fb	000a000440	000a00119b	000a008201	000a001681	000a008202	000a001124	000a007ffa	000a001120	000a00fd8f	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001212	000a008217	000a001709	000a007597	000a00162f	000a008ac2	000a001212	000a0156aa	000a001131	000a0102d8	000a014860	000a01485d	000a001131	000a007ff6	000a0017be	000a01485b	000a001125	000a008cbd	000a001620	000a0102f5	000a001121	000a0130b3	000a001126	000a014931	
000a0082fa	False	1961					-	0	0-0-0-0	000a000fed	000a0082f9	000a001252	000a0073d5	000a000ec7	000a0082f8	000a00fd42	000a0074ba	000a0011ea	000a0098b2	000a00fb6e	000a00727b	000a000ec5	000a0087ab	000a00fd43	000a008427	000a001680	000a00fd54	000a0011c8	000a00792a	000a0014bc	000a0195e6	000a001212	000a008217	000a001053	000a007391	000a000f01	000a0076ae	000a001417	000a0075d6	000a001157	000a0102a1	000a001139	000a008a1d	000a00162f	000a009a30	000a00115f	000a0147b9	000a000e5b	000a0080f3	000a0012b6	000a008420	000a0011a8	000a008d51	000a00173a	000a017355	000a0011c8	000a00792a	000a001685	000a008983	000a00115f	000a0073ae	000a0011ea	000a008418	000a001197	000a00771e	000a0011b7	000a008144	000a00126a	000a007b4c	000a001174	000a00814a	
000a000eba	True	1961				英	-	0	0-0-0-0	000a000fdf	000a007cfb	000a001021	000a0079b5	000a000fb3	000a0086ad	000a0011ee	000a007b30	000a001405	000a007310	000a000f01	000a0072df	000a0011de	000a009552	000a000573	000a007331	000a0013ad	000a007b5b	000a001180	000a0075ef	000a0014a9	000a0080e5	000a001197	000a00771e	000a001209	000a0080e4	000a001123	000a007b73	000a001095	000a0074cd	000a0011ef	000a008cd3	000a00164d	000a018ae5	000a0002de	000a0102c4	000a00132e	000a00813b	000a001149	000a007ff4	000a0012cd	000a00fd85	000a0011b4	000a0081a2	000a00110f	000a01554d	000a001149	000a007ff4	000a001177	000a00fdc6	000a00114e	000a009895	000a013087	000a014ebc	000a001124	000a007ffa	000a0019d6	000a0102e8	000a000fc9	000a007672	000a0011ea	000a008432	
