horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a00977f	False	1962					-	0	0-0-0-0	000a001095	000a007031	000a000fc9	000a007672	000a00115d	000a007c86	000a0011a3	000a00745c	000a0013d7	000a00755a	000a00115e	000a0077a7	000a001053	000a0078b8	000a0011a4	000a0076a6	000a0014a9	000a007979	000a001636	000a0083f7	000a001709	000a0083f8	000a001123	000a0077be	000a00114e	000a007852	000a00115f	000a0073ae	000a001212	000a0095d2	000a0011a5	000a0081a1	000a0012cd	000a008c6c	000a0011b4	000a0081a2	000a001620	000a0081a3	000a001110	000a014750	000a001278	000a0147da	000a00191d	000a0148fa	000a00162f	000a008a60	000a001124	000a007ffa	000a013d3f	000a0098d5	000a00114f	000a007ffd	000a001139	000a00fdc6	000a001160	000a007ff0	000a001278	000a007fcc	000a0011c8	000a00792a	000a001b33	000a0095d1	
000a00177b	True	1962				米	-	0	0-0-0-0	000a000f0e	000a008501	000a000f88	000a007646	000a001282	000a008500	000a000f8b	000a007851	000a00124f	000a0074e1	000a0011d0	000a008184	000a0011c8	000a009967	000a001180	000a007899	000a00115e	000a007852	000a001190	000a007978	000a0011ea	000a007809	000a0011a7	000a0074e9	000a0002de	000a008c64	000a000e5b	000a0080f3	000a00162f	000a018109	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001191	000a007445	000a001431	000a007a9b	000a0011c8	000a00792a	000a001623	000a008ead	000a0011a8	000a008ca0	000a00156d	000a008af9	000a0018d9	000a00a949	000a00189c	000a0102a1	000a0011cf	000a01029d	000a001150	000a01029e	000a001195	000a0147bb	000a0018aa	000a017dc6	
000a001033	True	1962				米	-	0	0-0-0-0	000a000fdf	000a007930	000a001021	000a0079b5	000a001242	000a00768b	000a0011ee	000a007b30	000a001405	000a007310	000a001212	000a0073af	000a000fc9	000a0080c5	000a000573	000a007331	000a0013ad	000a007b5b	000a001180	000a0075ef	000a0014a9	000a0080e5	000a0011c8	000a00792a	000a00110f	000a008174	000a0011a3	000a00745c	000a00117f	000a008605	000a0011ef	000a008cd3	000a00164d	000a018ae5	000a0002de	000a0102c4	000a00132e	000a00813b	000a001149	000a007ff4	000a0012cd	000a00fd85	000a0011b4	000a0081a2	000a00110f	000a01554d	000a000e5b	000a0080f3	000a0012b6	000a008420	000a001110	000a000438	000a00162f	000a013c04	000a0011a4	000a0076a6	000a0014a9	000a007979	000a001149	000a007a1d	000a001123	000a007e61	
000a00159f	True	1962				米	-	0	0-0-0-0	000a0013bf	000a007e2d	000a000e89	000a00732b	000a001252	000a007e2e	000a001193	000a007758	000a001053	000a0084fe	000a00fd42	000a0074ba	000a00143d	000a0084b1	000a001194	000a00816c	000a0011c8	000a00765b	000a00115f	000a0073ae	000a00129c	000a008331	000a00fd43	000a008427	000a001680	000a00fd54	000a001729	000a01324b	000a0002de	000a014bff	000a001195	000a0132e6	000a0011d9	000a01325f	000a000e5b	000a0080f3	000a00174e	000a008ae4	000a001160	000a007ff0	000a001278	000a007fcc	000a001193	000a0148d6	000a001636	000a0089d5	000a001157	000a0102a1	000a001139	000a008a1d	000a00162f	000a009a30	000a00115f	000a0147b9	000a0012da	000a014c06	000a001157	000a01324a	000a0018d9	000a00a949	000a00fdac	000a014c00	
000a0088e5	False	1962					-	0	0-0-0-0	000a00048d	000a0088e4	000a000f85	000a007607	000a000e89	000a0088e3	000a000ede	000a007901	000a000e8e	000a007f35	000a001193	000a007758	000a001636	000a0083f7	000a0011d0	000a00777f	000a001250	000a00775b	000a001197	000a007559	000a001626	000a013d44	000a001194	000a00816c	000a0011c8	000a00765b	000a001110	000a014750	000a001278	000a0147da	000a0011a7	000a0074e9	000a0012cd	000a00815d	000a001123	000a007852	000a001180	000a007ad7	000a001149	000a007ff4	000a00164c	000a00812b	000a0012ed	000a008c73	000a001138	000a008c8f	000a001195	000a0132e6	000a0011d9	000a01325f	000a000e5b	000a0080f3	000a00174e	000a008ae4	000a001111	000a013158	000a001b8e	000a0147de	000a0011d9	000a01325b	000a0147dc	000a0147d9	
000a0004bb	True	1962-03-08				仏	-	0	0-0-0-0	000a000ece	000a007a3c	000a000f89	000a007bb8	000a000ffd	000a0077cd	000a00117d	000a0075f9	000a00117f	000a00772a	000a000fc4	000a007a42	000a001474	000a00745f	000a00117e	000a007361	000a0013fd	000a00782c	000a001149	000a007a1d	000a001259	000a008186	000a0011a3	000a007354	000a0011fc	000a007aaf	000a0011c7	000a008187	000a00127d	000a008188	000a00117f	000a007fc8	000a001619	000a007362	000a0013fe	000a0072d1	000a00127f	000a0080d9	000a00114a	000a008c8c	000a0011a2	000a007a24	000a001212	000a008217	000a001160	000a0089f4	000a0011a4	000a0076a6	000a00122e	000a00844d	000a00fb6c	000a008c77	000a0011f2	000a00817b	000a0011c8	000a013bfc	000a0011e2	000a0098c7	000a00fb6c	000a0132c1	000a0012f9	000a014d4f	1965A6060205-->1965A8100300
000a009230	False	1962					-	0	0-0-0-0	000a001289	000a00922f	000a00128a	000a008394	000a000fdd	000a009d44	000a001277	000a0081fa	000a000f30	000a000223	000a001187	000a00754b	000a0003d8	000a007ad9	000a001278	000a008b96	000a00124d	000a0098f2	000a000f3d	000a0074e3	000a001278	000a00996f	000a001188	000a007820	000a000412	000a0089b8	000a001177	000a00fb92	000a00142c	000a008bbe	000a0011d9	000a01325b	000a001986	000a014eb9	000a001195	000a016ed5	000a0018f9	000a017c2e	000a00114e	000a007a1d	000a001124	000a0079f8	000a0011d9	000a01325b	000a001d81	000a017ef8	000a001189	000a012d01	000a00171c	000a012d00	000a001278	000a00fded	000a0018dd	000a0188f1	000a001178	000a008445	000a00114a	000a00a309	000a0011d8	000a00847a	000a00189e	000a008bbd	
000a000dd6	True	1962				米	-	0	0-0-0-0	000a000e94	000a007b00	000a000f88	000a00780d	000a001252	000a007b01	000a000f8b	000a007851	000a0013fd	000a0078d1	000a00fd42	000a0074ba	000a000fb5	000a008120	000a001180	000a007899	000a00115e	000a007852	000a0013fe	000a0072d1	000a00137b	000a0080de	000a00fd43	000a008427	000a001680	000a00fd54	000a001180	000a0073e0	000a0011d0	000a007278	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001160	000a00a133	000a001892	000a013258	000a0014fe	000a00a830	000a0019d1	000a018dfc	000a001157	000a0102a1	000a001139	000a008a1d	000a00162f	000a009a30	000a00115f	000a0147b9	000a001149	000a007ff4	000a001255	000a008138	000a0011a7	000a0074e9	000a0011f8	000a00765b	
000a006f71	False	1962					-	0	0-0-0-0	000a000ec9	000a007770	000a000ee5	000a00746e	000a000f3d	000a0069b7	000a00115e	000a00749e	000a000f7b	000a007996	000a00114e	000a007a1d	000a00127b	000a007ad2	000a001123	000a0077be	000a001255	000a00815c	000a0011cc	000a0081f6	000a001174	000a0074e6	000a00114f	000a007ffd	000a0011a2	000a007a24	000a00127c	000a0077be	000a0011bb	000a008122	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001256	000a014109	000a0012ec	000a015fa4	000a0011cd	000a00a16a	000a0019cd	000a0102db	000a00114e	000a007ff2	000a0011f8	000a008128	000a001150	000a008cbb	000a001332	000a008cbc	000a001121	000a008cbd	000a00164b	000a008124	000a001139	000a01311f	000a013d3f	000a0098d5	000a001180	000a0098aa	000a001177	000a008121	
000a00191b	True	1962				仏	-	0	0-0-0-0	000a000205	000a007451	000a000e4d	000a006e40	000a000f0a	000a00744b	000a000e4e	000a0079f7	000a0015bd	000a007f51	000a001208	000a007b3c	000a001465	000a0073e5	000a0011fc	000a007be3	000a000fff	000a007af0	000a00114e	000a007615	000a0011c8	000a008949	000a001209	000a008221	000a0011b6	000a008222	000a001250	000a0102af	000a001216	000a0102b0	000a00fb6c	000a008c77	000a001123	000a008154	000a001174	000a007805	000a0011c8	000a0076c7	000a00114f	000a007ffd	000a001894	000a009930	000a000e5b	000a0080f3	000a001691	000a01493d	000a00114e	000a009895	000a001414	000a008ecd	000a0011a0	000a007718	000a00115e	000a008ece	000a001123	000a007852	000a013b9b	000a013b9c	000a001123	000a007bb7	000a0011a8	000a0126da	
