horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a0068e2	False	1939					-	0	0-0-0-0	000a00150a	000a007fd5	000a0011a7	000a008166	000a0011f8	000a0074e9	000a0011a8	000a008ca0	000a0011f2	000a013c4b	000a0011c8	000a008c96	000a00156d	000a008af9	000a0011a9	000a01316a	000a001a10	000a013167	000a0011f3	000a01875b	000a0011aa	000a014d54	000a000e5b	000a0080f3	000a0019b8	000a00a94c	000a00fb6c	000a013157	000a001946	000a0087b1	000a0011aa	000a013168	000a001a10	000a013169	000a001910	000a01315f	000a013166	000a013161	000a0011f4	000a0149d2	000a00045b	000a01875a	000a0011ab	000a01542e	000a001122	000a0156ec	000a0011cf	000a01029d	000a001150	000a01029e	000a00fb6c	000a0146f3	000a000455	000a00a94b	000a001121	000a009892	000a0018e6	000a01315e	000a001945	000a01315d	000a001947	000a01315a	
000a000e88	True	1939				英	-	0	0-0-0-0	000a001172	000a00785f	000a001123	000a00812d	000a001138	000a008139	000a001124	000a007ffa	000a0012ed	000a0131c3	000a001139	000a007fff	000a001620	000a008124	000a001125	000a008cbd	000a001620	000a0102f5	000a001295	000a008b05	000a0131c2	000a008420	000a00113a	000a0102a4	000a001a5e	000a01048a	000a0012d9	000a014764	000a001e1d	000a014766	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a00114b	000a0147a0	000a00114d	000a01480b	000a001691	000a0097ca	000a001121	000a0102e7	000a0173be	000a010486	000a00114c	000a010487	000a00187d	000a010488	000a001f86	000a010489	000a001127	000a0132fa	000a001122	000a016d1f	000a0130cc	000a0132d3	000a001135	000a01666a	
000a000ea9	True	1939					-	0	0-0-0-0	000a001197	000a013d5f	000a001149	000a007ff4	000a0014a9	000a016d2d	000a00114a	000a008c8c	000a0011a2	000a00820c	000a0011b4	000a0081a2	000a00114b	000a016d2c	000a00114b	000a010497	000a001158	000a010499	000a001121	000a008cbd	000a0012dd	000a014810	000a001157	000a00a304	000a0011b8	000a008d5e	000a00114c	000a01410c	000a0012ae	000a0154ee	000a00114c	000a01410c	000a001151	000a012faf	000a001159	000a01048e	000a001121	000a010498	000a001122	000a0104bf	000a001a17	000a0132d3	000a0012de	000a0140ff	000a01485e	000a014880	000a001158	000a0104b9	000a001132	000a00a303	000a00119d	000a0147ac	000a001121	000a0104c2	000a001134	000a0102a5	000a001127	000a012a4a	000a001114	000a0132eb	000a001122	000a0154ed	
000a0024e5	False	1939				千葉県	-	0	0-0-0-0	000a000293	000a0024a7	000a001123	000a0072e9	000a001a60	000a008d4a	000a001124	000a007ffa	000a0015db	000a007ffb	000a001111	000a00234d	000a001a18	000a014dab	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a0102f6	000a0102f7	000a0102f8	000a001112	000a01048f	000a001b95	000a014d7f	000a001157	000a0130ac	000a014d14	000a014daa	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a014cb8	000a014d11	000a001270	000a014b16	000a001d26	000a013128	000a001113	000a0132f1	000a001159	000a01048e	000a001127	000a014d81	000a0132d9	000a014d80	000a001158	000a0104b9	000a0130a7	000a0130ab	000a001122	000a0104a1	000a0012e8	000a010493	
000a002541	False	1939				静内町	-	0	0-0-0-0	000a000359	000a002394	000a001138	000a007e62	000a00164c	000a014db3	000a001139	000a007fff	000a0015dd	000a007ff2	000a001139	000a00a30f	000a001891	000a014db4	000a00113a	000a0102a4	000a001a5e	000a01048a	000a0019ad	000a01048b	000a001111	000a009c17	000a00113a	000a0102a4	000a00114d	000a014e88	000a001890	000a01363b	000a0012de	000a014db7	000a0173be	000a010486	000a00114c	000a010487	000a00187d	000a010488	000a001f86	000a010489	000a0018b6	000a01048c	000a0168d0	000a01048d	000a001112	000a01048f	000a00187d	000a009c16	000a0173be	000a010486	000a00114c	000a010487	000a001121	000a0104b0	000a00190a	000a014cea	000a001134	000a0148b4	000a001127	000a01363c	000a0012df	000a0104a6	000a014db5	000a014db6	
000a0025d1	False	1939				札幌市	-	0	0-0-0-0	000a0008df	000a0023dc	000a00115f	000a0024a1	000a000869	000a00233e	000a001160	000a007ff0	000a0018e7	000a007ff1	000a0012e1	000a013105	000a014789	000a014781	000a001161	000a0102a1	000a001157	000a0102a2	000a001897	000a01307a	000a013077	000a013079	000a0012e2	000a014798	000a001f1a	000a013104	000a01304e	000a014788	000a014785	000a014780	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a0132af	000a0132ae	000a001896	000a01307b	000a0018b2	000a015e55	000a001121	000a013075	000a0012d9	000a013078	000a001152	000a014776	000a001648	000a014795	000a001f19	000a00a0bc	000a001895	000a014790	000a00fdb0	000a01473a	000a0130bd	000a014787	000a0019e2	000a014783	000a0011db	000a01477e	
000a000f4f	True	1939				英	-	0	0-0-0-0	000a00127b	000a013e61	000a00127c	000a0077be	000a0012ed	000a01877d	000a001139	000a01311f	000a013d3f	000a0098d5	000a001295	000a008b05	000a00132e	000a01877c	000a00113a	000a0102a4	000a001332	000a014bfe	000a00115c	000a00fd8f	000a00191d	000a0147ba	000a00114b	000a0147a0	000a00114d	000a01480b	000a00114b	000a01485b	000a001691	000a0120e4	000a0173be	000a010486	000a00114c	000a010487	000a001121	000a0104a1	000a0019e9	000a01489e	000a001121	000a014739	000a001126	000a014931	000a00187d	000a0104c5	000a001918	000a016af6	000a00114c	000a01410c	000a00187d	000a0135fc	000a001121	000a0104b0	000a01480d	000a01480a	000a00114c	000a01410c	000a016a48	000a01485a	000a001121	000a0132cc	000a001126	000a014859	
000a000ee4	True	1939					-	0	0-0-0-0	000a0011ea	000a0079c0	000a0011c8	000a00792a	000a0019c0	000a008cb9	000a000e5b	000a0080f3	000a0012b6	000a008420	000a00190d	000a014eb9	000a001860	000a014eb2	000a0011cf	000a01029d	000a001150	000a01029e	000a00fdac	000a0102e6	000a001121	000a0102e7	000a00190c	000a014980	000a014eb7	000a014eb8	000a00fdad	000a01489b	000a014eb3	000a014eb1	000a001132	000a0147d6	000a013051	000a013bb8	000a001151	000a01049d	000a001134	000a0147d3	000a00fdad	000a0132c7	000a0012f0	000a0132ca	000a001122	000a0104bf	000a0012e2	000a0148b1	000a0011e6	000a014982	000a00119e	000a01497f	000a014eb6	000a014c49	000a001135	000a014730	000a00fdae	000a0146f5	000a014c0e	000a016a61	000a001128	000a014755	000a0011e6	000a014eaf	
000a0008b6	True	1939				岩手県	-	0	0-0-0-0	000a000293	000a002370	000a001123	000a0072e9	000a000866	000a002371	000a001124	000a007ffa	000a0015db	000a007ffb	000a0012d9	000a00908d	000a00089b	000a002337	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a0102f6	000a0102f7	000a0102f8	000a001127	000a0132fa	000a001332	000a0132c6	000a0012da	000a00908e	000a0012ce	000a00a0bb	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a014cb8	000a014d11	000a001270	000a014b16	000a001d26	000a013128	000a001128	000a0132d1	000a0011e6	000a01410a	000a001121	000a0104a1	000a00187d	000a0132c5	000a001121	000a00a303	000a001b81	000a01410b	000a001121	000a0104b0	000a001270	000a01498e	
000a002615	False	1939				浦河町	-	0	0-0-0-0	000a000860	000a0023fc	000a00115b	000a007fec	000a000868	000a0024b3	000a00115c	000a014736	000a0012d9	000a011733	000a0012dc	000a008d56	000a001b70	000a00907d	000a001121	000a014739	000a014735	000a014733	000a001127	000a0132fa	000a001c1a	000a01472f	000a0012dd	000a014106	000a00114b	000a014109	000a001b6f	000a01486f	000a001b71	000a0175b4	000a001122	000a0104bf	000a014738	000a014737	000a001159	000a014734	000a014732	000a014731	000a001128	000a0132d1	000a0011e6	000a01410a	000a001c19	000a014730	000a01472e	000a01472d	000a0012de	000a0140ff	000a000455	000a014105	000a00114c	000a01410c	000a001332	000a014108	000a00119e	000a015b70	000a0132c2	000a01486e	000a001128	000a014970	000a01690d	000a016649	
000a00091a	True	1939				白老町	-	0	0-0-0-0	000a0008b0	000a00242b	000a001123	000a007e54	000a002244	000a0004dc	000a001124	000a007ffa	000a013d3d	000a013d3e	000a0011b4	000a014ddd	000a001da1	000a009c2d	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a014971	000a00119c	000a008bc8	000a001157	000a00a304	000a0012f0	000a014ddf	000a001918	000a01315a	000a001e1f	000a009c2c	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a00fdac	000a0102f6	000a00119d	000a0104ad	000a00114b	000a0147a0	000a001158	000a0104b9	000a001132	000a00a303	000a0012f1	000a0146f6	000a00125e	000a014dde	000a001134	000a01492e	000a001121	000a014de0	000a0018b2	000a0104b3	000a001e21	000a009c2b	
