horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a000fde	True	1960				米	-	0	0-0-0-0	000a000f89	000a006c0d	000a00117d	000a0075f9	000a0011e9	000a0078a9	000a00117e	000a007361	000a0013fd	000a00782c	000a0011ea	000a0079c0	000a0012fc	000a007b0c	000a00117f	000a007fc8	000a001619	000a007362	000a0013fe	000a0072d1	000a00127f	000a0080d9	000a0011c8	000a00792a	000a0019c0	000a008cb9	000a001160	000a0098c2	000a001680	000a0088dc	000a001149	000a007a1d	000a0011a5	000a01324b	000a00114a	000a00a98a	000a00137b	000a008438	000a001160	000a00a133	000a001892	000a013258	000a0011d7	000a013260	000a001278	000a00fd8b	000a000e5b	000a0080f3	000a0012b6	000a008420	000a00190d	000a014eb9	000a001860	000a014eb2	000a001161	000a0102a1	000a001aae	000a013133	000a00162f	000a009a30	000a001889	000a017ede	
000a00830f	False	1960					-	0	0-0-0-0	000a000fc4	000a007cf4	000a0011a3	000a007354	000a000fa6	000a0079b0	000a0011a4	000a0076a6	000a00122e	000a00844d	000a000f01	000a007b75	000a000f8b	000a007851	000a0011a5	000a0081a1	000a0012cd	000a008c6c	000a001138	000a008c86	000a0019fa	000a008c87	000a001197	000a00771e	000a001138	000a007b73	000a001180	000a007899	000a00115e	000a007852	000a00114d	000a013248	000a0011f3	000a01476d	000a00114f	000a00a30e	000a0018aa	000a01476c	000a001139	000a007fff	000a013d3f	000a018356	000a0011e3	000a007a8b	000a001691	000a0089d2	000a001149	000a007ff4	000a001177	000a00fdc6	000a001139	000a007fff	000a0019d6	000a0102e8	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	
000a00705e	False	1960					-	0	0-0-0-0	000a0004a5	000a007488	000a000ec5	000a007d2a	000a0013f2	000a007315	000a000f01	000a0076ae	000a001174	000a007ef0	000a001284	000a00815b	000a000f3d	000a007a0b	000a001197	000a00771e	000a0011b7	000a008144	000a00114e	000a007ff2	000a00116f	000a008c7a	000a0011b7	000a008923	000a001123	000a009939	000a00114e	000a007a1d	000a00168f	000a008232	000a001149	000a007ff4	000a001177	000a00fdc6	000a0011b8	000a008206	000a00114e	000a007ece	000a00114f	000a007ffd	000a001111	000a009c17	000a001170	000a00a0a5	000a0018ac	000a018aed	000a0011b8	000a008206	000a0016c4	000a010496	000a001124	000a007ffa	000a0011e3	000a0098c7	000a00114f	000a007ffd	000a0011a2	000a007a24	000a001124	000a007a24	000a001767	000a007dbd	
000a0083aa	False	1960					-	0	0-0-0-0	000a000e94	000a007638	000a000f88	000a00780d	000a00115d	000a007927	000a000f8b	000a007851	000a0013fd	000a0078d1	000a00115e	000a0077a7	000a001701	000a0080d9	000a001180	000a007899	000a00115e	000a007852	000a0013fe	000a0072d1	000a00137b	000a0080de	000a001123	000a0077be	000a00114e	000a007852	000a000412	000a008de0	000a001278	000a00fd8b	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001160	000a00a133	000a001892	000a013258	000a0014fe	000a00a830	000a0019d1	000a018dfc	000a001124	000a007ffa	000a013d3f	000a0098d5	000a00114f	000a007ffd	000a001139	000a00fdc6	000a001278	000a00fded	000a001a70	000a015107	000a0011d9	000a01325b	000a00113a	000a013262	
000a009bbb	False	1960					-	0	0-0-0-0	000a000dd4	000a007788	000a000f88	000a0076fa	000a001280	000a008424	000a000f8b	000a007851	000a0013b5	000a007427	000a000f8b	000a007470	000a0011ef	000a018a49	000a001180	000a007899	000a00115e	000a007852	000a0012ab	000a008ccb	000a001624	000a008ccc	000a001180	000a007899	000a0011c8	000a0189e4	000a00fb6c	000a00989b	000a001a0d	000a008c8e	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a0012ac	000a0132b9	000a001a20	000a0132bc	000a001124	000a008c8c	000a001652	000a0132bf	000a001149	000a007ff4	000a0011ef	000a0080df	000a000e5b	000a0080f3	000a00164c	000a015297	000a001121	000a009892	000a000e5b	000a01480f	000a001132	000a01696a	000a00fdac	000a016aed	
000a008077	False	1960					-	0	0-0-0-0	000a00082d	000a008078	000a000f1f	000a007a7e	000a0017eb	000a009049	000a0011ec	000a007983	000a00137d	000a007f3a	000a00127b	000a008ba7	000a0018ca	000a019b54	000a0011ed	000a008203	000a001624	000a00814d	000a000f7b	000a008995	000a00114e	000a008ca8	000a00127c	000a0077be	000a001149	000a00fddb	000a0014f0	000a018148	000a0012ab	000a019b53	000a00119b	000a008201	000a001681	000a008202	000a001124	000a008c8c	000a001139	000a008ca5	000a0011cc	000a0081f6	000a0018c9	000a008ca6	000a00114f	000a007ffd	000a001149	000a008ca7	000a001139	000a01311f	000a013d3f	000a0098d5	000a00114a	000a008c8c	000a0012dc	000a00fdda	000a001177	000a00741e	000a0011a2	000a018147	000a0012ac	000a0132b9	000a0016c4	000a019b52	
000a0000be	True	1960				英	-	0	0-0-0-0	000a000f4e	000a0069af	000a000df7	000a007607	000a000f23	000a006ca0	000a000fa4	000a0079f6	000a000e8e	000a007f35	000a001282	000a0074a9	000a000e97	000a00791f	000a000f3d	000a0077d8	000a001268	000a00771e	000a001197	000a007559	000a001626	000a013d44	000a0011d0	000a008184	000a001414	000a008b4f	000a0011fb	000a0072f0	000a000ee5	000a0072b3	000a00114e	000a007a1d	000a001180	000a008147	000a001124	000a008124	000a001177	000a00fdc6	000a001149	000a007ff4	000a00164c	000a00812b	000a0012ed	000a008c73	000a001138	000a008c8f	000a0011a7	000a0074e9	000a0002de	000a008c64	000a0011a8	000a014811	000a0012ff	000a0070ed	000a0011c8	000a007701	000a000f3d	000a0079c5	000a00115e	000a00749e	000a001149	000a013baf	
000a001227	True	1960				米	-	0	0-0-0-0	000a000e94	000a00766f	000a000f88	000a00780d	000a000e65	000a0074ee	000a000f8b	000a007851	000a0013fd	000a0078d1	000a0011d0	000a00775b	000a00122b	000a007c39	000a001180	000a007899	000a00115e	000a007852	000a0013fe	000a0072d1	000a00137b	000a0080de	000a0011a7	000a0074e9	000a001180	000a007ad7	000a00122c	000a000847	000a001266	000a00751d	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a001160	000a00a133	000a001892	000a013258	000a0014fe	000a00a830	000a0019d1	000a018dfc	000a0011a8	000a008ca0	000a00156d	000a008af9	000a001149	000a007ff4	000a001124	000a00fdc8	000a001149	000a007a1d	000a001665	000a0081a4	000a001138	000a009047	000a00174f	000a008bb4	
000a007cfa	False	1960					-	0	0-0-0-0	000a000e0f	000a007c7e	000a000e35	000a0076a2	000a001803	000a008738	000a000f8b	000a00729d	000a0014e8	000a0075a6	000a001216	000a0095a2	000a00180a	000a0095a3	000a001180	000a007899	000a00132b	000a007a1d	000a00114e	000a007b09	000a00110f	000a00814e	000a001123	000a007bb7	000a0011cc	000a0102b0	000a0011f8	000a008128	000a0011cc	000a0126db	000a001149	000a007ff4	000a0011ef	000a0080df	000a00114e	000a007b2f	000a0011a2	000a007a24	000a00114f	000a007ffd	000a001139	000a0102d5	000a001110	000a000438	000a001124	000a00897d	000a001124	000a007ffa	000a001255	000a0083fc	000a0011cd	000a00a16a	000a0011a8	000a0126da	000a0011c8	000a008c96	000a0011e2	000a008bb6	000a0011cd	000a00a16a	000a0126dc	000a0183ce	
000a008fe9	False	1960					-	0	0-0-0-0	000a000e6d	000a007ce5	000a000fc5	000a0072ce	000a000ec5	000a007f2b	000a0011a3	000a00740d	000a000f8b	000a007a6e	000a000f01	000a0076ae	000a000e88	000a007842	000a0011a4	000a0076a6	000a0013a4	000a006b33	000a001180	000a007899	000a001174	000a007a22	000a001197	000a00771e	000a0011b7	000a008144	000a001172	000a00785f	000a00115d	000a0079c8	000a0011a5	000a0081a1	000a0012cd	000a008c6c	000a0011b3	000a0102f4	000a00132e	000a008bd9	000a001149	000a007ff4	000a0011ef	000a0080df	000a00114e	000a007ff2	000a001520	000a008b5e	000a001149	000a007ff4	000a001177	000a00fdc6	000a0011b8	000a008206	000a00114e	000a007ece	000a001123	000a00812d	000a001138	000a008139	000a00115e	000a0077a7	000a00144e	000a0079c5	
