horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a00fe40	True	1965				米	-	0	0-0-0-0	000a000fdf	000a00fe73	000a001021	000a0079b5	000a000e65	000a007777	000a0011ee	000a007b30	000a001405	000a007310	000a0011d0	000a00775b	000a00122c	000a000847	000a000573	000a007331	000a0013ad	000a007b5b	000a001180	000a0075ef	000a0014a9	000a0080e5	000a0011a7	000a0074e9	000a001180	000a007ad7	000a001149	000a007a1d	000a001665	000a0081a4	000a0011ef	000a008cd3	000a00164d	000a018ae5	000a0002de	000a0102c4	000a00132e	000a00813b	000a001149	000a007ff4	000a0012cd	000a00fd85	000a0011b4	000a0081a2	000a00110f	000a01554d	000a0011a8	000a008ca0	000a00156d	000a008af9	000a001149	000a007ff4	000a001124	000a00fdc8	000a00114a	000a008c8c	000a0011a2	000a007a24	000a00162f	000a008a09	000a00113a	000a008b78	
000a0086d6	False	1965				独	-	0	0-0-0-0	000a0013c0	000a00807e	000a0012a3	000a00739d	000a001239	000a00807f	000a0012a4	000a00957b	000a001792	000a008553	000a00123a	000a007b07	000a00146e	000a00838e	000a001178	000a0146f4	000a001ca5	000a0146e8	000a0013ad	000a018145	000a001149	000a017264	000a00123b	000a009921	000a00173f	000a009920	000a0011f8	000a009933	000a0012a3	000a008c49	000a001150	000a013c49	000a0144a5	000a017c91	000a001ca4	000a0137ea	000a0144a5	000a0146e9	000a0002de	000a0102c4	000a0012b5	000a015fa4	000a00114a	000a008c8c	000a001110	000a017263	000a00123c	000a0146e4	000a001d69	000a0146e7	000a001178	000a00957b	000a00191d	000a0146ec	000a0011c8	000a008c96	000a001d6f	000a0146f0	000a0012a4	000a00957b	000a0011e7	000a008c48	
000a001346	True	1965				米	-	0	0-0-0-0	000a000f97	000a00a397	000a00121d	000a0078b0	000a000fee	000a015356	000a00100c	000a00769f	000a001264	000a0078c3	000a000f50	000a00744f	000a001252	000a015355	000a000f3d	000a007a5a	000a0013eb	000a007b1b	000a001148	000a007726	000a00112f	000a0073d7	000a001197	000a007bfe	000a001284	000a0076cc	000a00fd42	000a0074ba	000a001259	000a007baa	000a00114e	000a007a1d	000a0012ed	000a0081fe	000a00132f	000a008cd9	000a0014a9	000a008cda	000a001149	000a008a85	000a0011a2	000a014e8a	000a001130	000a007ff6	000a0012dc	000a0180df	000a001149	000a007ff4	000a0011a7	000a011fe5	000a0011b7	000a008923	000a00110f	000a0090f3	000a00fd43	000a008427	000a001680	000a00fd54	000a001212	000a008217	000a0018c0	000a0081ac	
000a007d2e	False	1965					-	0	0-0-0-0	000a000fab	000a007b7d	000a000faa	000a006d9e	000a000f88	000a007682	000a000fb5	000a007278	000a000e88	000a007502	000a000f8b	000a007851	000a000fa8	000a0001ce	000a001180	000a0073e0	000a0011f8	000a00765b	000a001172	000a00785f	000a000f3d	000a007969	000a001180	000a007899	000a00115e	000a007852	000a00119a	000a007645	000a001755	000a008ec8	000a001149	000a007ff4	000a001255	000a008138	000a0011c8	000a008c96	000a00174e	000a008ae4	000a001123	000a00812d	000a001138	000a008139	000a00114e	000a007a1d	000a00110f	000a008142	000a001149	000a007ff4	000a0011ef	000a0080df	000a001123	000a0077be	000a001139	000a00fdc6	000a00119b	000a008148	000a001659	000a008149	000a001174	000a008204	000a001138	000a009154	
000a009ed6	False	1965					-	0	0-0-0-0	000a00102c	000a000454	000a001035	000a007a08	000a00149c	000a00941a	000a0011d0	000a008161	000a001625	000a014063	000a0013ae	000a013c55	000a001c45	000a009417	000a0011a7	000a0074e9	000a001124	000a0148d7	000a001123	000a013d59	000a014062	000a01405f	000a0012a4	000a013bb0	000a0011e7	000a013c6f	000a00146e	000a009415	000a0011e1	000a009416	000a0011a8	000a008ca0	000a00156d	000a008af9	000a001125	000a008cbd	000a001a0f	000a0173b0	000a001124	000a007ffa	000a0011e3	000a017f2f	000a00156d	000a014061	000a00fb6c	000a017eca	000a001178	000a0146f4	000a01308a	000a00957b	000a0011e8	000a008c88	000a014cbc	000a014cc3	000a0011f8	000a009933	000a0013ae	000a009932	000a0011e2	000a007a8b	000a00127d	000a00044e	
000a00135a	True	1965				独	-	0	0-0-0-0	000a0013c0	000a007e26	000a0012a3	000a00739d	000a001472	000a008518	000a0012a4	000a00957b	000a001792	000a008553	000a00149c	000a0071b8	000a001239	000a008517	000a001178	000a0146f4	000a001ca5	000a0146e8	000a0013ad	000a018145	000a001149	000a017264	000a0013ae	000a013c55	000a001627	000a013d43	000a00123a	000a007b07	000a0011d0	000a00886f	000a001150	000a013c49	000a0144a5	000a017c91	000a001ca4	000a0137ea	000a0144a5	000a0146e9	000a0002de	000a0102c4	000a0012b5	000a015fa4	000a00114a	000a008c8c	000a001110	000a017263	000a0012a4	000a013bb0	000a0011e7	000a013c6f	000a0011f2	000a0154c7	000a01308b	000a019635	000a00123b	000a009921	000a00173f	000a009920	000a0011a7	000a0074e9	000a0012a4	000a01938d	
000a00833f	False	1965					-	0	0-0-0-0	000a001579	000a00833e	000a0016ce	000a006bd5	000a0016cf	000a00833d	000a001577	000a00833c	000a001035	000a007756	000a000f9c	000a007aa2	000a0016d0	000a007f51	000a0011d0	000a007d94	000a001273	000a009428	000a0011d0	000a008161	000a00167e	000a007d87	000a000e8e	000a0076d1	000a00115d	000a0079c8	000a000f3d	000a0074e3	000a0011c8	000a008949	000a0011a7	000a0074e9	000a0011e2	000a01552c	000a0011b4	000a014cd0	000a0011cc	000a01826d	000a0011a7	000a0074e9	000a001124	000a0148d7	000a0011fc	000a00895a	000a0013b4	000a0102bc	000a001197	000a007559	000a0011b7	000a016e43	000a00115e	000a0077a7	000a00144e	000a0079c5	000a00114e	000a007a1d	000a001124	000a0079f8	000a000e5b	000a0080f3	000a001691	000a01493d	
000a001a39	True	1965				米	-	0	0-0-0-0	000a000e20	000a007dc3	000a001551	000a0077a8	000a000eb6	000a0074ee	000a001234	000a0074ce	000a00115d	000a0075b6	000a000f3d	000a0079c3	000a00122b	000a007c39	000a0007af	000a00768c	000a001651	000a008d88	000a00115e	000a0077a7	000a001723	000a008d89	000a00114e	000a007a1d	000a0011c8	000a00815f	000a00122c	000a000847	000a001266	000a00751d	000a0011c8	000a0087ef	000a0014fb	000a0088b6	000a0011d7	000a008be3	000a001a71	000a008d87	000a001123	000a0077be	000a00114e	000a007852	000a001277	000a008d8c	000a001138	000a015100	000a00114f	000a007ffd	000a0011a2	000a007a24	000a000e5b	000a0080f3	000a00167d	000a008440	000a001149	000a007a1d	000a001665	000a0081a4	000a001138	000a009047	000a00174f	000a008bb4	
000a011f67	False	1965					-	0	0-0-0-0	000a001c59	000a011f66	000a0014c6	000a00748c	000a000290	000a011f65	000a000fa4	000a007996	000a001290	000a0076e0	000a000fb5	000a0074c9	000a001234	000a00a2b9	000a000f3d	000a0077d8	000a001174	000a0074e6	000a000f01	000a0073dc	000a00165e	000a0076dd	000a001180	000a0073e0	000a0011f8	000a007659	000a0007af	000a00768c	000a001f7a	000a015f54	000a00114e	000a007a1d	000a001180	000a008147	000a00114e	000a007ff2	000a0011f8	000a008128	000a001197	000a00771e	000a0011f8	000a0073e0	000a001124	000a008c9f	000a0011b7	000a007b5a	000a001149	000a007ff4	000a001255	000a008138	000a0011c8	000a008c96	000a00156d	000a008af9	000a0011c8	000a0087ef	000a0014fb	000a0088b6	000a00162c	000a0180c1	000a001138	000a015f53	
000a0092c1	False	1965					-	0	0-0-0-0	000a0004e7	000a0092c0	000a000e49	000a0004af	000a000fc4	000a0092bf	000a00127a	000a0073a1	000a0011d2	000a0079b4	000a0011a3	000a007354	000a000f88	000a0077e6	000a00115f	000a0075cd	000a001193	000a007b83	000a001180	000a0077a7	000a00138c	000a008c7e	000a0011a4	000a0076a6	000a00122e	000a00844d	000a000f8b	000a007851	000a000f7b	000a0074e6	000a001160	000a007ff0	000a00fd43	000a008236	000a001194	000a00816c	000a00164a	000a008c7c	000a001149	000a007ff4	000a00114e	000a007852	000a0013f6	000a007915	000a0019f6	000a008c7d	000a0011a5	000a0081a1	000a0012cd	000a008c6c	000a001138	000a008c86	000a0019fa	000a008c87	000a001180	000a007899	000a00115e	000a007852	000a0011cc	000a0081f6	000a0011f8	000a008128	
