horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a00267e	False	1943				静内町	-	0	0-0-0-0	000a0008df	000a002423	000a00115f	000a0024a1	000a000868	000a0003b5	000a001160	000a007ff0	000a0018e7	000a007ff1	000a0012dc	000a008d56	000a0000a3	000a0023b5	000a001161	000a0102a1	000a001157	000a0102a2	000a001897	000a01307a	000a013077	000a013079	000a0012dd	000a014106	000a00114b	000a014109	000a00119c	000a007ff8	000a0018dd	000a0024bd	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a0132af	000a0132ae	000a001896	000a01307b	000a0018b2	000a015e55	000a001121	000a013075	000a0012d9	000a013078	000a0012de	000a0140ff	000a000455	000a014105	000a00114c	000a01410c	000a001332	000a014108	000a00119d	000a0104ad	000a001158	000a0104af	000a001110	000a014e74	000a001ba7	000a018772	
000a0077fa	False	1943				仏	-	0	0-0-0-0	000a0013c2	000a007eda	000a001212	000a008168	000a001688	000a008c7b	000a0011c8	000a00792a	000a0012c7	000a014e01	000a0019ef	000a008c79	000a0011a8	000a008c7a	000a000e5b	000a0080f3	000a0012b6	000a008420	000a001178	000a014e08	000a000e5b	000a014e05	000a0019ee	000a0148c1	000a001157	000a016e7f	000a0011a9	000a01316a	000a0018ac	000a018aed	000a0011cf	000a01029d	000a001150	000a01029e	000a00fdac	000a0102e6	000a001121	000a0102e7	000a001150	000a013c49	000a014e07	000a014e06	000a0011cf	000a01029d	000a014e04	000a0148bb	000a0019ed	000a0148c4	000a0148c2	000a0148bf	000a001158	000a0104b9	000a016e81	000a016e7e	000a0011aa	000a013168	000a001a10	000a013169	000a0018ab	000a016dc0	000a0011b8	000a018966	
000a000f23	True	1943				仏	-	0	0-0-0-0	000a001282	000a0074a9	000a0011d0	000a008184	000a001414	000a008b4f	000a0011a7	000a0074e9	000a0002de	000a008c64	000a0011a8	000a014811	000a0012ff	000a0070ed	000a0011a8	000a008ca0	000a00156d	000a008af9	000a0018d9	000a00a949	000a00189c	000a0102a1	000a0011a9	000a01316a	000a013d52	000a014e87	000a00164d	000a0179ae	000a001a08	000a017e1f	000a0011a9	000a01316a	000a001a10	000a013167	000a00fb6c	000a013157	000a001946	000a0087b1	000a0018d8	000a00a947	000a0012ce	000a00a948	000a001121	000a01475b	000a001134	000a0102a0	000a0011aa	000a013168	000a001a10	000a013169	000a0147a7	000a014e88	000a001121	000a009892	000a0016c4	000a014870	000a0012b6	000a0179ad	000a0012d9	000a014e08	000a0102c6	000a017e1d	
000a00100a	True	1943				米	-	0	0-0-0-0	000a001192	000a0077dc	000a001193	000a00737f	000a001629	000a00822b	000a001194	000a00816c	000a001636	000a00988d	000a001194	000a0098fa	000a00115f	000a0098f9	000a001195	000a0132e6	000a0011d9	000a01325f	000a001110	000a014750	000a001a0e	000a01474f	000a001195	000a0132e6	000a001161	000a017ded	000a001160	000a007ff0	000a00192f	000a012d00	000a001196	000a014703	000a0011e6	000a014702	000a0011da	000a014706	000a001122	000a01325e	000a001111	000a013158	000a001b8e	000a0147de	000a001a0d	000a016d44	000a014948	000a014947	000a001196	000a014703	000a0011e6	000a014702	000a001162	000a01326a	000a013639	000a0179bc	000a001161	000a0102a1	000a001157	000a0102a2	000a0018f9	000a0148ab	000a0021a5	000a017a92	
000a001029	True	1943				英	-	0	0-0-0-0	000a001197	000a007519	000a001149	000a007ff4	000a0014bb	000a0076dd	000a00114a	000a008c8c	000a0011a2	000a00820c	000a001626	000a008224	000a0011b7	000a007b5a	000a00114b	000a010497	000a001158	000a010499	000a001121	000a008cbd	000a0012dd	000a014810	000a0012ed	000a008c73	000a00164c	000a01708c	000a0011b8	000a008206	000a00164d	000a008177	000a00114c	000a01410c	000a001151	000a012faf	000a001159	000a01048e	000a001121	000a010498	000a001122	000a0104bf	000a001a17	000a0132d3	000a0012de	000a0140ff	000a01485e	000a014880	000a001295	000a008b05	000a00114f	000a008c72	000a001139	000a00a30f	000a00114a	000a01708b	000a00119d	000a0147ac	000a001158	000a0147aa	000a0016c4	000a014870	000a00126b	000a00fe62	
000a007b86	False	1943				英	-	0	0-0-0-0	000a000ee5	000a008cca	000a00115e	000a00749e	000a00131a	000a008cc9	000a001123	000a0077be	000a001255	000a00815c	000a001149	000a0102ec	000a0011c8	000a0102ac	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001256	000a014109	000a0012ec	000a015fa4	000a00114a	000a008c8c	000a0011a2	000a0120e4	000a000e5b	000a0080f3	000a002321	000a016114	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a00fd8f	000a00191d	000a0147ba	000a001134	000a0130f2	000a001332	000a014108	000a00114b	000a00841b	000a001691	000a007fec	000a00114b	000a010497	000a001158	000a010499	000a001121	000a008cbd	000a001126	000a014859	000a0011cf	000a01029d	000a001150	000a01029e	000a00045a	000a014e3e	000a000455	000a016113	
000a0079b5	False	1943				伊	-	0	0-0-0-0	000a001405	000a007310	000a001180	000a0075ef	000a0014a9	000a0080e5	000a001149	000a007ff4	000a0012cd	000a00fd85	000a0011b4	000a0081a2	000a00110f	000a01554d	000a00114a	000a008c8c	000a0011a2	000a00820c	000a00114f	000a00a30e	000a001110	000a016eef	000a001157	000a00a304	000a0011b8	000a008d5e	000a001110	000a000438	000a0019fe	000a01554c	000a00114b	000a010497	000a001158	000a010499	000a001121	000a008cbd	000a0012dd	000a014810	000a001150	000a008cbb	000a00119c	000a015456	000a001111	000a013158	000a00114b	000a016eee	000a001158	000a0104b9	000a001132	000a00a303	000a00119d	000a0147ac	000a001121	000a0104c2	000a001111	000a013158	000a001d16	000a008c70	000a00114a	000a0102cb	000a00191d	000a01554b	
000a00261f	False	1943				岩手県	-	0	0-0-0-0	000a0002f9	000a002403	000a00110f	000a0078cb	000a000293	000a00234b	000a001110	000a000438	000a001131	000a007ff9	000a001123	000a0072e9	000a000866	000a00234c	000a001111	000a013158	000a001d16	000a008c70	000a001132	000a0104b4	000a001a21	000a0147f9	000a001124	000a007ffa	000a0015db	000a007ffb	000a0012d9	000a00908d	000a00089b	000a00234d	000a001112	000a01048f	000a001e1d	000a013159	000a001860	000a01489a	000a00114b	000a012b96	000a001133	000a0147d7	000a0018b2	000a0104b3	000a001121	000a0147fe	000a001d26	000a0147f6	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a0102f6	000a0102f7	000a0102f8	000a001127	000a0132fa	000a001332	000a0132c6	000a0012da	000a00908e	000a001b95	000a014d7f	
000a00253d	False	1943				栃木県	-	0	0-0-0-0	000a000293	000a002391	000a001123	000a0072e9	000a0002f9	000a00233f	000a001124	000a007ffa	000a0015db	000a007ffb	000a00110f	000a0078cb	000a000866	000a002341	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a0102f6	000a0102f7	000a0102f8	000a001110	000a000438	000a001131	000a007ff9	000a0012d9	000a00908d	000a00089b	000a002343	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a014cb8	000a014d11	000a001270	000a014b16	000a001d26	000a013128	000a001111	000a013158	000a001d16	000a008c70	000a001132	000a0104b4	000a001a21	000a0147f9	000a001127	000a0132fa	000a001332	000a0132c6	000a0012da	000a00908e	000a001cd7	000a009620	
000a000ec4	True	1943				米	-	0	0-0-0-0	000a001190	000a007978	000a001191	000a007445	000a001431	000a007a9b	000a001111	000a0102ad	000a013116	000a0104ad	000a001753	000a0098b6	000a00164c	000a009c15	000a001112	000a01048f	000a001332	000a01476a	000a013115	000a014768	000a001332	000a0104ac	000a001334	000a014769	000a0018e6	000a008ab2	000a001139	000a00a30f	000a001157	000a014767	000a001113	000a0132f1	000a001159	000a01048e	000a001121	000a0104a1	000a014dcc	000a0173d6	000a013114	000a01705c	000a0147a6	000a01705e	000a001121	000a0104a1	000a0012de	000a0132cb	000a00045a	000a017822	000a001d49	000a01474e	000a0018e5	000a014946	000a00118c	000a0146fa	000a00113a	000a0102a4	000a00114d	000a014e88	000a001158	000a0104b9	000a0018b2	000a015e26	
