rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	15		オイシイナア	牝3	53.0		川又賢治	1:55.8		1-1-1-1	40.5	16.8	7	460	4		本間忍		小田切有一	500.0
2	2	4		ゴールドアクション	牝3	54.0		大野拓弥	1:57.0	7.0	11-11-8-8	40.6	3.3	1	480	0		中川公成		居城寿与	200.0
3	2	3		ショーシンイ	牝3	54.0		石川裕紀	1:57.2	1.1/4	6-6-5-5	41.3	16.1	6	484	-6		小笠倫弘		吉冨学	130.0
4	4	8		チアフルローズ	牝3	54.0		勝浦正樹	1:57.6	2.1/2	2-2-2-2	42.2	7.6	4	454	8		水野貴広		ディアレストクラブ	75.0
5	3	6		ブライトアクトレス	牝3	54.0		三浦皇成	1:57.6	ハナ	7-6-7-6	41.5	4.0	2	496	0		鹿戸雄一		岡田牧雄	50.0
6	1	2		モーンストルム	牝3	54.0		柴田大知	1:57.7	1/2	2-2-3-3	42.1	4.4	3	438	0		高橋祥泰		ブルースターズファーム	
7	3	5		フィナルタ	牝3	53.0		木幡巧也	1:58.5	5.0	9-8-11-10	41.8	46.9	10	426	4		牧光二		石瀬浩三	
8	5	9		ウインドカクテル	牝3	51.0		菅原明良	1:58.5	ハナ	11-11-12-11	41.5	119.0	12	456	-6		和田勇介		岡田牧雄	
9	4	7		アオカチ	牝3	52.0		野中悠太	1:58.5	クビ	14-14-13-11	41.0	175.4	13	512	-2		高柳瑞樹		松田整二	
10	5	10		ショーテンシ	牝3	54.0		津村明秀	1:58.8	1.3/4	7-8-8-8	42.5	28.9	9	480	0		鈴木伸尋		吉冨学	
11	6	12		セイカハルカゼ	牝3	53.0		武藤雅	1:58.9	1/2	15-15-15-15	40.8	21.4	8	444	8		小野次郎		久米大	
12	7	13		ペシュウィズダム	牝3	54.0		黛弘人	1:59.4	3.0	13-13-13-14	41.9	350.8	16	420	-4		稲垣幸雄		福原晃	
13	7	14		トーヨークィーン	牝3	54.0		横山和生	1:59.5	1/2	5-5-5-6	43.6	228.6	14	460	0		土田稔		中嶋宏	
14	6	11		リーピングリーズン	牝3	53.0		横山武史	2:00.0	3.0	2-2-3-4	44.4	10.7	5	486	-6		奥村武		ノルマンディーサラブレッドレーシング	
15	1	1		キョウエイパントル	牝3	54.0		宮崎北斗	2:00.3	1.3/4	16-16-16-15	42.1	241.5	15	418	2		中川公成		田中晴夫	
16	8	16		ジェイエルシップ	牝3	54.0		吉田豊	2:01.5	7.0	10-8-10-13	44.9	111.9	11	442	-6		小西一男		橋元幸人	
