rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	13		ハルサカエ	牝4	54.0		マーフィ	1:11.5		3-3	36.6	3.9	2	500	0		大竹正博		齊藤栄一	1,100.0
2	7	12		アポロビビ	牡4	56.0		吉田豊	1:11.5	クビ	11-10	36.1	6.2	3	472	8		中舘英二		アポロサラブレッドクラブ	440.0
3	5	9		イナズママンボ	牝6	55.0		石川裕紀	1:11.6	クビ	6-5	36.5	26.2	9	470	0		高柳大輔		小泉賢悟	280.0
4	3	5		トウカイパシオン	牝5	55.0		江田照男	1:11.6	クビ	1-1	36.8	3.9	1	446	0		菊川正達		内村正則	170.0
5	5	8		サニーストーム	牝4	54.0		ルメール	1:11.7	1/2	2-2	36.9	9.6	5	448	-2		加藤征弘		陳立文	110.0
6	1	1		ミスパイロ	牝6	55.0		石橋脩	1:11.9	1.1/4	14-15	36.0	11.0	6	490	-2		小野次郎		村田哲朗	
7	2	3		カバトット	セ7	57.0		田中勝春	1:12.0	クビ	8-5	36.7	103.3	13	490	4		森秀行		冨士井直哉	
8	3	4		エタニティーワルツ	牡7	57.0		丸山元気	1:12.1	3/4	8-8	36.8	29.9	10	498	0		大和田成		村島昭男	
9	4	7		アロハブリーズ	牝4	54.0		松岡正海	1:12.3	1.0	4-3	37.3	11.8	7	472	6		鹿戸雄一		木村牧場	
10	8	15		トッカータ	牡5	57.0		武藤雅	1:12.6	1.1/2	15-11	36.6	94.8	12	488	-8		和田雄二		門野重雄	
11	8	14		カモンスプリング	牡4	56.0		松山弘平	1:12.8	1.1/2	4-5	37.8	31.4	11	502	4		川村禎彦		石川博	
12	4	6		フォーティプリンス	牡6	56.0		野中悠太	1:13.0	1.0	12-11	37.4	358.0	15	484	2		小西一男		ホースアディクト	
13	6	11		イチゴミルフィーユ	牝4	54.0		伊藤工真	1:13.0	クビ	8-11	37.7	8.0	4	452	8		林徹		保坂和孝	
14	6	10		クリップスプリンガ	牡6	57.0		田辺裕信	1:13.1	1/2	6-8	37.9	19.2	8	458	4		岩戸孝樹		山下良子	
15	2	2		スリーミニオン	牡5	55.0		木幡育也	1:13.8	4.0	12-11	38.2	250.1	14	480	4		柄崎孝		永井商事	
