rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		ラマトリス	牝3	54.0		大野拓弥	1:56.9		3-3-3-3	40.3	4.2	2	530	6		新開幸一		吉田晴哉	510.0
2	3	5		ジェロボーム	牝3	54.0		マーフィ	1:57.2	2.0	7-7-7-6	40.1	1.9	1	486	-2		古賀慎明		長谷川祐司	200.0
3	7	13		トップブランド	牝3	54.0		ルメール	1:57.4	1.0	2-2-2-2	41.0	10.7	5	488	-4		伊藤圭三		ヒダカ・ブリーダーズ・ユニオン	130.0
4	6	12		チャームインレース	牝3	54.0		北村宏司	1:57.5	1/2	4-4-4-3	40.8	11.0	6	486	6		中川公成		高橋明裕	77.0
5	7	14		アポロファルコン	牝3	53.0		菊沢一樹	1:57.8	1.3/4	9-8-9-8	40.4	441.6	15	500	-4		菊沢隆徳		アポロサラブレッドクラブ	51.0
6	4	7		ナックダイヤ	牝3	54.0		横山典弘	1:58.1	2.0	5-5-5-5	41.3	8.3	3	508	0		杉浦宏昭		小松欣也	
7	8	16		カナタ	牝3	54.0		吉田豊	1:58.5	2.1/2	1-1-1-1	42.2	9.5	4	482	-4		奥村武		由井健太郎	
8	4	8		トミケンプリエール	牝3	54.0		木幡巧也	1:59.0	3.0	12-11-11-10	40.7	175.6	12	480	-8		小西一男		冨樫賢二	
9	6	11		レジーナクィーン	牝3	54.0		横山和生	1:59.0	ハナ	5-5-5-6	42.1	128.7	10	452	-6		土田稔		坂田行夫	
10	5	9		トレベーラ	牝3	54.0		武藤雅	1:59.0	ハナ	14-14-11-10	40.6	33.6	8	492	-6		水野貴広		田上雅春	
11	2	4		レヴィ	牝3	54.0		丸山元気	1:59.9	5.0	7-8-10-10	42.0	33.0	7	456	2		林徹		松谷翔太	
12	1	2		セレナアンバー	牝3	54.0		酒井学	1:59.9	クビ	10-10-8-9	42.6	307.3	13	468	4		林徹		島川利子	
13	2	3		ヤマヒビキ	牝3	54.0		武士沢友	2:01.0	7.0	14-14-13-13	42.4	543.0	16	474	-2		石栗龍彦		江川伸夫	
14	8	15		ジュンセイコー	牝3	54.0		内田博幸	2:01.6	3.1/2	12-12-15-15	42.5	119.2	9	430	10		高柳瑞樹		河合裕明	
15	1	1		ラブカワールド	牝3	52.0		木幡育也	2:01.9	2.0	11-12-14-14	43.1	330.0	14	436	0		蛯名利弘		増田陽一	
16	5	10		グラスカルメン	牝3	54.0		石川裕紀	2:04.5	大	16-16-16-16	44.0	141.0	11	438	4		尾形和幸		半沢	
