rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	4		シングンバズーカ	牡2	55.0		柴田善臣	1:35.5		11-11-8	34.7	2.3	1	468	-2		高市圭二		伊坂重憲	500.0
2	2	3		タイキスウォード	牡2	54.0		菊沢一樹	1:35.5	クビ	4-3-3	35.4	4.7	3	448	2		高橋祥泰		大樹ファーム	200.0
3	5	10		エルメーム	牝2	54.0		大野拓弥	1:35.9	2.1/2	2-2-1	36.2	4.5	2	474	2		高木登		ラ・メール	130.0
4	7	13		ロッソビアンコ	牝2	54.0		三浦皇成	1:36.2	2.0	10-6-5	35.9	13.2	5	430	-4		鹿戸雄一		平田修	75.0
5	3	5		キッズシタイヒャー	牡2	55.0		武士沢友	1:36.3	クビ	16-13-12	35.2	258.1	13	450	0		武市康男		瀬谷隆雄	50.0
6	4	8		アチェロイス	牝2	54.0		津村明秀	1:36.4	1/2	2-3-3	36.3	53.6	9	428	2		菊沢隆徳		岡田牧雄	
7	4	7		アルソリート	牝2	54.0		内田博幸	1:36.5	3/4	13-10-8	35.9	43.5	8	484	0		久保田貴		ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ	
8	5	9		トクシーズファー	牝2	54.0		武藤雅	1:36.5	ハナ	8-8-8	36.1	8.7	4	432	0		戸田博文		ＡＩレーシング	
9	6	12		ブロウンアウェイ	牝2	54.0		丸山元気	1:36.6	3/4	1-1-2	36.9	26.1	6	430	-4		田島俊明		岡田牧雄	
10	8	16		オレンジブラウニー	牝2	54.0		木幡巧也	1:36.8	3/4	6-6-5	36.5	140.9	11	430	-24		的場均		田頭勇貴	
11	3	6		トルベジーノ	牝2	54.0		丹内祐次	1:37.1	2.0	8-11-12	36.3	226.4	12	422	2		松山将樹		ビッグレッドファーム	
12	6	11		プラチナスター	牝2	54.0		柴田大知	1:37.2	3/4	4-3-5	37.1	292.8	14	436	-4		伊藤大士		落合幸弘	
13	1	2		リヴィエラボーイ	牡2	54.0		野中悠太	1:37.3	1/2	6-8-11	36.9	34.1	7	456	0		松山将樹		吉岡泰治	
14	1	1		フェスティヴスーリ	牡2	55.0		田中勝春	1:37.6	1.3/4	11-13-14	36.5	121.8	10	458	0		天間昭一		臼井義太郎	
15	8	15		ファイナルアフェア	牝2	52.0		木幡育也	1:37.8	1.1/4	15-15-15	36.4	474.6	16	416	2		萱野浩二		田頭勇貴	
16	7	14		ジャストチョウサン	牡2	55.0		石川裕紀	1:40.3	大	13-16-16	37.9	328.5	15	482	22		蛯名利弘		チョウサン	
