rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		ネガイ	牝4	54.0		津村明秀	2:15.8		8-7-7-4	35.5	5.6	4	458	2		奥村武		石川達絵	760.0
2	4	7		エレベル	牝4	54.0		田辺裕信	2:16.0	1.1/4	10-10-10-6	35.4	20.6	7	412	2		中舘英二		吉田照哉	300.0
3	3	6		スマイル	牡4	56.0		Ｍ．デム	2:16.0	クビ	4-4-9-12	35.6	4.6	3	522	18		堀宣行		石川達絵	190.0
4	2	4		ラヴィアンレーヴ	牡4	56.0		マーフィ	2:16.2	1.1/4	7-7-10-10	35.7	4.5	2	446	-2		田村康仁		キャロットファーム	110.0
5	2	3		ジューンバラード	牝4	54.0		吉田隼人	2:16.2	クビ	14-16-16-15	34.8	54.2	12	426	0		堀井雅広		吉川潤	76.0
6	6	12		アルスラーン	牡5	54.0		小林凌大	2:16.3	3/4	5-5-7-6	36.0	42.9	10	498	0		小西一男		小泉修	
7	3	5		マイネルミュトス	牡4	56.0		丹内祐次	2:16.3	ハナ	12-14-13-12	35.5	14.0	6	472	-2		鹿戸雄一		サラブレッドクラブ・ラフィアン	
8	8	15		フラッフィーベア	牝4	51.0		藤田菜七	2:16.3	ハナ	3-3-3-6	36.3	30.2	8	438	8		田中清隆		フジワラ・ファーム	
9	8	16		パシフィスタ	セ4	56.0		西田雄一	2:16.4	1/2	8-7-3-3	36.5	53.9	11	462	-22		中川公成		キャロットファーム	
10	7	14		ファントムグレイ	牡7	57.0		木幡初也	2:16.6	1.1/4	2-2-1-1	36.9	149.8	13	440	12		杉浦宏昭		山岸桂市	
11	4	8		タンタグローリア	牝6	55.0		横山武史	2:16.8	1.1/4	14-15-13-10	36.0	42.4	9	404	-6		田島俊明		Ｇ１レーシング	
12	5	9		レローヴ	牝6	54.0		野中悠太	2:17.2	2.1/2	12-11-10-6	36.7	229.0	16	506	12		黒岩陽一		今中俊平	
13	1	1		レッドリュンヌ	牝7	52.0		山田敬士	2:17.2	クビ	10-11-15-15	36.3	219.6	15	438	12		南田美知		Ｍｒ．ホース	
14	7	13		プルクラ	牡4	56.0		石橋脩	2:17.5	1.1/2	5-5-3-4	37.6	7.7	5	464	-4		堀宣行		金子真人ホールディングス	
15	1	2		ウェストブルック	セ5	57.0		ルメール	2:17.5	ハナ	14-11-2-2	37.8	4.0	1	502	2		藤沢和雄		社台レースホース	
16	6	11		ノーブルエイム	牝5	55.0		井上敏樹	2:18.0	3.0	1-1-6-12	37.9	199.4	14	486	-34		松永康利		下河辺隆行	
