rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		リスグラシュー	牝5	55.0		レーン	2:30.5		10-10-11-9	34.7	6.7	2	468	0		矢作芳人		キャロットファーム	30,340.2
2	5	10		サートゥルナーリア	牡3	55.0		スミヨン	2:31.3	5.0	13-13-11-7	35.4	7.8	3	504	2		角居勝彦		キャロットファーム	12,097.2
3	4	7		ワールドプレミア	牡3	55.0		武豊	2:31.4	クビ	15-16-16-16	35.0	13.4	4	492	8		友道康夫		大塚亮一	7,548.6
4	3	5		フィエールマン	牡4	57.0		池添謙一	2:31.6	1.1/2	10-10-9-4	36.0	18.4	6	482	0		手塚貴久		サンデーレーシング	4,500.0
5	6	11		キセキ	牡5	57.0		ムーア	2:31.6	クビ	12-12-11-9	35.8	27.1	7	506	0		角居勝彦		石川達絵	3,000.0
6	8	16		シュヴァルグラン	牡7	57.0		福永祐一	2:31.9	1.3/4	14-14-14-13	35.8	135.4	14	470	6		友道康夫		佐々木主浩	
7	4	8		レイデオロ	牡5	57.0		三浦皇成	2:32.1	1.1/4	15-14-14-13	36.0	35.8	9	494	8		藤沢和雄		キャロットファーム	
8	7	14		ヴェロックス	牡3	55.0		川田将雅	2:32.3	1.0	8-8-9-9	36.7	33.7	8	494	4		中内田充		金子真人ホールディングス	
9	5	9		アーモンドアイ	牝4	55.0		ルメール	2:32.3	ハナ	8-8-7-4	36.9	1.5	1	486	6		国枝栄		シルクレーシング	
10	2	3		エタリオウ	牡4	57.0		横山典弘	2:32.4	クビ	5-5-5-4	37.2	85.0	10	462	0		友道康夫		Ｇリビエール・レーシング	
11	7	13		アルアイン	牡5	57.0		松山弘平	2:32.8	2.1/2	4-4-3-3	38.0	160.6	15	526	0		池江泰寿		サンデーレーシング	
12	1	2		スワーヴリチャード	牡5	57.0		マーフィ	2:33.6	5.0	6-6-6-7	38.3	17.5	5	526	10		庄野靖志		ＮＩＣＫＳ	
13	2	4		スティッフェリオ	牡5	57.0		丸山元気	2:34.0	2.1/2	2-2-2-2	39.9	133.4	13	456	8		音無秀孝		社台レースホース	
14	8	15		アエロリット	牝5	55.0		津村明秀	2:35.0	6.0	1-1-1-1	42.1	107.1	12	514	-2		菊沢隆徳		サンデーレーシング	
15	1	1		スカーレットカラー	牝4	55.0		岩田康誠	2:35.3	1.3/4	7-6-7-13	39.8	104.6	11	474	-12		高橋亮		前田幸治	
16	6	12		クロコスミア	牝6	55.0		藤岡佑介	2:35.3	クビ	2-3-3-12	40.6	207.1	16	444	-4		西浦勝一		大塚亮一	
