着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	7	---	1	1996105390	牡	5	482.0	13.0	55.0	96.6	0	4-3-3		05216	05265	x00ee6	27.0	200041010301
2	2	2	---	2	1996104030	牡	5	503.0	5.0	55.0	96.6	クビ	7-1-1		05136	05345	160800	7.5	200041010301
3	6	6	---	5	1996102931	牝	5	403.0	2.0	54.0	97.7	5	6-4-5		05219	a009e	x01263	2.7	200041010301
4	1	1	---	6	1996109225	牝	5	408.0	2.0	52.0	97.8	1/2	3-5-4		05238	05243	x002a7	2.4	200041010301
5	3	3	---	3	1996104328	牡	5	433.0	3.0	55.0	97.9	クビ	1-1-1		05205	05396	171002	2.1	200041010301
6	5	5	---	7	1996102380	牡	5	466.0	4.0	55.0	98.0	1/2	5-7-7		a0072	a009f	x00277	0.0	200041010301
7	4	4	---	4	1996104032	牝	5	417.0	9.0	54.0	98.9	4	2-6-6		05127	05345	160800	0.0	200041010301
1	8	9	---	2	1997100740	牡	4	522.0	-2.0	54.0	95.6	0	2-2-3		05063	05065	x00648	31.0	200041010303
2	5	5	---	4	1997107590	牝	4	449.0	-1.0	54.0	95.7	1/2	9-5-5		05313	05196	x00a68	8.6	200041010303
3	1	1	---	8	1997104758	牡	4	471.0	-2.0	54.0	96.0	1.1/2	1-1-1		05048	05196	x0029a	3.1	200041010303
4	4	4	---	6	1997100083	牡	4	532.0	0.0	54.0	96.1	クビ	3-4-2		a0077	05065	058008	2.7	200041010303
5	2	2	---	5	1997106541	牡	4	499.0	10.0	54.0	96.3	1	8-8-6		05064	a009a	x01957	2.4	200041010303
6	7	7	---	1	1997102850	牝	4	438.0	0.0	54.0	96.3	アタマ	4-3-4		05027	05209	x00f77	0.0	200041010303
7	6	6	---	3	1997107268	牝	4	460.0	-4.0	54.0	97.9	8	5-5-9		00838	05066	285002	0.0	200041010303
8	3	3	---	9	1997109116	牡	4	488.0	4.0	54.0	98.0	3/4	6-9-7		05127	05210	x00299	0.0	200041010303
9	8	8	---	7	1997107485	牡	4	443.0	3.0	54.0	99.3	6	7-5-8		05197	00814	122007	0.0	200041010303
1	4	4	---	1	1996104120	牡	5	462.0	1.0	55.0	93.4	0	4-2-1		05070	05132	635009	27.0	200041010304
2	8	8	---	5	1996102249	牡	5	464.0	7.0	55.0	94.8	7	1-1-2		05027	05390	x011aa	7.5	200041010304
3	3	3	---	3	1995107775	牡	6	444.0	0.0	55.0	95.0	1	6-5-5		a0073	05132	498800	2.7	200041010304
4	6	6	---	6	1996107921	牡	5	423.0	3.0	55.0	95.3	1.1/2	8-9-9		05207	a00a3	x01aeb	2.4	200041010304
5	8	9	---	2	1996102679	牝	5	453.0	12.0	54.0	96.2	4	3-2-3		05064	05066	x01a2a	2.1	200041010304
6	1	1	---	7	1996102068	牡	5	448.0	-6.0	55.0	96.3	1/2	9-8-8		05197	a0143	x008bc	0.0	200041010304
7	5	5	---	4	1996106113	牡	5	495.0	6.0	55.0	96.3	クビ	7-6-6		05216	05265	808001	0.0	200041010304
8	2	2	---	9	1996104949	牝	5	459.0	6.0	54.0	96.4	1/2	5-7-7		05093	05092	921007	0.0	200041010304
9	7	7	---	7	1996104947	牝	5	461.0	12.0	54.0	96.5	クビ	2-4-4		05019	05092	x01465	0.0	200041010304
1	5	5	---	4	1997102959	牡	4	439.0	1.0	55.0	98.2	0	2-1-1		05207	a00a3	x008cf	30.0	200041011001
2	6	6	---	2	1997101648	牝	4	425.0	1.0	52.0	98.2	クビ	4-2-3		05238	a009a	x01957	8.4	200041011001
3	1	1	---	6	1997101971	牡	4	466.0	6.0	55.0	98.3	1/2	5-3-2		05127	a009b	x00fe2	3.0	200041011001
4	2	2	---	1	1997104056	牡	4	456.0	12.0	55.0	98.5	1	3-6-6		a0075	05050	x00a5c	2.7	200041011001
5	4	4	---	3	1997106484	牡	4	440.0	-7.0	55.0	98.5	クビ	1-5-4		05063	05065	x020a1	2.4	200041011001
6	3	3	---	5	1997100084	牝	4	430.0	3.0	54.0	98.6	1/2	6-4-5		a0077	05065	058008	0.0	200041011001
1	7	7	---	5	1994104598	牡	7	487.0	-4.0	55.0	94.4	0	4-4-4		05136	a00a4	x01225	27.0	200041011002
2	4	4	---	2	1994104454	牡	7	486.0	-1.0	55.0	94.5	1/2	2-2-2		05019	05018	x008c4	7.5	200041011002
3	1	1	---	1	1993100912	牝	8	436.0	0.0	54.0	94.7	3/4	1-1-1		a00c9	05145	x00a67	2.7	200041011002
4	6	6	---	6	1994107891	牡	7	451.0	0.0	55.0	94.7	クビ	7-5-7		a0076	a009f	x00648	2.4	200041011002
