rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		ジュンスターホース	牡5	57.0		戸崎圭太	1:53.7		14-16-16-16	37.6	18.2	5	478	10		高柳瑞樹		河合純二	1,100.0
2	1	1		ゲンパチカイナル	牡4	57.0		大野拓弥	1:53.7	ハナ	6-6-5-4	39.1	6.6	2	478	0		田村康仁		平野武志	440.0
3	8	15		ダイワインパルス	牡7	55.0		菊沢一樹	1:54.0	1.3/4	10-11-9-7	39.2	86.3	14	496	2		宗像義忠		大城敬三	280.0
4	2	3		レッドフレイ	牡4	57.0		川田将雅	1:54.2	1.1/2	3-2-2-2	39.9	1.5	1	470	0		木村哲也		東京ホースレーシング	170.0
5	3	6		ワカミヤオウジ	牡4	57.0		田辺裕信	1:54.2	アタマ	12-13-12-11	39.2	53.4	9	490	-6		栗田徹		芳川貴行	110.0
6	8	16		ペイシャボム	牡5	54.0		山田敬士	1:54.3	1/2	3-2-2-2	40.0	71.1	11	482	-4		本間忍		北所直人	
7	6	12		レオアルティメット	牡4	57.0		江田照男	1:54.4	クビ	7-7-9-7	39.5	16.1	4	546	4		牧光二		レオ	
8	5	9		ホノカ	牝5	53.0		野中悠太	1:54.5	1/2	1-1-1-1	40.5	80.5	13	476	-4		菊川正達		岡田壮史	
9	4	8		ジュニエーブル	牡5	57.0		柴田善臣	1:54.6	1/2	14-14-13-11	39.3	79.7	12	444	-2		南田美知		柴田洋一	
10	1	2		ダウンザライン	牡5	57.0		横山典弘	1:54.6	アタマ	10-10-9-10	39.7	21.4	6	478	-2		小野次郎		Ｂａｓｉｃ	
11	5	10		デルマカルヴァドス	牡4	56.0		武藤雅	1:54.9	1.3/4	16-14-13-11	39.6	62.1	10	494	-12		和田正一		浅沼廣幸	
12	7	14		ガウラミディ	牝4	55.0		内田博幸	1:55.1	1.1/2	8-8-13-15	39.9	130.6	16	514	6		高柳大輔		村上憲政	
13	7	13		エピックアン	牡4	57.0		石橋脩	1:55.2	クビ	12-11-5-4	40.7	34.1	7	506	0		大和田成		ＴＵＲＦレーシング	
14	2	4		オールウェイズゼア	牡5	54.0		木幡育也	1:55.5	2.0	8-8-5-7	40.9	106.8	15	488	2		高市圭二		グリーンスウォード	
15	3	5		ダイワエトワール	牝5	55.0		三浦皇成	1:55.7	1.1/2	2-5-4-4	41.3	7.7	3	520	2		鹿戸雄一		大城敬三	
16	4	7		プリエンプト	牝5	55.0		ミナリク	1:56.5	5.0	3-2-5-11	41.9	49.0	8	486	-4		斎藤誠		社台レースホース	
