rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	15		グレルグリーン	牡3	56.0		大野拓弥	1:35.2		11-11-10	35.5	4.3	2	442	-4		相沢郁		斎藤光政	500.0
2	6	11		トランスナショナル	牡3	56.0		Ｍ．デム	1:35.5	1.3/4	5-6-3	36.3	1.7	1	478	0		田村康仁		吉田照哉	200.0
3	3	5		オフウィドゥス	牡3	54.0		丸山元気	1:35.5	ハナ	15-15-13	35.4	19.7	5	510	0		木村哲也		吉田和美	130.0
4	4	7		コスモエスパーダ	牡3	56.0		柴田大知	1:35.7	1.1/4	2-2-2	37.0	10.1	4	468	-4		中野栄治		ビッグレッドファーム	75.0
5	8	16		スマートレジーナ	牝3	54.0		田中勝春	1:35.8	1/2	14-13-13	35.9	117.7	13	414	0		鹿戸雄一		大川徹	50.0
6	4	8		カフェシュヴァルツ	牡3	56.0		三浦皇成	1:35.8	クビ	9-8-8	36.3	6.5	3	458	-2		古賀慎明		西川光一	
7	3	6		モダンテイスト	牝3	52.0		菊沢一樹	1:36.2	2.1/2	9-7-5	36.8	39.7	6	440	0		菊沢隆徳		岡田牧雄	
8	7	13		アレスグーテ	牡3	56.0		松岡正海	1:36.5	2.0	6-8-8	37.0	53.4	8	482	-4		竹内正洋		カナヤマホールディングス	
9	2	4		ショウナンランジュ	牝3	54.0		池添謙一	1:36.9	2.1/2	2-5-3	37.8	75.9	11	446	-12		奥村武		国本哲秀	
10	1	1		ルパンスール	牝3	54.0		ミナリク	1:37.3	2.1/2	12-11-11	37.6	169.6	15	432	-8		伊藤圭三		ゴドルフィン	
11	2	3		ミヤビアーク	牡3	56.0		吉田豊	1:37.4	1/2	6-8-11	37.9	185.6	16	472	16		高橋文雅		村上義勝	
12	5	10		クノイチ	牝3	54.0		内田博幸	1:37.6	1.1/2	2-3-5	38.7	47.3	7	440	-20		古賀慎明		ゴドルフィン	
13	7	14		スリーケープワキア	牝3	52.0		野中悠太	1:37.7	クビ	6-3-5	38.7	72.5	10	450	-4		小島茂之		永井商事	
14	6	12		コウソクラッシュ	牡3	56.0		石川裕紀	1:38.0	1.3/4	12-13-15	38.0	111.0	12	460	-2		中舘英二		野崎昭夫	
15	1	2		アイニイ	牝3	51.0		木幡育也	1:38.4	2.1/2	1-1-1	39.7	144.0	14	440	0		大江原哲		静内白井牧場	
16	5	9		トライアンフ	牡3	53.0		藤田菜七	1:40.6	大	16-16-16	37.8	65.3	9	430	0		武市康男		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
