着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	1.4	1.0	2004104344	牡	2	452.0	-1.0	54	63.0	0	4-2		a0202	05221	252006	20.0	200656120601
2	3	3	26.4	5.0	2004109064	牡	2	403.0	7.0	55	63.5	2.1/2	2-3		05456	05550	088002	5.0	200656120601
3	4	4	26.4	5.0	2004109050	牝	2	372.0	8.0	54	63.5	アタマ	3-4		05350	a005f	x0043c	2.0	200656120601
4	1	1	6.6	3.0	2004105083	牝	2	428.0	0.0	54	63.5	ハナ	1-1		a01c9	05690	472007	0.6	200656120601
5	2	2	3.6	2.0	2004109059	牝	2	464.0	-4.0	54	64.2	4	6-6		05360	a005b	174008	0.4	200656120601
6	6	6	39.5	7.0	2004103845	牡	2	390.0	3.0	55	65.0	4	5-5		05254	a01cb	954007	0.0	200656120601
7	7	7	11.3	4.0	2004104830	牝	2	498.0	-4.0	54	66.0	5	7-7		05276	a01cb	954007	0.0	200656120601
1	7	7	3.5	2.0	2004106643	牡	2	458.0	5.0	55	93.7	0.0	2-2-2-1		05098	05548	376030	22.0	200656120602
2	5	5	1.3	1.0	2004100168	牝	2	430.0	8.0	54	94.1	2.0	5-4-3-2		05330	05548	x04bb2	5.5	200656120602
3	1	1	30.9	4.0	2004109274	牡	2	483.0	7.0	55	94.9	4.0	3-3-4-3		05434	05046	x01f4c	2.2	200656120602
4	2	2	41.1	6.0	2004104595	牡	2	466.0	8.0	55	95.1	1.0	4-5-5-5		05417	05227	981006	0.7	200656120602
5	4	4	123.3	7.0	2004101158	牡	2	460.0	4.0	54	96.4	7.0	1-1-1-4		a0202	05221	578008	0.4	200656120602
6	3	3	5.2	3.0	2004109276	牝	2	462.0	-5.0	54	97.1	4.0	7-6-6-6		05397	05046	x01f4c	0.0	200656120602
7	6	6	30.9	4.0	2004109275	牝	2	423.0	0.0	54	97.5	2.0	6-7-7-7		00421	05046	x024d8	0.0	200656120602
1	2	2	11.1	4.0	1997501035	牡	9	448.0	1.0	56	96.2	0	1-1-1-1		a01ec	05547	190007	14.0	200656120603
2	1	1	8.6	3.0	2002500133	牡	4	478.0	5.0	56	96.4	1	3-3-3-4		05456	a0058	478005	3.5	200656120603
3	5	5	1.2	1.0	2002500003	牡	4	433.0	-4.0	56	96.6	1	3-5-5-2		05397	a01e2	x004fa	1.4	200656120603
4	8	8	5.2	2.0	2002500117	牡	4	474.0	4.0	56	97.0	2	7-7-6-5		00419	a01e2	x009eb	0.4	200656120603
5	6	6	25.8	5.0	2001500015	牡	5	433.0	0.0	56	97.4	2	8-6-7-7		05350	05221	x0034d	0.3	200656120603
6	7	7	51.5	7.0	2001500190	牡	5	440.0	-12.0	55	97.9	2.1/2	6-8-8-8		a0202	05550	x0034d	0.0	200656120603
7	4	4	25.8	5.0	2004500020	牝	2	421.0	0.0	52	98.0	1/2	2-2-2-3		a01b6	05259	x03636	0.0	200656120603
8	3	3	77.2	8.0	2000500617	牝	6	433.0	0.0	52	98.3	1.1/2	3-4-4-6		a0201	a005c	x01c02	0.0	200656120603
1	3	3	1.4	1.0	2003103600	牝	3	470.0	-8.0	54	60.5	0	1-1		05276	a01cb	954007	15.0	200656120604
2	6	6	2.7	2.0	2003101930	牝	3	467.0	-8.0	54	61.5	5	4-2		05456	a0058	710002	3.7	200656120604
3	1	1	18.1	4.0	2003105630	牝	3	503.0	3.0	54	61.5	クビ	2-3		a01c9	05690	x00184	1.5	200656120604
4	7	7	8.4	3.0	2000109228	牡	6	497.0	-1.0	54	61.9	2	5-5		a0201	05223	975002	0.4	200656120604
5	4	4	108.5	7.0	1998102392	牡	8	448.0	4.0	56	63.3	7	7-8		05417	a005c	x02a48	0.3	200656120604
6	5	5	36.2	5.0	2003109082	牝	3	439.0	-3.0	54	63.4	クビ	3-4		05397	a01e2	x004f7	0.0	200656120604
7	2	2	108.5	7.0	2003105787	牝	3	402.0	6.0	54	63.4	クビ	6-6		00421	05416	x004de	0.0	200656120604
8	8	8	36.2	5.0	1999104653	牡	7	462.0	8.0	56	63.6	1	8-7		05360	05550	088002	0.0	200656120604
1	6	6	3.8	3.0	2003106874	牡	3	429.0	-3.0	56	89.1	0	5-5-4		05254	05416	x004de	15.0	200656120605
2	8	9	4.6	4.0	2003109073	牝	3	435.0	-2.0	53	89.4	1.1/2	1-1-1		a0202	05259	x00169	3.7	200656120605
3	7	7	8.0	5.0	2003104200	牡	3	486.0	0.0	56	89.8	2	2-2-2		05456	a0058	x0016b	1.5	200656120605
4	1	1	21.2	6.0	1997104668	牡	9	481.0	0.0	56	89.9	クビ	6-8-7		05417	a005c	x01c02	0.4	200656120605
5	8	8	3.1	1.0	2003109072	牝	3	461.0	-13.0	54	90.0	クビ	3-3-3		a01b6	05259	240009	0.3	200656120605
6	5	5	3.3	2.0	2003101831	牝	3	412.0	1.0	54	90.2	1	8-6-5		05434	05305	388008	0.0	200656120605
7	3	3	42.4	7.0	1999100994	牝	7	433.0	5.0	54	90.4	1	9-6-6		a01c9	05223	x001a6	0.0	200656120605
8	4	4	42.4	7.0	2002101428	牡	4	483.0	1.0	56	91.0	3	6-10-9		05360	a005b	x00152	0.0	200656120605
9	2	2	63.5	9.0	2003107266	牡	3	470.0	5.0	56	91.8	4	4-4-8		05276	05547	x004bf	0.0	200656120605
1	2	2	6.4	4.0	2002101828	牝	4	449.0	-4.0	54	93.2	0	5-5-6-3		05434	05305	848009	17.0	200656120606
2	4	4	34.0	7.0	2001200011	牡	5	497.0	7.0	55	93.2	アタマ	2-2-2-2		a0202	05227	634001	4.2	200656120606
3	7	7	2.3	1.0	2001101710	牝	5	465.0	0.0	54	93.3	クビ	1-1-1-1		05417	a005c	x03d47	1.7	200656120606
4	1	1	4.1	2.0	2003103535	牡	3	450.0	-6.0	56	93.3	クビ	8-8-7-7		05254	00882	131005	0.5	200656120606
5	8	8	6.0	3.0	2003103847	牡	3	441.0	-2.0	56	93.6	1.1/2	6-7-5-5		05350	05547	x00ad1	0.3	200656120606
6	6	6	6.8	5.0	2002106991	牡	4	478.0	6.0	56	93.6	アタマ	7-6-4-6		a01be	00882	x007c6	0.0	200656120606
7	5	5	51.0	8.0	2003100052	牡	3	522.0	-5.0	56	94.0	2	4-4-3-4		05397	05690	472007	0.0	200656120606
8	3	3	6.8	5.0	2003105187	牝	3	498.0	22.0	52	95.6	8	3-3-8-8		a0201	05223	237009	0.0	200656120606
1	3	3	5.1	4.0	2003101885	牡	3	490.0	6.0	56	86.2	0	3-3-2		05434	05305	361800	15.0	200656122301
2	5	5	1.7	1.0	2003107093	牡	3	438.0	20.0	56	86.2	アタマ	4-2-1		00421	05547	190007	3.7	200656122301
3	2	2	4.0	2.0	2003101330	牝	3	440.0	4.0	54	88.1	大	1-1-3		05254	00882	x0019e	1.5	200656122301
4	8	8	4.6	3.0	2002106251	牝	4	465.0	-4.0	54	89.1	5	6-6-5		05456	05550	088002	0.4	200656122301
5	7	7	31.8	5.0	2003101085	牡	3	492.0	5.0	56	89.1	クビ	5-5-4		a01c9	05690	617009	0.3	200656122301
6	6	6	31.8	5.0	2003109335	牡	3	454.0	-1.0	56	90.4	7	7-7-7		05417	05223	186001	0.0	200656122301
7	4	4	95.3	7.0	2003103726	牡	3	468.0	-3.0	56	91.7	7	2-4-6		05360	a005b	174008	0.0	200656122301
8	1	1	95.3	7.0	1998103217	牡	8	451.0	2.0	54	94.1	大	8-8-8		a0201	05223	975002	0.0	200656122301
1	5	5	1.5	1.0	2003104003	牝	3	444.0	-1.0	54	88.0	0	3-3-3		05434	05305	388008	15.0	200656122302
2	1	1	6.8	3.0	2003105630	牝	3	506.0	3.0	54	88.1	3/4	1-1-1		a01c9	05690	x00184	3.7	200656122302
3	7	7	4.3	2.0	2003105927	牝	3	452.0	-5.0	54	88.8	4	5-4-4		05397	05547	x004bf	1.5	200656122302
4	3	3	14.2	5.0	2002106750	牝	4	466.0	7.0	52	88.9	1/2	2-2-2		a0201	05259	100006	0.4	200656122302
5	6	6	9.2	4.0	2003106343	牡	3	454.0	-3.0	56	90.4	8	7-7-6		a01ec	05305	088002	0.3	200656122302
6	2	2	42.6	8.0	2003104528	牝	3	415.0	5.0	54	90.4	アタマ	6-5-5		a01b6	05363	x04bb2	0.0	200656122302
7	8	8	32.0	6.0	2003109040	牡	3	451.0	1.0	56	90.7	1.1/2	8-8-7		05254	a01e2	489008	0.0	200656122302
8	4	4	32.0	6.0	2002104088	牝	4	456.0	-1.0	54	91.9	6	4-6-8		05456	05690	x00158	0.0	200656122302
1	1	1	2.2	1.0	2003109073	牝	3	439.0	4.0	54	87.8	0	1-1-1		05350	05259	x00169	15.0	200656122303
2	5	5	3.4	3.0	2003101656	牝	3	444.0	-3.0	54	88.1	1.1/2	6-8-3		05397	05227	634001	3.7	200656122303
3	4	4	3.2	2.0	2003109382	牡	3	475.0	0.0	56	88.3	1	2-2-2		00421	05223	186001	1.5	200656122303
4	2	2	12.7	5.0	2003107087	牡	3	498.0	-13.0	56	88.7	2	4-7-6		05417	05223	x00189	0.4	200656122303
5	3	3	33.8	7.0	2002104685	牝	4	449.0	-1.0	54	88.7	アタマ	7-4-5		a01be	00882	x009ce	0.3	200656122303
6	6	6	9.2	4.0	2003104979	牝	3	401.0	0.0	54	88.9	1	8-5-4		05330	05416	x004de	0.0	200656122303
7	7	7	25.3	6.0	2003105589	牡	3	455.0	-5.0	56	89.9	5	3-3-7		a01b6	05259	240009	0.0	200656122303
8	8	8	101.2	8.0	2002102050	牝	4	460.0	-3.0	52	90.7	4	5-6-8		a0201	a005c	346006	0.0	200656122303
1	1	1	3.1	2.0	2000104977	牝	6	441.0	0.0	54	87.0	0	1-1-1		05456	05458	130008	15.0	200656122304
2	4	4	3.1	2.0	2002103967	牝	4	421.0	7.0	54	87.4	2	3-3-2		05360	05227	634001	3.7	200656122304
3	6	6	27.9	5.0	2003105734	牡	3	478.0	4.0	56	88.2	4	5-5-4		05417	05305	865008	1.5	200656122304
4	2	2	18.6	4.0	2002102957	牡	4	548.0	3.0	56	88.3	1/2	6-6-5		a01c9	05690	523005	0.4	200656122304
5	3	3	1.9	1.0	2003106362	牡	3	542.0	16.0	56	88.7	2	2-2-3		05350	05259	100006	0.3	200656122304
6	7	7	37.2	6.0	2002102053	牝	4	423.0	-1.0	52	88.9	1	7-7-8		a0201	a005c	x02a48	0.0	200656122304
