着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	1.4	1.0	2012106093	牡	4	480.0	8.0	56	92.6	0	1-1-1-1	38.8	a0205	05235	311033	20.0	201646032001
2	8	9	3.2	2.0	2012109104	セ	4	500.0	11.0	56	93.5	4	5-2-2-2	39.6	05503	05247	x06e26	4.0	201646032001
3	3	3	37.2	5.0	2012101003	牝	4	438.0	-31.0	54	96.6	大	7-6-5-4	40.7	a01fa	05308	635009	1.8	201646032001
4	6	6	44.5	6.0	2010103916	牝	6	403.0	2.0	54	96.8	1	3-3-3-3	41.9	a01bb	05235	x07294	1.4	201646032001
5	7	8	45.2	7.0	2010103403	牡	6	476.0	4.0	56	97.4	3	9-9-8-7	40.8	05260	a0116	x06e26	0.8	201646032001
6	5	5	25.1	4.0	2012103096	牡	4	421.0	2.0	56	98.2	4	6-6-5-6	42.3	05556	05319	x07294	0.0	201646032001
7	1	1	48.2	8.0	2007101832	牝	9	457.0	2.0	54	98.7	2.1/2	4-4-4-5	43.3	a0034	a0115	x003b5	0.0	201646032001
8	7	7	9.5	3.0	2010102387	牡	6	483.0	-15.0	56	99.2	2.1/2	8-8-7-8	43.0	a0199	a01c1	x04bc1	0.0	201646032001
9	2	2	105.0	9.0	2005104952	牡	11	458.0	-15.0	56	99.8	3	10-10-10-9	42.0	a0194	05382	x0720f	0.0	201646032001
10	8	10	147.0	10.0	2012101038	牝	4	425.0	-13.0	54	103.4	大	2-5-9-10	46.9	a01e5	a0115	186001	0.0	201646032001
1	5	5	150.9	8.0	2008103062	セ	8	439.0	2.0	56	96.3	0	7-7-5-5	39.8	a02dc	05247	x06e26	20.0	201646041201
2	7	7	1.2	1.0	2012106431	牡	4	547.0	4.0	56	96.4	1/2	3-3-4-3	40.4	05300	05423	288009	4.0	201646041201
3	4	4	72.2	6.0	2012105207	牝	4	438.0	4.0	54	96.5	1/2	2-2-2-2	40.7	a00d0	05323	x07294	1.8	201646041201
