	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200160090801	ダ	左	1000	晴	良	11:30	3歳　C2		2001-9-8	5	新潟(地)	3	(馬齢)																																											
200160090802	ダ	左	1000	晴	良	12:05	2歳　C1		2001-9-8	5	新潟(地)	3	(馬齢)																																											
200160091501	ダ	左	1000	曇	稍重	12:00	2歳　C2		2001-9-15	6	新潟(地)	3	(馬齢)																																											
200160092401	ダ	左	1000	晴	良	11:00	2歳　C2		2001-9-24	7	新潟(地)	3	(馬齢)																																											
200160102401	ダ	左	1200	曇	稍重	10:40	登竜門		2001-10-24	8	新潟(地)	1	(馬齢)																																											
200160102402	ダ	左	1200	曇	稍重	11:10	登竜門		2001-10-24	8	新潟(地)	1	(馬齢)																																											
200160102403	ダ	左	1600	曇	稍重	11:40	2歳　B		2001-10-24	8	新潟(地)	1	(馬齢)																																											
200160102404	ダ	左	1000	曇	稍重	12:10	オクトーバーシリーズ 		2001-10-24	8	新潟(地)	1	(定量)																																											
200160102405	ダ	左	1700	曇	稍重	12:45	オクトーバーシリーズ 		2001-10-24	8	新潟(地)	1	(定量)																																											
200160102406	ダ	左	1000	曇	稍重	13:20	オクトーバーシリーズ 		2001-10-24	8	新潟(地)	1	(定量)																																											
