着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	2	2	---	2	1992100741	牝	5	460.0	0.0	53	99.0	0			05280	[他] 高橋謙治	00nan	55.0	199637062306
2	5	5	---	3	1990102687	牡	7	504.0	-2.0	54	99.4	2			0川崎勝良	[他] 湯山健蔵	00nan	18.7	199637062306
3	8	8	---	5	1991103558	牡	6	468.0	0.0	54	99.6	1			05085	05160	00nan	9.9	199637062306
4	8	9	---	4	1990106192	牡	7	481.0	1.0	54	99.6	ハナ			0冨樫英利	[他] 高橋功一	00nan	5.5	199637062306
5	3	3	---	1	1990102245	牡	7	480.0	-3.0	54	99.8	1			05030	05299	00nan	4.4	199637062306
6	4	4	---	8	1991105642	牡	6	455.0	-5.0	54	100.6	4			0田代義久	[他] 齋藤志孝	00nan	0.0	199637062306
7	6	6	---	9	1991108700	牡	6	463.0	5.0	54	101.0	2			00三浦誠	05118	00nan	0.0	199637062306
8	1	1	---	6	1992108665	牡	5	466.0	-6.0	54	102.0	5			05108	[他] 渡辺徹夫	00nan	0.0	199637062306
9	7	7	---	7	1989107181	牡	8	453.0	-2.0	54	102.6	3			05153	[他] 小國忍	00nan	0.0	199637062306
1	4	4	---	1	1991107027	牡	6	528.0	3.0	54	112.0	0			05088	[他] 齋藤志孝	00nan	60.0	199637062307
2	8	8	---	2	1991102858	牝	6	455.0	-10.0	54	112.1	1/2			05030	05119	00nan	20.4	199637062307
3	2	2	---	6	1988102718	牡	9	511.0	0.0	55	113.7	8			05280	[他] 渡部啓	00nan	10.8	199637062307
4	1	1	---	4	1990103981	セ	7	473.0	-4.0	54	114.0	1.1/2			05204	[他] 齋藤隆明	00nan	6.0	199637062307
5	5	5	---	5	1991101350	牡	6	486.0	-7.0	54	114.0	アタマ			0海方栄二	[他] 秋葉清一	00nan	4.8	199637062307
6	6	6	---	3	1991104650	牡	6	502.0	0.0	54	114.1	1/2			0冨士木秀	05081	00nan	0.0	199637062307
7	7	7	---	8	1989107205	牡	8	478.0	1.0	54	114.5	2			05145	[他] 米澤博	00nan	0.0	199637062307
8	3	3	---	7	1989106209	牡	8	487.0	1.0	54	114.9	2			05087	[他] 齋藤利馬	00nan	0.0	199637062307
1	4	4	---	5	1993100474	牝	4	484.0	-10.0	53	117.4	0			0阿部正義	05103	00nan	900.0	199637062310
2	1	1	---	1	1993103132	牡	4	525.0	-13.0	54	117.5	クビ			00423	05168	00nan	360.0	199637062310
3	2	2	---	2	1993104892	牡	4	468.0	-5.0	54	118.5	5			05022	05022	00nan	225.0	199637062310
4	7	7	---	3	1993102286	牡	4	469.0	1.0	54	118.7	1			05258	05313	00nan	135.0	199637062310
5	8	9	---	9	1993108490	牡	4	438.0	-1.0	54	119.6	4			05085	05081	00nan	90.0	199637062310
6	8	8	---	4	1993102373	牡	4	486.0	7.0	54	120.6	5			05188	[他] 渡部啓	00nan	0.0	199637062310
7	6	6	---	8	1993108396	牝	4	465.0	-7.0	53	121.0	2			05101	05369	00nan	0.0	199637062310
8	5	5	---	7	1993104899	牡	4	487.0	-3.0	54	122.1	5			0海方栄二	[他] 秋葉清一	00nan	0.0	199637062310
9	3	3	---	6	1993101363	牝	4	498.0	6.0	53	122.2	1/2			05204	[他] 齋藤隆明	00nan	0.0	199637062310
1	3	3	---	1	1993100474	牝	4	493.0	-7.0	55	116.4	0			00984	05103	00nan	1350.0	199637091510
2	4	4	---	5	1993108769	牝	4	444.0	12.0	55	116.6	1			05048	05050	00nan	459.0	199637091510
3	8	10	---	6	1993104756	牝	4	430.0	4.0	55	117.1	2.1/2			00山中初	05299	00nan	243.0	199637091510
4	5	5	---	3	1993105040	牝	4	414.0	1.0	55	117.4	1.1/2			05148	05029	00nan	135.0	199637091510
5	6	6	---	2	1993108000	牝	4	433.0	4.0	55	117.6	1			00齊藤誠	05065	00nan	108.0	199637091510
6	2	2	---	8	1993108396	牝	4	460.0	-3.0	55	118.0	2			0渡邊一道	05369	00nan	0.0	199637091510
7	1	1	---	4	1993101363	牝	4	510.0	10.0	55	118.3	1.1/2			05204	[他] 齋藤隆明	00nan	0.0	199637091510
8	8	9	---	7	1993109592	牝	4	455.0	-3.0	55	118.6	1.1/2			0荒木孝良	05102	00nan	0.0	199637091510
9	7	8	---	9	1993101120	牝	4	452.0	6.0	55	119.4	4			05101	05119	00nan	0.0	199637091510
10	7	7	---	10	1993107705	牝	4	439.0	2.0	55	120.5	5			0宮崎謙一	05428	00nan	0.0	199637091510
