rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		スズカユース	牝3	52.0		菊沢一樹	1:10.7		4-3	36.2	14.9	6	450	2		伊藤圭三		永井啓弍	750.0
2	6	12		コウギョウブライト	牡4	57.0		Ｍ．デム	1:10.7	クビ	3-3	36.4	2.4	1	458	10		伊藤大士		小林秀樹	300.0
3	4	8		サトノユニゾン	セ4	57.0		北村宏司	1:11.6	5.0	5-5	36.9	3.9	2	496	2		古賀慎明		サトミホースカンパニー	190.0
4	1	1		アミュリオン	牡3	55.0		三浦皇成	1:11.6	アタマ	10-9	36.0	13.2	5	454	0		藤原辰雄		吉澤克己	110.0
5	1	2		コパノジョウオー	牝3	53.0		森泰斗	1:11.6	ハナ	12-11	35.7	16.5	7	482	6		村山明		小林祥晃	75.0
6	8	15		エンパイアシュアー	牡3	55.0		丸田恭介	1:12.0	2.1/2	11-11	36.2	94.0	12	466	-10		和田雄二		ターフ・スポート	
7	2	3		ステラストラータ	セ4	55.0		木幡育也	1:12.1	クビ	12-14	36.1	58.9	11	460	-39		大江原哲		岡田牧雄	
8	2	4		シゲルジルコン	牝3	53.0		江田照男	1:12.3	1.1/4	5-5	37.6	25.7	8	482	-2		田中剛		森中蕃	
9	4	7		シゲルスピネル	牝3	50.0		藤田菜七	1:12.4	クビ	2-2	38.2	10.0	4	450	-2		和田勇介		森中蕃	
10	5	10		アマデウス	牡3	52.0		菅原明良	1:12.4	クビ	7-7	37.4	7.0	3	452	2		久保田貴		中西純穂	
11	3	6		ナイツブリッジ	牡4	57.0		木幡巧也	1:12.5	1/2	1-1	38.3	39.0	10	506	2		斎藤誠		村野康司	
12	7	14		シルヴァーメテオ	牡5	57.0		黛弘人	1:12.6	クビ	16-13	36.4	249.4	15	470	-6		石栗龍彦		ライオンレースホース	
13	7	13		カルダングリル	牝3	52.0		武藤雅	1:13.0	2.1/2	12-14	37.0	112.0	13	398	-12		和田正一		吉田千津	
14	5	9		ジェイケイマッチョ	セ4	54.0		山田敬士	1:13.1	3/4	12-16	37.1	37.4	9	490	10		松永康利		小谷野次郎	
15	3	5		ウエスタンカッター	牝3	50.0		大塚海渡	1:13.1	クビ	9-9	37.7	291.6	16	430	-6		田中剛		山本弥恵子	
16	8	16		タマスカイブルー	牡4	57.0		石川裕紀	1:13.2	1/2	8-7	38.1	161.4	14	496	-4		相沢郁		玉井鶴枝	
