rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		フィドル	牝2	54.0		武士沢友	1:08.7		3-3	34.3	12.4	5	414	-4		高市圭二		山本武司	500.0
2	2	3		ヴォールヴィコント	牝2	54.0		戸崎圭太	1:08.7	クビ	5-5	34.2	1.8	1	484	2		上原博之		栗山良子	200.0
3	1	1		ラファームソルティ	牝2	54.0		丸田恭介	1:08.8	3/4	6-6	34.1	73.6	12	430	-12		蛯名利弘		荻伏服部牧場	130.0
4	6	12		シャイニールミナス	牝2	54.0		津村明秀	1:09.0	1.0	2-2	34.8	5.9	2	450	-6		岩戸孝樹		田頭勇貴	75.0
5	2	4		ネオストーリー	牡2	54.0		丸山元気	1:09.0	クビ	15-14	33.5	10.7	3	448	12		林徹		藤澤眞佐子	50.0
6	5	9		ラヴアンドゲーム	牝2	54.0		大野拓弥	1:09.1	3/4	3-3	34.8	35.1	9	436	2		畠山吉宏		社台レースホース	
7	3	6		シャチ	牡2	54.0		吉田豊	1:09.2	クビ	9-6	34.3	40.9	10	444	4		小桧山悟		中村勝彦	
8	8	15		ナックローズ	牝2	51.0		藤田菜七	1:09.5	2.0	1-1	35.4	11.2	4	408	-10		杉浦宏昭		小松欣也	
9	4	7		パラティーノヒル	牝2	54.0		森泰斗	1:09.5	クビ	12-13	34.3	19.5	6	400	-4		武藤善則		吉田照哉	
10	4	8		ハワーマハル	牝2	54.0		西田雄一	1:09.6	クビ	12-10	34.4	61.8	11	444	-12		南田美知		ミルファーム	
11	8	16		ベルシック	牝2	54.0		丹内祐次	1:09.6	クビ	9-6	34.7	32.4	8	426	-2		和田勇介		岡田繁幸	
12	7	13		ロードカバチ	牡2	53.0		野中悠太	1:10.0	2.1/2	12-10	34.8	25.5	7	430	4		菊川正達		ロードホースクラブ	
13	5	10		ラララ	牝2	51.0		菅原明良	1:10.5	3.0	9-10	35.6	307.8	14	414	2		武市康男		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
14	1	2		アスピラシオン	牝2	51.0		山田敬士	1:10.7	1.1/4	6-6	36.0	201.2	13	372	4		高橋義博		高橋信博	
15	7	14		ジェイダ	牝2	52.0		木幡育也	1:11.7	6.0	15-16	36.2	616.8	15	400	-2		佐藤吉勝		田端修	
16	6	11		カンパニームーン	牝2	54.0		嶋田純次	1:13.4	大	6-14	38.7	643.5	16	458	0		石毛善彦		竹原孝昭	
