rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		オジュウチョウサン	牡8	63.0		石神深一	4:47.6		2-2-2-1	13.5	1.1	1	512	-4		和田正一		チョウサン	6,638.5
2	3	3		シンキングダンサー	牡6	63.0		金子光希	4:48.0	2.1/2	6-5-1-2	13.6	44.0	6	474	0		武市康男		佐藤雄司	2,611.0
3	4	4		マイネルプロンプト	セ7	63.0		森一馬	4:49.1	7.0	4-4-5-5	13.6	16.6	4	470	-6		坂口智康		岡田壮史	1,705.5
4	6	6		ラピッドシップ	牡5	63.0		北沢伸也	4:49.2	クビ	7-7-7-6	13.6	109.7	8	482	4		武英智		飯田正剛	990.0
5	8	10		タイセイドリーム	牡9	63.0		平沢健治	4:49.2	クビ	5-5-2-3	13.6	9.6	3	544	-12		矢作芳人		田中成奉	660.0
6	1	1		ニホンピロバロン	牡9	63.0		白浜雄造	4:49.8	3.1/2	3-3-4-4	13.6	9.0	2	486	0		田所秀孝		小林百太郎	
7	7	8		ルペールノエル	牡9	63.0		高田潤	4:51.0	7.0	8-8-8-8	13.7	78.3	7	518	-16		藤原英昭		ヒダカ・ブリーダーズ・ユニオン	
8	2	2		ミヤジタイガ	牡9	63.0		西谷誠	4:53.2	大	1-1-5-7	13.8	38.8	5	496	-6		武幸四郎		曽我司	
9	8	11		ヤマニンシルフ	牡6	63.0		小坂忠士	4:54.3	7.0	9-9-9-9	13.8	149.2	11	460	0		山内研二		土井肇	
中	6	7		トーアツキヒカリ	セ5	63.0		五十嵐雄			10-10-10-10		144.8	10	454	4		藤原辰雄		高山ランド	
中	7	9		シゲルボスザル	牡5	63.0		植野貴也			10-10-11-10		137.7	9	458	-2		谷潔		森中蕃	
