rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		マリアズハート	牝3	53.0		大野拓弥	1:07.7		10-7	33.4	3.6	1	490	-4		菊沢隆徳		ノルマンディーサラブレッドレーシング	1,853.6
2	1	1		ニシオボヌール	セ7	54.0		柴山雄一	1:07.7	クビ	5-5	33.6	27.3	9	494	-10		高橋亮		三宅勝俊	739.6
3	5	9		ブラッククローバー	牡7	55.0		石橋脩	1:07.8	クビ	3-3	34.0	32.6	10	490	2		川村禎彦		巴山尊文	464.8
4	3	5		グッドジュエリー	牝4	54.0		丸田恭介	1:08.0	1.1/2	15-15	33.3	5.1	4	466	8		堀井雅広		長谷川光司	270.0
5	2	4		スワーヴアーサー	牡6	54.0		三浦皇成	1:08.0	アタマ	14-14	33.4	18.3	7	492	6		庄野靖志		ＮＩＣＫＳ	182.0
6	6	12		タケショウベスト	牝5	52.0		蛯名正義	1:08.1	1/2	11-12	33.7	32.8	11	476	-6		田中清隆		ナイト商事	
7	4	8		ビリーバー	牝4	53.0		杉原誠人	1:08.1	クビ	11-12	33.6	26.8	8	466	4		石毛善彦		ミルファーム	
8	2	3		エンゲルヘン	牝5	55.0		丹内祐次	1:08.2	1/2	3-3	34.4	5.0	3	476	12		五十嵐忠		サラブレッドクラブ・ラフィアン	
9	7	14		キラーコンテンツ	牡5	55.0		北村宏司	1:08.2	ハナ	7-7	34.0	18.0	5	490	4		藤原英昭		シルクレーシング	
10	7	13		エンゲージリング	牝4	53.0		江田照男	1:08.3	1/2	1-1	34.7	4.6	2	486	4		大江原哲		ミルファーム	
11	3	6		ナンヨーアミーコ	牡6	56.0		柴田善臣	1:08.3	ハナ	11-7	33.8	18.1	6	440	6		宗像義忠		中村徳也	
12	5	10		レコードチェイサー	牝3	53.0		菅原明良	1:08.3	クビ	5-5	34.3	44.0	12	446	-2		伊藤圭三		グランド牧場	
13	8	16		アリンナ	牝5	52.0		柴田大知	1:08.4	クビ	2-2	34.7	179.8	15	432	6		上原博之		ノルマンディーサラブレッドレーシング	
14	4	7		トワイライトライフ	牝5	52.0		武藤雅	1:08.5	1/2	7-11	34.3	79.0	14	480	10		黒岩陽一		サンデーレーシング	
15	6	11		プレディクト	牡4	52.0		松岡正海	1:09.2	4.0	7-7	35.0	324.7	16	500	12		伊藤伸一		西田順彦	
16	8	15		サウンドマジック	牝5	52.0		野中悠太	1:09.5	2.0	15-16	34.8	48.7	13	456	4		和田正一		増田雄一	
