rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	9		エターナルダイヤ	牡3	56.0		木幡初也	1:12.0		1-1	37.9	2.0	1	464	-4		宗像義忠		鈴木芳夫	510.0
2	1	1		ソラン	牡3	56.0		吉田豊	1:12.1	1/2	7-7	37.3	4.4	2	520	-4		古賀史生		鈴木康弘	200.0
3	8	15		ハッピーミニスター	牡3	56.0		大野拓弥	1:12.1	ハナ	2-2	37.9	36.2	9	464	2		池上昌和		堀祥子	130.0
4	2	4		ジャックオレンジ	牡3	53.0		原優介	1:12.2	クビ	4-4	37.6	10.6	5	490	8		武井亮		ＹＧＧホースクラブ	77.0
5	3	5		ウインオーサム	牡3	56.0		ミナリク	1:12.3	3/4	9-9	37.0	71.3	11	458	-4		中舘英二		ウイン	51.0
6	6	12		ブラウンアイズ	牝3	54.0		宮崎北斗	1:12.4	1/2	4-4	37.8	21.3	6	512	-4		萱野浩二		山上和良	
7	7	13		マイネルエスペルト	牡3	56.0		津村明秀	1:12.5	クビ	12-11	37.1	26.1	7	502	4		水野貴広		サラブレッドクラブ・ラフィアン	
8	4	7		スラーリドラーテ	牝3	54.0		野中悠太	1:12.6	1/2	9-9	37.4	33.7	8	458	-2		小島茂之		加藤厚子	
9	1	2		クロキシ	牝3	54.0		木幡巧也	1:12.6	クビ	14-15	36.9	41.2	10	400	0		和田雄二		門野重雄	
10	3	6		ユウヒノプリンス	牡3	56.0		岩部純二	1:12.7	3/4	14-12	37.1	130.2	14	476	0		加藤和宏		坂田行夫	
11	7	14		キク	牝3	51.0		秋山稔樹	1:13.0	1.3/4	4-4	38.4	10.0	4	462	-4		相沢郁		石瀬浩三	
12	6	11		ヨネンサンクミ	牝3	54.0		杉原誠人	1:13.0	アタマ	16-15	37.0	72.4	12	434	2		佐藤吉勝		藤本彰	
13	8	16		スズカアイドル	牝3	51.0		小林脩斗	1:13.3	2.0	2-2	39.1	7.3	3	428	2		伊藤圭三		永井啓弍	
14	5	10		フジノホーオー	牡3	53.0		小林凌大	1:13.3	ハナ	7-8	38.5	307.5	16	466	8		南田美知		田畑富子	
15	2	3		タチ	牡3	55.0		菊沢一樹	1:13.6	1.1/2	12-12	38.1	273.2	15	450	0		小桧山悟		中村勝彦	
16	4	8		アースレイナ	牝3	52.0		木幡育也	1:14.6	6.0	9-12	39.4	129.9	13	414	-2		清水英克		松山増男	
