rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ノーザンクリス	牡5	60.0		五十嵐雄	3:13.8		2-2-2-2	13.5	15.8	5	528	0		加藤征弘		Ｃ．チェン	790.0
2	6	6		モルゲンロート	牡7	60.0		大江原圭	3:13.8	ハナ	1-1-1-1	13.5	3.6	2	490	-2		竹内正洋		武田茂男	320.0
3	8	9		フォワードカフェ	牡8	60.0		山本康志	3:15.0	7.0	5-6-6-5	13.5	1.6	1	538	2		和田勇介		西川恭子	200.0
4	7	7		メイプルキング	牡7	60.0		石神深一	3:15.1	クビ	3-4-3-3	13.5	6.7	3	478	-2		大江原哲		節英司	120.0
5	4	4		ニシノベイオウルフ	牡5	60.0		大庭和弥	3:15.3	1.1/2	3-3-4-6	13.6	9.8	4	510	2		小桧山悟		西山茂行	79.0
6	5	5		スマートウェールズ	牡6	60.0		上野翔	3:15.6	2.0	5-5-4-4	13.6	65.6	7	472	2		古賀史生		大川徹	
7	7	8		アマゾニカ	牝4	57.0		伴啓太	3:16.8	7.0	7-7-7-7	13.7	97.4	9	450	0		大江原哲		ディアレストクラブ	
8	2	2		シーズラック	牝5	58.0		草野太郎	3:18.6	大	10-9-8-8	13.8	78.4	8	486	6		清水英克		飯田正剛	
9	1	1		クーザ	牡4	59.0		高野和馬	3:18.7	1/2	8-8-8-9	13.8	271.9	10	472	0		根本康広		ライオンレースホース	
10	3	3		ボランテレオ	牡4	59.0		熊沢重文	3:23.2	大	8-9-10-10	14.1	39.3	6	506	4		森田直行		近藤克麿	
