	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199955011001	ダ	右	1300	晴	良	11:00	4才		1999-1-10	18	佐賀	6	(馬齢)																																						35182764	35187264	3,5,8,(1,7),(2,6),4	(3,5),8,1,7,6,2,4		
199955011002	ダ	右	1300	晴	良	11:30	4才		1999-1-10	18	佐賀	6	(馬齢)																																						1011483691572	1011483691572	1011483961572	10,(11,8),4,9,3,1,6,5,7,2		
199955011003	ダ	右	1400	晴	良	12:05	4才		1999-1-10	18	佐賀	6	(馬齢)																																						14829107365	14829103576	14821039567	(1,4),8,3,2,9,10,6,7,5		
199955011004	ダ	右	1400	晴	良	12:40	C2		1999-1-10	18	佐賀	6	(馬齢)																																						689235147	6,8,2,9,3,(1,5),4,7	6,2,8,(1,3,9),5,7,4	621359784		
199955011005	ダ	右	1400	晴	良	13:15	C2		1999-1-10	18	佐賀	6	(馬齢)																																						4726101139581	4710116392851	4710113962815	4710119362185		
199955011006	ダ	右	1400	晴	良	13:50	C1		1999-1-10	18	佐賀	6	(馬齢)																																						3251109116874	3211059611487	3121095611478	3,(1,2),9,10,5,4,6,11,7,8		
199955012501	ダ	右	1300	曇	不良	11:00	4才		1999-1-25	19	佐賀	6	(馬齢)																																						854629317	854629317	(8,5),6,4,2,3,1,7,9	586432179		
199955012502	ダ	右	1300	曇	不良	11:30	4才		1999-1-25	19	佐賀	6	(馬齢)																																						36724851	36274581	36278451	(3,6),2,8,4,7,1,5		
199955012503	ダ	右	1400	曇	不良	12:05	4才		1999-1-25	19	佐賀	6	(馬齢)																																						47810693215	47810692351	4,(7,8,9),2,10,6,1,5,3	48792101635		
199955012504	ダ	右	1400	曇	不良	12:40	C2		1999-1-25	19	佐賀	6	(馬齢)																																						897164235	897164235	8,7,1,9,6,4,(2,5),3	876194253		
199955012505	ダ	右	1400	曇	不良	13:15	C2		1999-1-25	19	佐賀	6	(馬齢)																																						26103851947	26310851947	(2,6),3,8,5,1,4,10,9,7	65231487109		
199955012506	ダ	右	1400	曇	不良	13:50	C2		1999-1-25	19	佐賀	6	(馬齢)																																						24107985136	21047859163	21074589136	10724581936		
199955012507	ダ	右	1400	曇	不良	14:25	C1		1999-1-25	19	佐賀	6	(馬齢)																																						128591034716211	128510934716211	128510947163211	(12,8),10,5,1,4,9,6,7,2,3,11		
199955112201	ダ	右	1300	晴	稍重	11:00	3才		1999-11-22	15	佐賀	3	(馬齢)																																						47925618310	47295681310	4,7,9,2,3,(1,5,8),6,10	47192835610		
199955112202	ダ	右	1300	晴	稍重	11:30	C2		1999-11-22	15	佐賀	3	(馬齢)																																						2173645	2173645	1,2,7,(4,3),6,5	1267435		
199955112203	ダ	右	1300	晴	稍重	12:05	3才		1999-11-22	15	佐賀	3	(馬齢)																																						574961382	574961382	574916328	574193268		
199955112204	ダ	右	1400	晴	稍重	12:40	C2		1999-11-22	15	佐賀	3	(馬齢)																																						567491328	567491382	(5,6),9,4,7,1,3,8,2	569431782		
199955112205	ダ	右	1400	曇	稍重	13:15	3才		1999-11-22	15	佐賀	3	(馬齢)																																						10,8,6,4,5,(3,7),2,1,9	10863154279	10863125479	10,8,6,3,1,2,(4,5),7,9		
199955112206	ダ	右	1400	曇	稍重	13:50	C2		1999-11-22	15	佐賀	3	(馬齢)																																						2,4,(6,1),3,9,5,7,8	2,4,(1,6),3,9,5,8,7	246139587	264389157		
199955112207	ダ	右	1400	曇	稍重	14:25	C1		1999-11-22	15	佐賀	3	(馬齢)																																						5,7,9,4,8,6,1,(2,3)	5,7,(9,4),1,6,8,2,3	5,7,9,4,1,(8,6),3,2	5,7,4,9,1,8,(6,2),3		
199955112208	ダ	右	1750	曇	稍重	15:00	有明賞 		1999-11-22	15	佐賀	3	(別定)																																						910572112638411	910512721638411	910571261823411	910712653128411		
199955112209	ダ	右	1400	曇	稍重	15:40	バルーンカップ 		1999-11-22	15	佐賀	3	(別定)																																						3810961754	3810961754	8103691754	10,8,6,9,7,1,(3,4,5)		
