rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		トゥザフロンティア	牡4	57.0		三浦皇成	1:34.3		1-1-1	34.6	6.0	4	518	4		池江泰寿		キャロットファーム	1,100.0
2	2	3		インテンスライト	牡3	55.0		菊沢一樹	1:34.4	1/2	8-8-7	34.1	4.0	2	496	10		菊沢隆徳		堂守貴志	440.0
3	3	5		コスモヨハネ	牡7	57.0		柴田大知	1:34.4	クビ	2-2-2	34.6	35.6	9	494	0		高橋裕		ビッグレッドファーム	280.0
4	1	1		ラストプリマドンナ	牝4	55.0		石川裕紀	1:34.4	クビ	4-4-4	34.4	58.4	13	450	2		和田正一		シルクレーシング	170.0
5	3	6		レッドイリーゼ	牝4	55.0		津村明秀	1:34.5	1/2	4-5-4	34.4	20.1	7	458	10		手塚貴久		東京ホースレーシング	110.0
6	5	10		テンワールドレイナ	牝4	55.0		丸山元気	1:34.7	1.1/4	9-8-7	34.4	18.1	6	476	6		矢野英一		天白泰司	
7	7	14		ルプリュフォール	牡3	56.0		横山典弘	1:34.8	クビ	13-11-14	34.3	5.2	3	506	8		松永幹夫		名古屋友豊	
8	5	9		ユナカイト	牝3	54.0		北村宏司	1:34.8	クビ	4-5-4	34.7	3.3	1	476	-2		木村哲也		シルクレーシング	
9	2	4		エミーリオ	牡5	57.0		江田照男	1:35.0	1.0	9-10-7	34.6	134.2	15	496	-8		田中剛		加藤誠	
10	4	8		ミモザイエロー	牝3	54.0		石橋脩	1:35.0	クビ	3-2-3	35.1	36.7	10	456	-2		戸田博文		青芝商事	
11	8	15		アイスフィヨルド	牡4	57.0		内田博幸	1:35.0	アタマ	11-11-11	34.4	40.5	11	458	6		武藤善則		佐々木雄二	
12	7	13		クインズサン	牡6	56.0		野中悠太	1:35.1	1/2	4-5-7	34.9	15.6	5	472	12		和田正一		亀田和弘	
13	6	12		アシェット	牝4	55.0		吉田豊	1:35.2	1/2	15-15-15	34.4	114.0	14	452	6		高橋文雅		加藤徹	
14	4	7		スズカヴァンガード	セ8	57.0		古川吉洋	1:35.4	1.1/4	13-15-16	34.5	292.8	16	492	-8		小島茂之		永井啓弍	
15	8	16		ロードプレミアム	牡6	54.0		菅原明良	1:35.6	1.0	11-11-11	35.0	44.2	12	500	0		斎藤誠		ロードホースクラブ	
16	6	11		ロジスカーレット	牡4	57.0		Ｍ．デム	1:35.9	2.0	16-11-11	35.3	21.7	8	438	6		国枝栄		久米田正明	
