rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	14		モズスーパーフレア	牝4	54.0		ルメール	1:07.1		1-1	34.8	3.1	1	486	-2		音無秀孝		キャピタル・システム	4,156.7
2	6	12		ナックビーナス	牝6	54.0		大野拓弥	1:07.3	1.1/4	2-2	34.4	3.2	2	526	-2		杉浦宏昭		小松欣也	1,616.2
3	3	6		ダイメイフジ	牡5	56.0		松岡正海	1:07.7	2.1/2	6-7	34.4	15.6	7	518	-4		森田直行		宮本昇	1,008.1
4	1	2		ペイシャフェリシタ	牝6	54.0		ミナリク	1:07.9	1.1/2	10-9	34.3	12.5	6	498	4		高木登		北所直人	620.0
5	5	9		ショウナンアンセム	牡6	56.0		津村明秀	1:08.1	1.1/4	6-5	34.8	82.3	13	490	4		田中剛		湘南	410.0
6	8	16		エスティタート	牝6	54.0		浜中俊	1:08.1	クビ	8-8	34.6	22.3	8	446	-16		松永幹夫		キャロットファーム	
7	2	4		エントリーチケット	牝5	54.0		柴田大知	1:08.2	クビ	15-13	34.1	29.2	9	454	-6		宮徹		サラブレッドクラブ・ラフィアン	
8	5	10		ナインテイルズ	牡8	56.0		石橋脩	1:08.3	3/4	4-3	35.2	37.8	10	478	-10		長谷川浩		岡田牧雄	
9	7	13		キングハート	牡6	56.0		横山典弘	1:08.4	3/4	12-12	34.7	51.3	12	496	-4		星野忍		増田陽一	
10	3	5		ダイメイプリンセス	牝6	54.0		Ｍ．デム	1:08.5	1/2	14-13	34.5	7.4	3	488	-14		森田直行		宮本孝一	
11	4	7		カイザーメランジェ	牡4	56.0		田辺裕信	1:08.5	ハナ	10-11	34.9	12.4	5	466	-6		中野栄治		友水達也	
12	4	8		イエローマリンバ	牝4	54.0		高倉稜	1:08.6	クビ	5-5	35.4	47.7	11	428	-8		河内洋		松岡隆雄	
13	1	1		ナリタスターワン	牡7	56.0		御神本訓	1:08.7	3/4	8-9	35.2	303.2	15	482	12		山田信大		前田敏文	
14	8	15		スタークニナガ	牡4	56.0		五十嵐冬	1:08.8	クビ	16-16	34.5	449.5	16	440	8		田中正二		須田靖之	
15	2	3		スノードラゴン	牡11	57.0		内田博幸	1:08.9	3/4	13-13	35.1	132.0	14	518	6		高木登		岡田牧雄	
16	6	11		ラブカンプー	牝4	54.0		三浦皇成	1:09.5	3.1/2	2-3	36.7	10.5	4	434	-10		森田直行		増田陽一	
