rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		パリカラノテガミ	牡8	60.0		五十嵐雄	3:14.2		1-1-1-1	13.5	6.9	3	462	2		清水英克		嶋田賢	780.0
2	7	11		ヒロシゲセブン	牡4	59.0		高田潤	3:14.6	2.1/2	3-3-2-2	13.5	3.8	2	514	-4		北出成人		吉岡隆	310.0
3	1	1		ナリノレーヴドール	牡4	59.0		金子光希	3:15.6	6.0	5-4-3-3	13.6	9.8	4	460	4		上原博之		成塚清志	200.0
4	8	13		エスケークラウン	牡5	60.0		西谷誠	3:16.6	6.0	6-6-4-4	13.7	31.6	7	506	2		木原一良		菅藤宗一	120.0
5	4	6		コスモターンブルー	牡4	59.0		山本康志	3:17.7	7.0	4-4-6-6	13.7	11.6	5	528	-2		鈴木伸尋		ビッグレッドファーム	78.0
6	4	5		ファイアプルーフ	牡4	59.0		大江原圭	3:17.8	1/2	7-6-5-5	13.7	99.1	10	520	22		根本康広		犬塚悠治郎	
7	5	7		グッドトゥヒアー	牝4	57.0		草野太郎	3:18.2	2.1/2	7-8-8-7	13.8	242.6	12	424	16		清水英克		岡田牧雄	
8	6	9		ケイココサージュ	牝4	57.0		黒岩悠	3:19.8	10.0	9-9-9-8	13.9	267.4	13	416	-18		高柳大輔		コロンバスサークル	
9	8	14		トッコディルーチェ	セ6	60.0		北沢伸也	3:22.0	大	9-9-10-10	14.0	25.5	6	498	-6		中竹和也		加藤誠	
10	6	10		ユキノサンブライト	牝8	58.0		大庭和弥	3:22.8	5.0	2-2-7-8	14.1	70.4	9	462	-14		石毛善彦		井上基之	
11	7	12		フジマサクラウン	牡8	60.0		上野翔	3:28.6	大	11-11-11-11	14.5	45.8	8	528	22		松永康利		藤原正一	
中	2	2		リルインフィニティ	牝4	57.0		浜野谷憲					276.7	14	516	8		古賀史生		西森鶴	
中	3	3		シャインブライト	牡6	60.0		石神深一					1.9	1	486	10		畠山吉宏		了徳寺健二ホールディングス	
中	5	8		オペラサンデー	牡4	59.0		高野和馬					145.2	11	450	-6		小桧山悟		戸部政彦	
