rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	8		レオ	牡3	56.0		三浦皇成	2:15.4		11-11-10-6	36.2	5.3	2	522	-2		伊藤大士		ニッシンレーシング	500.0
2	8	15		ウォルフズハウル	牡3	56.0		藤岡佑介	2:15.6	1.1/4	2-2-2-2	37.1	13.3	7	456	0		栗田徹		ゴドルフィン	200.0
3	7	13		レッドクーゲル	牡3	56.0		戸崎圭太	2:15.8	1.0	5-5-5-6	37.0	6.9	4	424	-8		尾関知人		東京ホースレーシング	130.0
4	5	9		ヘヴンリータイム	セ3	55.0		木幡巧也	2:15.8	ハナ	15-15-12-11	36.4	182.9	15	494	-6		和田正一		伊藤正徳	75.0
5	4	7		エフェクトオン	牡3	56.0		蛯名正義	2:15.8	クビ	8-7-7-3	36.8	5.5	3	442	-4		久保田貴		社台レースホース	50.0
6	8	14		イフユーワナ	牡3	56.0		津村明秀	2:15.8	アタマ	1-1-1-1	37.4	12.0	6	494	4		田村康仁		山口裕介	
7	6	11		フライクーゲル	牡3	56.0		柴田大知	2:15.9	クビ	3-3-2-3	37.3	26.8	10	478	2		黒岩陽一		水上行雄	
8	6	10		ヤギリオーディン	牡3	56.0		松岡正海	2:15.9	クビ	3-3-4-3	37.2	4.1	1	506	2		小西一男		内田ヤエ子	
9	1	1		ココリガストン	牡3	54.0		野中悠太	2:16.1	1.1/4	7-7-7-9	37.1	36.0	12	510	0		古賀慎明		美崎光二郎	
10	3	4		カミノシルヴィ	牝3	54.0		内田博幸	2:16.4	1.1/2	13-13-10-9	37.2	15.3	8	438	0		浅野洋一		村上正喜	
11	2	2		コトブキアゲート	牡3	56.0		ミナリク	2:16.7	2.0	8-10-12-13	37.3	9.1	5	484	-8		金成貴史		尾上松壽	
12	4	6		ニシノアレグロ	牡3	56.0		岩部純二	2:16.7	ハナ	13-14-14-11	37.2	144.2	14	446	0		萱野浩二		西山茂行	
13	7	12		ゲットリズム	牡3	56.0		柴山雄一	2:16.8	3/4	5-5-5-6	38.0	22.2	9	504	-2		林徹		ジャコモ	
14	3	5		ダークオブザナイト	牡3	56.0		丹内祐次	2:17.6	5.0	8-7-9-13	38.5	106.2	13	494	0		尾関知人		ノルマンディーサラブレッドレーシング	
15	2	3		ヴェリートレビアン	牡3	56.0		田辺裕信	2:17.8	1.0	12-12-14-15	38.2	29.1	11	464	0		大和田成		嶋田賢	
