rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	16		シアーライン	牡6	57.0		戸崎圭太	1:11.5		7-6	36.7	2.8	1	526	0		中川公成		吉田照哉	1,100.0
2	8	15		グッドヒューマー	牡5	57.0		宮崎北斗	1:11.5	クビ	5-3	36.9	4.2	2	502	0		高橋裕		ディアレストクラブ	440.0
3	5	10		ジャスパーウィン	牡4	57.0		ミナリク	1:11.7	1.1/4	2-1	37.6	6.1	3	494	-14		森秀行		加藤和夫	280.0
4	6	12		カフェライジング	牡7	57.0		横山和生	1:11.8	1/2	3-2	37.6	49.2	12	494	-16		松永幹夫		西川恭子	170.0
5	4	7		アグネスエーデル	牡7	57.0		藤岡佑介	1:11.9	クビ	10-8	36.6	38.9	9	512	-6		小崎憲		渡辺公美子	110.0
6	5	9		トッカータ	牡4	56.0		武藤雅	1:11.9	アタマ	16-16	35.5	62.1	14	484	6		和田雄二		門野重雄	
7	1	2		アーバンイェーガー	牡5	57.0		内田博幸	1:12.0	3/4	4-3	37.6	10.0	4	508	-2		高橋文雅		西城公雄	
8	2	4		マイウェイアムール	牝4	55.0		田辺裕信	1:12.1	クビ	5-6	37.5	11.7	5	470	-8		林徹		田畑利彦	
9	3	6		エタニティーワルツ	牡6	57.0		笹川翼	1:12.1	クビ	13-12	36.6	48.9	11	502	-4		大和田成		村島昭男	
10	7	13		クリノレオノール	牝5	55.0		嶋田純次	1:12.7	3.1/2	15-15	37.0	371.3	16	470	4		星野忍		栗本博晴	
11	6	11		フェリーチェ	牝4	53.0		菊沢一樹	1:12.9	1.1/4	10-8	37.6	14.7	7	452	4		菊沢隆徳		大樹ファーム	
12	4	8		スパイチャクラ	牝6	55.0		津村明秀	1:13.1	1.1/4	13-13	37.6	55.3	13	460	2		西浦勝一		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
13	7	14		ニシノオリーブ	牝4	52.0		菅原明良	1:13.3	1.1/4	9-13	38.2	176.6	15	460	-2		武藤善則		西山茂行	
14	2	3		アストロローグ	セ4	55.0		野中悠太	1:13.6	1.3/4	7-8	38.7	12.4	6	498	4		武井亮		ヒダカ・ブリーダーズ・ユニオン	
15	3	5		アルマユディト	牝4	55.0		松岡正海	1:13.9	1.3/4	10-8	38.7	41.1	10	486	-2		中舘英二		コウトミックレーシング	
16	1	1		サリネロ	牝5	55.0		石橋脩	1:17.4	大	1-3	43.3	26.4	8	522	0		中川公成		吉田和美	
