rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		チェスナットロール	牝3	54.0		北村宏司	1:11.5		1-1	37.6	52.8	10	450	-4		浅野洋一		田頭勇貴	510.0
2	7	13		サノノクヒオ	牡3	56.0		内田博幸	1:11.9	2.1/2	2-3	37.9	11.7	5	490	-4		清水英克		佐野信幸	200.0
3	3	5		レジイナアン	牝3	54.0		森泰斗	1:12.3	2.1/2	5-5	37.7	16.8	6	494	-4		斎藤誠		ＴＵＲＦレーシング	130.0
4	1	1		ダウラギリ	牡3	56.0		石橋脩	1:12.4	クビ	4-3	38.2	2.1	1	504	0		和田正一		スピードファーム	77.0
5	3	6		エターナルダイヤ	牡3	56.0		木幡初也	1:12.4	クビ	2-2	38.4	3.7	2	468	6		宗像義忠		鈴木芳夫	51.0
6	4	8		スローフード	牝3	54.0		田中勝春	1:13.0	3.1/2	8-9	37.9	62.5	12	442	-2		田島俊明		村野康司	
7	5	9		トレヴィト	牡3	56.0		田辺裕信	1:13.0	アタマ	9-6	37.8	8.7	4	472	-6		小笠倫弘		ノースヒルズ	
8	2	3		クロキシ	牝3	54.0		木幡巧也	1:13.0	アタマ	11-12	37.5	50.0	9	400	-6		和田雄二		門野重雄	
9	1	2		グランクロワ	セ3	56.0		石川裕紀	1:13.5	3.0	14-13	37.6	176.9	13	456	6		大和田成		村野康司	
10	7	14		シルバーウェーブ	牡3	56.0		武士沢友	1:13.6	クビ	16-14	37.4	528.9	16	440	0		星野忍		新井原博	
11	8	16		タチアオイ	牝3	53.0		野中悠太	1:13.6	クビ	7-6	38.8	57.6	11	436	2		和田正一		和田牧場	
12	2	4		リチェルカータ	牝3	54.0		吉田豊	1:13.7	クビ	11-9	38.2	42.3	8	432	-2		高橋文雅		ターフ・スポート	
13	8	15		キョウエイリヴァル	牡3	56.0		武藤雅	1:14.5	5.0	5-6	39.9	7.6	3	466	-2		武藤善則		田中晴夫	
14	5	10		ヴェリズモ	牡3	56.0		ミナリク	1:14.5	クビ	9-11	39.2	36.8	7	464	2		加藤征弘		社台レースホース	
15	6	12		ワイワイガール	牝3	51.0		山田敬士	1:16.4	大	13-14	40.6	296.3	14	398	-10		天間昭一		山田泰司	
16	4	7		ファーマプリン	牝3	52.0		木幡育也	1:16.6	1.0	14-14	40.7	312.9	15	414	12		深山雅史		中西功	
