rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		ディーエスプルーフ	牡3	56.0		石橋脩	1:55.4		3-3-2-2	39.6	1.9	1	446	-6		伊藤圭三		秋谷壽之	510.0
2	6	9		ドラゴンウォリアー	牡3	56.0		木幡巧也	1:55.5	1/2	2-2-2-3	39.7	16.0	4	506	2		岩戸孝樹		田頭勇貴	200.0
3	4	5		オンリーワンボーイ	牡3	56.0		森泰斗	1:55.5	ハナ	3-3-6-5	39.2	19.7	5	450	2		斎藤誠		金山克己	130.0
4	8	13		ワンモアエフォート	牡3	56.0		横山和生	1:55.7	1.1/2	1-1-1-1	40.0	4.6	2	488	-2		勢司和浩		内藤好江	77.0
5	2	2		カラヤン	牡3	53.0		山田敬士	1:56.7	6.0	5-5-4-4	40.7	36.5	9	474	-2		小桧山悟		三岡陽	51.0
6	3	3		セイウンカゲロウ	牡3	56.0		大野拓弥	1:56.7	クビ	9-9-6-6	40.3	5.3	3	494	-2		奥平雅士		西山茂行	
7	5	7		キンバリープロセス	牡3	56.0		内田博幸	1:57.1	2.0	10-10-10-9	40.0	20.5	6	504	14		手塚貴久		ゴドルフィン	
8	7	11		キッズシタイヒャー	牡3	56.0		武士沢友	1:57.1	クビ	13-13-12-10	39.7	37.3	10	442	0		武市康男		瀬谷隆雄	
9	1	1		コスモシャルドネ	牡3	56.0		丹内祐次	1:57.7	3.1/2	8-7-8-8	41.1	21.2	7	516	-2		相沢郁		ビッグレッドファーム	
10	5	6		レイクマッジョーレ	牡3	56.0		北村宏司	1:58.1	2.1/2	5-7-8-10	41.5	53.8	11	472	0		土田稔		ゴドルフィン	
11	4	4		ドリームロマン	牝3	53.0		野中悠太	1:58.7	3.1/2	11-11-12-13	41.3	255.0	13	466	-2		根本康広		平賀久枝	
12	7	10		セイカタチバナ	牡3	56.0		津村明秀	1:58.7	クビ	5-5-4-7	42.6	22.6	8	480	-2		南田美知		久米大	
13	6	8		フレンドリースカイ	牡3	54.0		木幡育也	1:59.0	1.3/4	11-11-10-12	41.8	159.2	12	476	4		矢野英一		増山武志	
