rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	12		ラパンセソバージュ	牡3	56.0		Ｍ．デム	1:34.1		10-7-3	34.9	2.8	1	456	4		大竹正博		酒井牧場	510.0
2	7	13		グランエクセレント	牡3	56.0		田辺裕信	1:34.4	2.0	2-3-3	35.6	3.5	2	510	-2		石毛善彦		田畑利彦	200.0
3	1	1		ヨンウォニ	牝3	54.0		丹内祐次	1:34.6	1.1/4	5-9-7	35.3	32.1	8	434	2		田中清隆		ミルファーム	130.0
4	6	11		プラットフォーマー	牝3	54.0		津村明秀	1:34.7	1/2	1-1-1	36.3	10.5	4	450	2		矢野英一		青山洋一	77.0
5	3	6		タイキスウォード	牡3	56.0		ミナリク	1:35.0	2.0	2-2-2	36.5	3.5	3	450	0		高橋祥泰		大樹ファーム	51.0
6	2	4		メイクアウィッシュ	牝3	54.0		石橋脩	1:35.1	1/2	5-5-6	36.1	16.2	6	444	8		栗田徹		ノースヒルズ	
7	3	5		ローズパルファン	牝3	54.0		江田照男	1:35.4	1.3/4	12-13-10	35.2	111.2	11	438	-8		田中剛		友駿ホースクラブ	
8	1	2		アイルショウユー	牝3	54.0		木幡巧也	1:35.4	クビ	7-10-10	36.0	70.1	9	420	-2		岩戸孝樹		ミルファーム	
9	5	10		サンバトルクリーク	牝3	53.0		野中悠太	1:35.6	1.1/4	11-11-10	35.8	386.4	16	472	0		蛯名利弘		加藤ステーブル	
10	2	3		ブルーベル	牡3	56.0		岩部純二	1:35.6	クビ	2-3-5	36.8	354.5	14	470	24		堀井雅広		和田牧場	
11	5	9		アクニディ	牝3	54.0		丸山元気	1:35.6	ハナ	14-14-14	34.9	15.2	5	366	2		尾関知人		キャロットファーム	
12	4	7		ガイスラー	牡3	56.0		森泰斗	1:36.0	2.1/2	7-7-9	36.8	27.2	7	450	-8		上原博之		四本昭弘	
13	7	14		ベアーズレター	牡3	56.0		柴田善臣	1:36.3	1.3/4	7-5-7	37.3	366.0	15	476	8		佐藤吉勝		熊坂俊一	
14	8	15		ジュンヴァドス	牝3	52.0		木幡育也	1:36.8	3.0	12-12-13	36.8	165.2	12	414	2		高柳瑞樹		河合裕明	
15	8	16		プレーリーシップ	牡3	56.0		内田博幸	1:39.0	大	16-16-15	37.5	94.9	10	450	0		石栗龍彦		小林英一ホールディングス	
16	4	8		ビエーン	牝3	54.0		田中勝春	1:39.6	3.1/2	14-14-15	38.9	309.0	13	466	6		小野次郎		小林由明	
