rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	3		ルーチェソラーレ	牝4	55.0		大野拓弥	1:11.1		2-1	37.2	15.1	5	492	2		小笠倫弘		岡田牧雄	750.0
2	2	4		マリノエクスプレス	牝4	55.0		武藤雅	1:11.7	3.1/2	5-4	37.2	30.8	7	442	4		古賀史生		矢野雅子	300.0
3	3	5		アシャカマキシン	牡3	56.0		ルメール	1:11.7	アタマ	3-3	37.6	1.9	1	484	2		鈴木伸尋		吉冨学	190.0
4	8	15		コマノゼニト	牡3	56.0		田辺裕信	1:12.0	1.3/4	7-8	37.3	4.3	2	472	0		伊藤圭三		長谷川芳信	110.0
5	3	6		アッシャムス	牝3	54.0		松岡正海	1:12.0	クビ	10-10	37.0	63.2	9	482	2		武井亮		桑田牧場	75.0
6	4	7		スポーカンテソーロ	牝3	54.0		丸山元気	1:12.1	クビ	3-4	38.0	6.3	3	524	6		加藤士津		了徳寺健二ホールディングス	
7	7	13		フレンドアリス	牝4	52.0		菅原明良	1:12.2	1/2	13-13	36.8	8.4	4	454	-2		南田美知		横尾晴人	
8	5	10		ウエスタンマリーヤ	牝4	55.0		横山和生	1:12.2	クビ	7-8	37.5	78.2	10	488	6		小野次郎		西川賢	
9	8	16		スマートアムール	牝5	55.0		武士沢友	1:12.2	アタマ	10-11	37.1	345.4	15	466	-2		粕谷昌央		大川徹	
10	7	14		リアルモンテ	牡4	57.0		宮崎北斗	1:12.3	クビ	7-6	37.6	428.3	16	480	-2		中川公成		伊藤誠吉	
11	4	8		オールミラージュ	牡3	54.0		木幡育也	1:12.4	1/2	15-14	36.7	203.2	13	454	2		深山雅史		田頭勇貴	
12	6	11		パリッシュブルー	牝3	54.0		柴田大知	1:12.7	2.0	12-11	37.5	175.4	12	438	-3		粕谷昌央		大野富生	
13	6	12		ベターハーフ	牝3	54.0		内田博幸	1:12.9	1.1/4	13-14	37.5	167.9	11	454	-14		矢野英一		宮城寛也	
14	1	1		ヴィグラスファイア	牡4	57.0		三浦皇成	1:13.1	1.1/4	16-16	37.3	46.1	8	492	4		萩原清		シルクレーシング	
15	5	9		パーフェクトウェイ	牡4	57.0		北村宏司	1:13.1	クビ	5-6	38.7	18.8	6	516	-2		古賀慎明		堂守貴志	
16	1	2		リバティークイーン	牝6	52.0		小林凌大	1:13.8	4.0	1-2	39.9	233.0	14	478	0		的場均		平川浩之	
