rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		トーセンスーリヤ	牡4	57.0		横山和生	1:47.4		2-2-2-2	35.2	11.9	6	480	8		小野次郎		島川隆哉	1,100.0
2	8	15		エングレーバー	牡3	56.0		マーフィ	1:47.4	クビ	6-6-6-3	34.9	3.0	1	450	0		中内田充		キャロットファーム	440.0
3	6	12		ハーメティキスト	牡3	56.0		ビュイッ	1:47.5	1/2	7-9-7-4	34.8	5.1	2	452	-2		木村哲也		キャロットファーム	280.0
4	3	5		ダブルシャープ	牡4	57.0		柴山雄一	1:47.9	2.1/2	11-10-10-11	35.1	7.1	4	498	12		渡辺薫彦		天堀忠博	170.0
5	3	6		ダイワギャバン	牡4	57.0		北村宏司	1:47.9	ハナ	4-3-3-4	35.5	14.8	7	476	-4		菊沢隆徳		大城敬三	110.0
6	5	10		ショーンガウアー	セ4	55.0		木幡育也	1:47.9	クビ	1-1-1-1	35.8	67.4	13	498	6		黒岩陽一		キャロットファーム	
7	5	9		ブランクエンド	牡3	56.0		田辺裕信	1:47.9	アタマ	11-12-10-7	35.1	6.4	3	470	2		加藤征弘		諸江幸祐	
8	7	13		アヴィオール	牝4	55.0		ムーア	1:47.9	ハナ	4-3-3-4	35.5	21.4	8	458	-8		堀宣行		吉田照哉	
9	2	3		ウィナーポイント	牝4	55.0		横山典弘	1:48.0	1/2	16-16-16-15	34.3	11.3	5	426	0		和田勇介		岡田牧雄	
10	4	7		カフジジュピター	牡3	56.0		藤岡佑介	1:48.1	クビ	15-15-13-7	35.1	22.6	9	446	4		矢作芳人		加藤守	
11	1	1		スワーヴノートン	牡5	57.0		柴田善臣	1:48.2	3/4	7-7-7-7	35.6	100.9	15	484	6		田中博康		ＮＩＣＫＳ	
12	4	8		ギルマ	牡3	56.0		和田竜二	1:48.2	クビ	13-13-13-11	35.2	60.0	12	480	-4		高橋義忠		杉澤光雄	
13	2	4		ウインハイラント	牡5	57.0		丹内祐次	1:48.3	クビ	7-7-7-7	35.7	141.6	16	454	-2		松山将樹		ウイン	
14	8	16		キングスヴァリュー	セ4	57.0		池添謙一	1:48.3	クビ	13-14-15-15	35.0	90.4	14	492	20		国枝栄		シルクレーシング	
15	1	2		ロードアルバータ	セ5	57.0		内田博幸	1:48.5	1.1/4	10-10-12-13	35.6	46.0	11	458	10		菊川正達		ロードホースクラブ	
16	7	14		マルーンエンブレム	牝4	55.0		Ｍ．デム	1:50.7	大	2-3-3-13	38.3	43.6	10	384	-4		小島茂之		シルクレーシング	
