rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ザダル	牡3	56.0		田辺裕信	2:01.2		5-5-6-4	34.8	9.0	5	484	-2		大竹正博		キャロットファーム	720.0
2	2	2		レターオンザサンド	牡3	56.0		津村明秀	2:01.2	クビ	3-3-3-2	35.5	4.9	2	486	0		藤岡健一		小川勲	290.0
3	7	7		ヴァンランディ	牡3	56.0		戸崎圭太	2:01.4	1.1/4	9-8-7-7	34.8	1.9	1	450	6		藤沢和雄		サンデーレーシング	180.0
4	5	5		ヴィエナブロー	牝3	51.0		藤田菜七	2:01.9	3.0	5-7-5-4	35.7	5.3	3	442	-2		林徹		吉田千津	110.0
5	6	6		ウレキサイト	牡3	56.0		中谷雄太	2:02.3	2.1/2	4-4-4-4	36.2	7.9	4	502	2		松永幹夫		シルクレーシング	72.0
6	1	1		マイネルエキサイト	牡3	56.0		柴田大知	2:02.5	1.1/2	1-2-2-2	37.1	48.8	7	478	2		黒岩陽一		サラブレッドクラブ・ラフィアン	
7	7	8		マジェスティゲート	牡3	56.0		石川裕紀	2:03.1	3.1/2	2-1-1-1	37.9	12.3	6	468	-10		高柳瑞樹		ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ	
8	3	3		ジユウノメガミ	牝3	54.0		武士沢友	2:04.6	9.0	9-8-8-8	37.6	232.9	10	468	2		加藤士津		ミルファーム	
9	4	4		アトミックスワップ	牝3	52.0		野中悠太	2:04.8	1.1/4	5-5-8-8	37.8	221.3	9	454	0		古賀史生		田頭勇貴	
10	8	9		マンゴープリン	牝3	54.0		大庭和弥	2:07.1	大	8-8-8-10	40.0	204.7	8	426	-4		石毛善彦		田頭勇貴	
