rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		アストラサンタン	牝5	55.0		三浦皇成	1:48.1		1-1-1-1	34.6	4.3	2	466	-2		戸田博文		丹羽久一郎	1,529.4
2	8	13		ダノンポピー	牝5	55.0		北村宏司	1:48.2	1/2	11-11-10-10	33.7	10.8	4	490	0		尾関知人		ダノックス	608.4
3	7	11		ジョブックコメン	牝5	55.0		山田敬士	1:48.2	クビ	9-10-8-8	33.9	14.3	5	432	2		小桧山悟		萩本企画	384.2
4	4	6		エバーミランダ	牝5	55.0		ルメール	1:48.3	1/2	2-3-4-4	34.5	2.1	1	432	0		久保田貴		宇田豊	230.0
5	5	7		ハローユニコーン	牝6	55.0		大野拓弥	1:48.4	3/4	2-2-2-2	34.8	66.0	12	480	4		鮫島一歩		ＣＨＥＶＡＬＡＴＴＡＣＨＥ	150.0
6	6	10		フォークテイル	牝4	55.0		丸山元気	1:48.5	クビ	7-7-5-5	34.6	19.6	7	446	4		中川公成		サンデーレーシング	
7	4	5		テンワールドレイナ	牝5	55.0		津村明秀	1:48.5	ハナ	5-5-7-7	34.5	14.8	6	486	6		矢野英一		天白泰司	
8	7	12		マルーンエンブレム	牝5	55.0		北村友一	1:48.6	3/4	8-7-8-8	34.3	60.0	11	394	10		小島茂之		シルクレーシング	
9	8	14		レッドイリーゼ	牝5	55.0		ヒューイ	1:48.6	アタマ	11-12-12-12	33.9	24.5	8	472	12		手塚貴久		東京ホースレーシング	
10	5	8		メトロポール	牝4	55.0		田辺裕信	1:48.6	ハナ	5-5-5-5	34.7	8.0	3	482	0		吉村圭司		ゴドルフィン	
11	6	9		モリトシラユリ	牝6	55.0		内田博幸	1:49.3	4.0	4-3-3-2	35.6	177.9	14	494	-2		堀井雅広		浜本牧場	
12	3	3		ラストプリマドンナ	牝5	55.0		横山武史	1:49.3	クビ	9-7-10-10	34.9	51.0	10	448	-10		和田正一		シルクレーシング	
13	1	1		ゲンティアナ	牝4	55.0		石橋脩	1:49.5	1.1/4	13-13-13-13	34.5	30.3	9	414	-14		松永幹夫		吉田勝己	
14	3	4		ランペドゥーザ	牝4	55.0		江田照男	1:51.2	大	14-14-14-14	35.6	73.5	13	478	2		大江原哲		ミルファーム	
