rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		スレプトン	牡3	56.0		ルメール	2:00.9		5-5-5-3	34.7	2.1	1	454	14		大和田成		社台レースホース	510.0
2	3	6		シャドウワルツ	牡3	56.0		田辺裕信	2:01.3	2.1/2	8-7-7-8	34.8	10.1	5	430	2		斎藤誠		飯塚知一	200.0
3	8	16		ルカ	牡3	56.0		ヒューイ	2:01.3	ハナ	7-7-7-6	34.9	6.7	4	490	0		戸田博文		窪田芳郎	130.0
4	6	11		アイブランコ	牡3	56.0		内田博幸	2:01.4	1/2	11-12-12-12	34.5	72.1	11	490	-4		中野栄治		ライフエンタープライズ	77.0
5	2	4		アイアムイチリュウ	牡3	56.0		三浦皇成	2:01.5	1/2	3-3-2-2	35.8	6.4	3	508	-2		奥平雅士		堀紘一	51.0
6	1	2		レベンディス	牡3	56.0		横山武史	2:01.5	アタマ	11-9-11-9	34.7	18.4	6	496	-6		高柳瑞樹		シルクレーシング	
7	4	8		ショウナンアサヤケ	牡3	56.0		北村友一	2:01.6	1/2	1-1-1-1	36.4	31.4	7	510	6		武市康男		国本哲秀	
8	7	15		キューブリック	牡3	56.0		北村宏司	2:01.8	1.1/4	11-12-12-12	34.9	85.2	13	514	-4		高柳瑞樹		キキアシ	
9	8	18		カイザーソウル	牡3	56.0		丸山元気	2:02.1	1.3/4	5-5-5-3	35.9	5.1	2	488	-2		矢野英一		落合幸弘	
10	4	7		テンカビト	牡3	56.0		大野拓弥	2:02.4	1.3/4	16-16-16-16	34.8	320.4	15	492	4		小野次郎		村田哲朗	
11	7	14		ディーエスハリアー	牡3	56.0		横山和生	2:02.5	1/2	9-9-9-9	35.8	70.7	10	460	0		藤原辰雄		秋谷壽之	
12	5	9		フレッシュスタート	牝3	54.0		国分優作	2:02.5	クビ	9-9-9-9	35.8	56.0	9	418	0		高橋祥泰		サラブレッドクラブ・ラフィアン	
13	2	3		テイエムクロホマレ	牡3	53.0		山田敬士	2:02.7	1.1/4	16-14-14-14	35.4	367.0	17	478	12		石栗龍彦		竹園正繼	
14	8	17		トゥゲザーアゲイン	牡3	56.0		野中悠太	2:02.7	クビ	15-17-17-17	34.7	336.5	16	440	2		伊藤伸一		グリーンスウォード	
15	1	1		アイゼングラフ	セ3	56.0		江田照男	2:03.0	1.3/4	18-18-18-18	34.8	47.5	8	432	-4		金成貴史		藤沼利夫	
16	7	13		アキリザーブ	牝3	54.0		田中勝春	2:03.0	ハナ	14-14-14-14	35.6	126.0	14	476	0		小野次郎		石山嘉七	
17	6	12		エンドレスレイン	牡3	56.0		吉田豊	2:03.0	クビ	3-3-4-6	37.0	78.2	12	484	-2		小島茂之		丸山担	
18	5	10		セブンミラクル	セ3	55.0		川又賢治	2:03.4	2.1/2	2-2-3-3	37.6	573.6	18	462	0		本間忍		橋川欣司	
