rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		コスモセイリュウ	牡3	56.0		横山武史	1:55.3		3-5-2-1	39.3	15.9	6	490	-8		中野栄治		ビッグレッドファーム	510.0
2	7	10		セイウンクルーズ	牡3	56.0		内田博幸	1:55.4	1/2	8-8-2-4	39.3	4.8	3	522	-2		武藤善則		西山茂行	200.0
3	3	3		グーガルドリームズ	牡3	56.0		北村宏司	1:56.3	5.0	2-2-2-2	40.3	3.2	2	492	2		伊藤伸一		藤田在子	130.0
4	2	2		アンバウンディド	牡3	56.0		ルメール	1:56.7	2.1/2	3-3-5-5	40.4	2.4	1	458	0		安田翔伍		山口功一郎	77.0
5	5	7		オルフェチョウサン	牡3	53.0		山田敬士	1:56.7	ハナ	12-12-10-9	39.6	274.0	10	414	-2		和田雄二		チョウサン	51.0
6	8	12		ビレッジイーグル	牡3	56.0		江田照男	1:56.8	3/4	6-6-7-7	40.4	40.1	7	492	-2		竹内正洋		村山輝雄	
7	6	9		ルドンカズマ	牡3	56.0		ヒューイ	1:57.1	2.0	3-3-5-5	40.8	12.6	5	490	-6		杉山晴紀		雅苑興業	
8	1	1		トゥインクルウェイ	牝3	52.0		木幡育也	1:57.8	4.0	9-8-8-8	40.9	366.8	12	450	-6		林徹		ライオンレースホース	
9	7	11		マイネルサブマリン	牡3	56.0		津村明秀	1:57.8	ハナ	1-1-1-3	41.8	7.6	4	460	-2		畠山吉宏		サラブレッドクラブ・ラフィアン	
10	4	5		ユウヒノプリンス	牡3	56.0		岩部純二	1:58.6	5.0	9-10-8-9	41.6	145.3	8	474	0		加藤和宏		坂田行夫	
11	6	8		ミヤビラブコール	牝3	54.0		吉田豊	1:59.1	3.0	11-11-12-11	41.4	332.8	11	492	8		高橋文雅		村上義勝	
12	5	6		アーティカティカ	牡3	56.0		木幡巧也	2:00.3	7.0	6-6-10-11	43.2	235.3	9	534	-6		尾形和幸		和田志保	
除	4	4		ショウナンマトイ	牡3	56.0		三浦皇成					---		計不			稲垣幸雄		湘南	
