rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		スワーヴアラミス	牡5	56.0		藤岡康太	1:52.7		2-2-2-1	36.9	2.6	1	488	10		須貝尚介		ＮＩＣＫＳ	2,235.7
2	3	4		ハヤヤッコ	牡4	56.0		マーフィ	1:53.4	4.0	4-4-5-5	37.3	5.2	3	482	16		国枝栄		金子真人ホールディングス	890.2
3	7	13		ナムラアラシ	牡7	58.0		松岡正海	1:53.7	1.3/4	14-14-13-11	36.9	181.0	14	534	16		牧田和弥		奈村信重	555.1
4	6	11		デアフルーグ	牡4	55.0		津村明秀	1:53.8	3/4	6-6-5-5	37.7	3.8	2	516	16		鈴木伸尋		西森功	330.0
5	2	3		サンデーウィザード	牡8	58.0		荻野琢真	1:53.9	クビ	13-13-14-14	36.8	156.4	13	466	2		大久保龍		巽祐子	220.0
6	6	10		コスモカナディアン	牡7	57.0		丹内祐次	1:54.0	3/4	9-8-8-8	37.7	29.9	8	502	8		金成貴史		ビッグレッドファーム	
7	4	6		スウィングビート	牡5	56.0		ミナリク	1:54.1	1/2	2-3-2-2	38.2	14.1	5	494	6		加藤征弘		社台レースホース	
8	4	7		ロードアルペジオ	牡7	57.0		石川裕紀	1:54.4	1.3/4	12-11-12-11	37.8	104.1	12	492	0		笹田和秀		ロードホースクラブ	
9	2	2		ゴールデンブレイヴ	牡7	56.0		武藤雅	1:54.4	ハナ	4-4-5-5	38.3	27.6	7	506	12		木村哲也		保坂和孝	
10	1	1		ホーリーブレイズ	牡6	56.0		内田博幸	1:54.5	クビ	8-8-8-8	38.2	21.6	6	478	4		高柳大輔		村上憲政	
11	7	12		テーオーフォース	牡5	56.0		菱田裕二	1:54.6	3/4	11-11-11-11	38.2	41.7	10	478	-2		岡田稲男		小笹公也	
12	5	9		サンマルデューク	牡11	58.0		武士沢友	1:54.8	1.0	15-15-14-15	37.7	185.0	15	516	4		和田勇介		相馬勇	
13	8	15		アップクォーク	セ7	56.0		丸山元気	1:55.0	1.1/4	6-6-4-2	39.0	87.2	11	496	2		中川公成		キャロットファーム	
14	8	14		レピアーウィット	牡5	56.0		Ｍ．デム	1:55.4	2.1/2	9-10-8-8	39.2	7.2	4	556	6		堀宣行		金子真人ホールディングス	
15	5	8		オウケンワールド	牡8	57.0		大野拓弥	1:57.5	大	1-1-1-2	41.7	32.2	9	500	10		和田勇介		福井明	
