rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		コーリングローリー	牡3	56.0		横山和生	1:13.1		1-1	37.4	6.0	3	448	0		小野次郎		伊藤恵子	600.0
2	7	13		ショウナンバービー	牝3	54.0		三浦皇成	1:13.8	4.0	2-2	37.9	8.7	4	492	0		田中剛		湘南	240.0
3	2	3		マジカルマジカル	牡3	54.0		ルメール	1:15.2	8.0	5-5	39.1	1.7	1	484	0		久保田貴		吉田和美	150.0
4	3	6		ダニューブ	牝3	54.0		武豊	1:15.3	3/4	7-7	39.1	5.1	2	468	0		和田勇介		ゴドルフィン	90.0
5	6	12		ハーイ	牝3	54.0		木幡巧也	1:15.5	1.1/4	5-6	39.4	154.9	11	428	0		的場均		福原晃	60.0
6	8	16		ブノワデラダンス	牝3	54.0		石橋脩	1:15.7	3/4	4-3	39.7	14.5	5	434	0		尾関知人		岡田牧雄	
7	1	1		ノボパニコ	牝3	54.0		ミナリク	1:15.8	1/2	8-8	39.3	37.0	7	464	0		天間昭一		ＬＳ．Ｍ	
8	3	5		サラマンドラ	牝3	54.0		北村宏司	1:15.9	1/2	10-10	39.3	23.8	6	378	0		古賀慎明		ゴドルフィン	
9	8	15		ラベンダーアッシュ	牝3	54.0		武士沢友	1:16.0	1/2	2-3	40.1	81.4	9	444	0		小島茂之		岡田牧雄	
10	6	11		キタノエイカン	牡3	56.0		勝浦正樹	1:16.6	3.1/2	11-11	39.9	165.5	12	444	0		土田稔		北所直人	
11	5	9		アイアンプラン	牝3	52.0		木幡育也	1:16.6	クビ	8-9	40.1	176.0	13	510	0		本間忍		池上一馬	
12	4	8		サクラトップホーム	牝3	51.0		小林脩斗	1:17.4	5.0	12-12	39.4	51.2	8	446	0		奥平雅士		トップフェロウ	
13	1	2		ノーブルデューク	牡3	56.0		宮崎北斗	1:18.5	7.0	15-14	39.0	194.8	15	484	0		中川公成		吉木伸彦	
14	7	14		デルマアパタイト	牡3	56.0		菅原隆一	1:18.6	3/4	16-15	38.6	143.1	10	506	0		堀井雅広		浅沼廣幸	
15	4	7		オンリーザブレイブ	牡3	56.0		井上敏樹	1:20.9	大	13-13	42.4	261.5	16	472	0		土田稔		ヒダカ・ブリーダーズ・ユニオン	
16	2	4		サンキララ	牝3	54.0		嶋田純次	1:21.2	1.3/4	14-15	42.1	186.3	14	478	0		石毛善彦		諸岡慶	
