rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	4		ダウンタウンプリマ	牝4	55.0		石橋脩	1:11.8		1-1	37.9	7.4	3	458	-2		斎藤誠		林正道	760.0
2	8	15		フジノタカネ	牡4	57.0		武豊	1:11.9	1/2	9-9	37.0	3.2	2	528	6		手塚貴久		星野壽市	300.0
3	6	11		イワネコゴシキ	牡4	57.0		ミナリク	1:12.0	3/4	4-4	37.8	23.9	8	508	-2		小笠倫弘		丸山担	190.0
4	6	12		イサチルダイチ	牡4	57.0		武藤雅	1:12.3	2.0	2-2	38.3	2.9	1	500	0		竹内正洋		小坂功	110.0
5	7	14		マイネルナイペス	牡4	57.0		木幡巧也	1:12.3	ハナ	8-7	37.7	10.8	5	466	-1		伊藤圭三		サラブレッドクラブ・ラフィアン	76.0
6	2	3		カズミドリーム	牝5	55.0		田中勝春	1:12.3	アタマ	13-13	36.8	17.2	6	472	0		中野栄治		藤沼利夫	
7	1	1		ギニー	牡4	57.0		石川裕紀	1:12.4	クビ	2-2	38.4	54.6	11	520	14		菊川正達		中村祐子	
8	1	2		マジェスティゲート	牡4	57.0		大野拓弥	1:12.5	3/4	11-11	37.4	7.9	4	484	12		高柳瑞樹		ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ	
9	8	16		バナナボート	牡6	57.0		野中悠太	1:12.9	2.0	7-7	38.5	35.1	10	462	18		星野忍		田頭勇貴	
10	7	13		ラヴノット	牝5	55.0		吉田豊	1:12.9	アタマ	9-9	38.1	123.4	13	484	-2		小西一男		ノルマンディーサラブレッドレーシング	
11	4	7		スプレーモゲレイロ	セ7	54.0		小林凌大	1:12.9	アタマ	13-14	37.4	240.0	15	452	-1		石栗龍彦		ヒダカ・ブリーダーズ・ユニオン	
12	5	10		キミワテンマ	セ5	54.0		原優介	1:12.9	ハナ	4-4	38.7	33.7	9	502	-1		武藤善則		浦邊輝實	
13	3	5		ダブルスプリット	牡6	57.0		丸山元気	1:13.2	1.3/4	4-4	39.0	21.3	7	498	14		上原博之		椎名節	
14	3	6		デルマヴェルサイユ	牝4	55.0		武士沢友	1:13.9	4.0	11-12	38.8	84.2	12	474	0		堀井雅広		浅沼廣幸	
15	4	8		クリノルナマヤ	牝4	52.0		小林脩斗	1:14.3	2.1/2	13-15	38.8	181.6	14	442	-2		萱野浩二		栗本博晴	
除	5	9		コスモリミックス	牡4	57.0		宮崎北斗					---		446	6		田中剛		ビッグレッドファーム	
