着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	---	3	1995501327	牝	4	456.0	6.0	53.0	76.5	0			a0070	a0093	x0081f	20.0	199860050401
2	7	7	---	1	1995500405	牡	4	466.0	2.0	54.0	76.6	3/4			05000	05027	x00254	6.0	199860050401
3	1	1	---	6	1995500387	牡	4	466.0	0.0	54.0	76.9	1.1/2			05029	05027	x005fc	2.2	199860050401
4	3	3	---	2	1995501467	牝	4	410.0	-10.0	53.0	77.5	3			00804	05034	057006	1.0	199860050401
5	2	2	---	8	1995501901	牡	4	450.0	0.0	54.0	77.8	1.1/2			05028	05211	995007	0.8	199860050401
6	5	5	---	5	1995501382	牡	4	408.0	10.0	54.0	77.9	3/4			00429	05124	x008a0	0.0	199860050401
7	8	9	---	4	1995501543	牡	4	424.0	4.0	54.0	78.0	1/2			00423	05241	215007	0.0	199860050401
8	4	4	---	9	1995500415	牝	4	436.0	2.0	53.0	80.0	大			00984	05034	x00249	0.0	199860050401
9	8	8	---	7	1995501756	牝	4	418.0	-6.0	53.0	80.2	3/4			05065	a0091	x0060b	0.0	199860050401
1	8	8	---	3	1993104689	牝	6	440.0	2.0	53.0	74.5	0			00429	05124	x01361	20.0	199860050402
2	4	4	---	1	1994103469	牡	5	472.0	-18.0	54.0	74.7	3/4			00423	00871	965009	6.0	199860050402
3	1	1	---	2	1994108253	牡	5	466.0	-2.0	54.0	75.3	3			05028	05211	172002	2.2	199860050402
4	2	2	---	8	1993100333	牡	6	466.0	6.0	54.0	75.7	2			05065	05043	004005	1.0	199860050402
5	6	6	---	4	1994104560	牝	5	438.0	4.0	50.0	75.7	ハナ			05078	05073	x00615	0.8	199860050402
6	3	3	---	7	1990103774	牡	9	460.0	6.0	54.0	75.9	1			00804	05241	x00220	0.0	199860050402
7	8	9	---	6	1994108988	牝	5	418.0	0.0	53.0	76.8	5			05143	a010c	475006	0.0	199860050402
8	5	5	---	9	1993106190	牡	6	454.0	6.0	54.0	77.0	1			05123	a0090	593007	0.0	199860050402
9	7	7	---	5	1992101976	牡	7	428.0	0.0	54.0	77.1	クビ			a006f	05150	x00616	0.0	199860050402
1	5	5	---	8	1995101441	牡	4	500.0	0.0	55.0	108.2	0			01034	00269	496800	100.0	199860050403
2	7	8	---	1	1995102494	牡	4	456.0	4.0	55.0	108.2	アタマ			00666	00114	565002	35.0	199860050403
3	2	2	---	6	1995101971	牡	4	500.0	4.0	55.0	108.6	2			00710	00161	802005	17.0	199860050403
4	1	1	---	2	1995103397	牡	4	460.0	0.0	55.0	109.0	2			01014	00158	523005	10.0	199860050403
5	4	4	---	5	1995100975	牝	4	484.0	-4.0	54.0	109.4	2			01010	00214	546800	8.0	199860050403
6	3	3	---	4	1995105229	牝	4	426.0	-10.0	54.0	109.6	1			00727	00398	087800	0.0	199860050403
7	7	9	---	7	1995100972	牡	4	496.0	-4.0	55.0	109.7	3/4			00171	00414	546800	0.0	199860050403
