着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	---	3	1993500649	牡	6	470.0	1.0	54	93.8	0			a003c	a0044	787006	28.0	199854102201
2	6	6	---	3	1990501802	牝	9	463.0	2.0	54	93.9	1/2			05432	a0053	x00132	9.8	199854102201
3	5	5	---	5	1990501657	牡	9	450.0	-5.0	55	94.2	1.1/2			a003a	a0042	x01136	5.6	199854102201
4	7	7	---	2	1990501579	牡	9	471.0	-1.0	55	94.3	クビ			a0039	a0041	x00134	4.2	199854102201
5	8	8	---	7	1989501219	牡	10	485.0	1.0	55	95.2	4			a0040	a004c	x00131	2.8	199854102201
6	1	1	---	1	1991502145	牡	8	445.0	0.0	55	95.8	3			05228	a0047	x009b1	0.0	199854102201
7	2	2	---	7	1994502108	牝	5	377.0	3.0	55	96.5	3			05481	a0049	x00793	0.0	199854102201
8	3	3	---	5	1994502006	牝	5	457.0	-3.0	55	96.8	1.1/2			05185	a004e	x00485	0.0	199854102201
1	4	4	---	1	1993501098	牡	6	481.0	1.0	56	93.6	0			a0042	a0051	x00146	28.0	199854102202
2	5	5	---	4	1991501547	牝	8	437.0	-9.0	54	94.1	2.1/2			a0039	a0041	x00115	9.8	199854102202
3	1	1	---	2	1991501188	牡	8	461.0	-7.0	55	94.4	1.1/2			a0041	a0044	x01138	5.6	199854102202
4	7	7	---	3	1990501816	牡	9	520.0	3.0	55	94.5	1/2			05410	a004d	787006	4.2	199854102202
5	2	2	---	4	1994500407	牡	5	487.0	0.0	55	94.6	1/2			a0165	a0045	x00ab3	2.8	199854102202
6	3	3	---	4	1989501000	牡	10	520.0	6.0	54	95.2	3			a0044	a0040	450007	0.0	199854102202
7	6	6	---	4	1990500432	牝	9	432.0	-2.0	54	95.3	3/4			a0037	a0051	x00130	0.0	199854102202
8	8	8	---	4	1994501479	牝	5	388.0	-5.0	54	96.4	5			a0155	a0043	x00114	0.0	199854102202
1	5	5	---	2	1996106125	牡	3	446.0	0.0	55	50.0	0			05387	a004d	209008	47.0	199854102203
2	8	10	---	6	1996104854	牝	3	431.0	0.0	54	50.3	1.1/2			05410	a004e	x0047a	16.5	199854102203
3	8	9	---	8	1996103702	牝	3	440.0	0.0	54	51.1	4			a003f	a0056	x00465	9.4	199854102203
4	2	2	---	4	1996102834	牝	3	446.0	0.0	54	51.3	1			a003a	a004e	x00ede	7.1	199854102203
5	7	7	---	10	1996103730	牝	3	442.0	0.0	53	51.6	1.1/2			a0044	a004b	197007	4.7	199854102203
6	6	6	---	8	1996106241	牝	3	511.0	-6.0	54	51.8	1			05185	a0048	x0011f	0.0	199854102203
7	1	1	---	7	1996102817	牡	3	502.0	0.0	55	51.9	1/2			05074	a0052	x00aad	0.0	199854102203
8	3	3	---	1	1996101626	牝	3	440.0	0.0	52	51.9	アタマ			a003c	a0044	677009	0.0	199854102203
9	7	8	---	3	1996104160	牝	3	452.0	-6.0	54	51.9	ハナ			05481	a004d	x0013c	0.0	199854102203
10	4	4	---	5	1996106243	牡	3	438.0	1.0	55	52.6	3			05228	a0047	x00463	0.0	199854102203
1	5	5	---	1	1995501851	牝	4	441.0	4.0	54	88.6	0			a0041	a003f	x00471	30.0	199854110801
2	4	4	---	2	1995501762	牡	4	468.0	10.0	55	89.5	4			a0047	a004b	x0045f	10.5	199854110801
3	1	1	---	3	1995501202	牡	4	441.0	1.0	55	89.5	ハナ			05185	a0045	x00117	6.0	199854110801
4	2	2	---	4	1995501874	牡	4	449.0	0.0	55	89.8	1.1/2			05410	a004e	x00485	4.5	199854110801
5	6	6	---	6	1995501618	牝	4	439.0	-1.0	54	90.2	2			a0037	a003f	x00460	3.0	199854110801
6	3	3	---	5	1995502145	牡	4	480.0	10.0	55	91.2	5			a003f	a0053	x00448	0.0	199854110801
1	3	3	---	4	1995501881	牡	4	481.0	1.0	55	89.2	0			05228	a0047	x00463	30.0	199854110802
2	1	1	---	3	1995500544	牝	4	407.0	3.0	54	89.5	1.1/2			05410	a004e	840009	10.5	199854110802
3	5	5	---	6	1995500707	牝	4	417.0	3.0	54	89.9	2			05432	a004a	x00121	6.0	199854110802
4	4	4	---	1	1995501427	牡	4	443.0	-3.0	55	90.1	1			01121	a0040	x00111	4.5	199854110802
5	2	2	---	5	1995501996	牝	4	453.0	3.0	54	90.1	クビ			05074	05074	223006	3.0	199854110802
6	6	6	---	7	1995500977	牝	4	427.0	2.0	52	90.4	1.1/2			a003c	05074	x00469	0.0	199854110802
7	7	7	---	2	1995500787	牝	4	374.0	5.0	54	90.8	2			a003a	a0055	x00472	0.0	199854110802
1	1	1	---	1	1996101626	牝	3	428.0	-12.0	54	51.5	0			a0041	a0044	677009	47.0	199854110803
2	4	4	---	4	1996104160	牝	3	439.0	-13.0	54	52.2	3			05481	a004d	x0013c	16.5	199854110803
3	2	2	---	3	1996102336	牡	3	476.0	0.0	55	52.7	2.1/2			a003f	a0045	x00aac	9.4	199854110803
4	3	3	---	2	1996106241	牝	3	512.0	1.0	54	52.9	1			05185	a0048	x0011f	7.1	199854110803
5	5	5	---	5	1996106243	牡	3	438.0	0.0	55	53.3	2			05228	a0047	x00463	4.7	199854110803
1	2	2	---	1	1996101491	牡	3	522.0	0.0	52	65.8	0			05572	a0055	x0045f	47.0	199854111701
2	5	5	---	2	1996106241	牝	3	507.0	-5.0	54	66.8	5			05185	a0048	x0011f	16.5	199854111701
3	4	4	---	4	1996106243	牡	3	440.0	2.0	55	68.6	9			a0040	a0047	x00463	9.4	199854111701
4	1	1	---	5	1996103696	牝	3	438.0	0.0	52	68.9	1.1/2			a003c	a004b	x00465	7.1	199854111701
5	3	3	---	3	1996106177	牝	3	397.0	0.0	53	69.2	1.1/2			a0044	a0049	x00784	4.7	199854111701
1	1	1	---	1	1996104854	牝	3	439.0	8.0	54	66.7	0			05410	a004e	x0047a	47.0	199854111702
2	2	2	---	2	1996104578	牝	3	417.0	3.0	54	66.9	1			05432	a0043	x0168f	16.5	199854111702
3	6	6	---	5	1996103730	牝	3	435.0	-3.0	54	67.1	1			a0047	a004b	197007	9.4	199854111702
4	5	5	---	6	1996104160	牝	3	446.0	7.0	54	67.2	3/4			05481	a004d	x0013c	7.1	199854111702
5	3	3	---	4	1996104827	牝	3	434.0	5.0	54	67.5	1.1/2			05228	a0043	x0168f	4.7	199854111702
6	4	4	---	3	1996106197	牝	3	428.0	-1.0	54	67.7	1			a003f	a0056	x00467	0.0	199854111702
1	6	6	---	5	1989501219	牡	10	488.0	3.0	55	88.8	0			a003f	a004c	x00131	26.0	199854111703
2	5	5	---	1	1994502297	牡	5	445.0	1.0	54	88.9	1/2			a003c	a0041	x00134	9.1	199854111703
3	1	1	---	2	1991502112	牡	8	452.0	3.0	55	89.0	クビ			a0041	a004f	x00142	5.2	199854111703
4	8	9	---	9	1993501638	牡	6	495.0	5.0	56	89.1	1/2			05432	a0040	x00135	3.9	199854111703
5	8	10	---	3	1993500293	牡	6	429.0	-1.0	56	89.2	1/2			01121	a0045	x009b2	2.6	199854111703
6	3	3	---	6	1991502208	牝	8	425.0	0.0	54	89.4	3/4			05387	a0045	x012e5	0.0	199854111703
7	7	8	---	7	1994502108	牝	5	379.0	5.0	55	89.7	1.1/2			05481	a0049	x00793	0.0	199854111703
8	4	4	---	7	1991502145	牡	8	447.0	2.0	55	89.7	ハナ			a0040	a0047	x009b1	0.0	199854111703
9	7	7	---	10	1994502006	牝	5	458.0	-3.0	55	89.9	1			00961	a004e	x00485	0.0	199854111703
10	2	2	---	4	1993500736	牡	6	436.0	0.0	56	90.7	4			a0042	a0046	x00137	0.0	199854111703
1	5	5	---	1	1996101751	牝	3	431.0	3.0	54	87.2	0			05185	a003f	x0047f	54.0	199854111704
2	2	2	---	2	1996106303	牝	3	479.0	-3.0	54	88.0	4			a0047	a0055	x0048a	18.9	199854111704
3	4	4	---	4	1996106244	牝	3	456.0	0.0	54	88.6	3			01121	a0040	x0048d	10.8	199854111704
4	6	6	---	3	1996103702	牝	3	435.0	4.0	54	89.3	3			a003f	a0056	x00465	8.1	199854111704
5	3	3	---	5	1996101626	牝	3	438.0	10.0	54	89.3	アタマ			a0041	a0044	677009	5.4	199854111704
