rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	7		オイデヤスダイジン	牝3	54.0		伊藤工真	1:13.3		5-5	38.9	3.6	2	460	2		金成貴史		ニットー商事	510.0
2	1	1		グルアーブ	牝3	54.0		柴田善臣	1:13.3	クビ	12-11	38.0	17.2	5	432	4		林徹		ノルマンディーサラブレッドレーシング	200.0
3	2	3		トーレスデルパイネ	牝3	54.0		岩部純二	1:13.7	2.1/2	9-9	38.7	199.0	12	458	0		萱野浩二		ミルファーム	130.0
4	3	6		デュープス	牝3	54.0		武士沢友	1:13.8	クビ	6-6	39.2	50.4	8	418	0		星野忍		内田玄祥	77.0
5	6	12		ディヴィニティ	牝3	54.0		マーフィ	1:13.8	クビ	4-4	39.7	1.6	1	536	-2		加藤征弘		Ｊ．ウー	51.0
6	7	13		ノヘア	牝3	54.0		北村宏司	1:13.9	クビ	2-3	39.9	74.3	9	428	8		伊藤大士		ニッシンホールディングス	
7	7	14		エクメディノツルギ	牝3	54.0		内田博幸	1:14.2	2.0	6-8	39.6	121.7	11	424	0		深山雅史		橋本慎太郎	
8	3	5		シンキングアイル	牝3	52.0		菅原明良	1:14.4	1.1/4	12-13	39.1	82.2	10	460	-2		武市康男		佐藤雄司	
9	5	10		ラヴアンドゲーム	牝3	54.0		大野拓弥	1:14.7	2.0	2-2	40.7	28.8	6	434	0		畠山吉宏		社台レースホース	
10	5	9		サノレーヌ	牝3	51.0		藤田菜七	1:14.8	1/2	1-1	40.9	9.5	3	438	0		尾形和幸		佐野信幸	
11	2	4		セルレア	牝3	53.0		菊沢一樹	1:14.9	1/2	6-6	40.2	14.5	4	464	10		菊沢隆徳		パニオロ	
12	1	2		スルーザリミッツ	牝3	54.0		三浦皇成	1:14.9	ハナ	16-15	39.3	31.4	7	424	-4		高柳瑞樹		岡田牧雄	
13	8	15		ラブカワールド	牝3	51.0		小林凌大	1:15.3	2.0	15-16	39.9	474.2	15	436	4		蛯名利弘		増田陽一	
14	8	16		シラカワカツコ	牝3	51.0		山田敬士	1:15.4	3/4	9-10	40.4	233.1	13	404	4		伊藤伸一		大久保與志雄	
15	4	8		イズジョーボヌール	牝3	54.0		菅原隆一	1:15.6	1.1/2	12-13	40.3	561.3	16	450	2		石栗龍彦		泉一郎	
16	6	11		コトブキノニ	牝3	54.0		横山和生	1:16.2	3.1/2	9-11	41.2	392.6	14	482	18		佐藤吉勝		江川伸夫	
