horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	重賞/出走	重賞/勝利	特別/出走	平場/出走	芝/出走	ダート/出走	勝利/ダート
000a000e34	1972	324	2	0	12	0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	0.0	3.0	0.0	0.0	0.09	75.0	0.0	0.0	1967z00291										
000a000e34	1971	183	1	1	7	2	0.0	0.0	0.0	0.0	7.0	2.0	5.0	1.0	2.0	1.0	1.0	1.89	740.0	1200.0	1700.0	1967z00291										
000a000e34	1970	244	1	0	14	0	0.0	0.0	0.0	0.0	14.0	0.0	7.0	0.0	7.0	0.0	0.0	0.86	313.0	0.0	0.0	1967z00291										
000a000e34	1969	271	1	1	1	1	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.49	170.0	1100.0	0.0	1967z00291										
000a000e34	1968	268	1	1	9	1	0.0	0.0	0.0	0.0	9.0	1.0	8.0	0.0	1.0	1.0	1.0	0.44	104.0	0.0	1200.0	000a003f0c										
000a000e34	1967	237	1	0	7	0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.5	101.0	0.0	0.0	000a003f0c										
000a00026d	1993	654	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1986105993										
000a00026d	1992	311	3	0	10	0	1.0	0.0	8.0	0.0	1.0	0.0	6.0	0.0	4.0	0.0	0.0	1.0	2680.0	0.0	0.0	1986101812										
000a00026d	1991	138	11	5	49	7	3.0	0.0	26.0	2.0	20.0	5.0	30.0	2.0	15.0	5.0	0.455	1.08	10290.0	2200.0	1520.0	1986104981										
000a00026d	1990	95	22	7	132	8	4.0	0.0	66.0	3.0	62.0	5.0	95.0	3.0	37.0	5.0	0.318	0.91	16466.0	2066.7	1600.0	1986105993										
000a00026d	1989	21	56	18	334	24	22.0	2.0	93.0	12.0	219.0	10.0	230.0	19.0	95.0	5.0	0.321	1.18	52479.0	1784.2	1740.0	1985106301										
000a00026d	1988	21	61	24	385	37	14.0	0.0	111.0	9.0	260.0	28.0	272.0	32.0	90.0	3.0	0.3929999999999999	1.08	50657.0	1743.8	1433.3	1985106301										
000a00026d	1987	11	62	35	389	42	34.0	1.0	100.0	9.0	255.0	32.0	279.0	32.0	71.0	9.0	0.565	1.34	61979.0	1765.6	1644.4	1984106861										
000a00026d	1986	5	68	30	462	46	35.0	1.0	120.0	16.0	307.0	29.0	335.0	37.0	89.0	8.0	0.441	1.45	68232.0	1873.0	1600.0	1982101903										
000a00026d	1985	2	85	33	417	60	0.0	0.0	0.0	0.0	417.0	60.0	0.0	0.0	417.0	60.0	0.3879999999999999	2.11	120845.0	0.0	1826.7	1980103632										
000a00026d	1984	2	80	33	444	64	0.0	0.0	0.0	0.0	444.0	64.0	0.0	0.0	444.0	64.0	0.413	2.16	116257.0	0.0	1832.8	1980103290										
000a00026d	1983	4	88	37	486	57	0.0	0.0	0.0	0.0	486.0	57.0	0.0	0.0	486.0	57.0	0.42	1.09	64414.0	0.0	1764.9	1978102549										
000a00026d	1982	5	68	32	442	45	0.0	0.0	0.0	0.0	442.0	45.0	22.0	0.0	420.0	45.0	0.471	1.34	62223.0	0.0	1735.6	1977100574										
000a00026d	1981	4	56	32	372	49	0.0	0.0	0.0	0.0	372.0	49.0	200.0	26.0	172.0	23.0	0.5710000000000001	1.68	63406.5	1771.2	1734.8	1978100404										
000a00026d	1980	7	59	33	443	53	0.0	0.0	0.0	0.0	443.0	53.0	278.0	34.0	165.0	19.0	0.5589999999999999	1.29	48799.0	1758.8	1510.5	1977100572										
000a00026d	1979	2	77	35	494	52	0.0	0.0	0.0	0.0	494.0	52.0	280.0	34.0	214.0	18.0	0.455	1.32	59977.5	1676.5	1722.2	1975z01263										
000a00026d	1978	2	69	37	503	57	0.0	0.0	0.0	0.0	503.0	57.0	277.0	25.0	226.0	32.0	0.536	1.8	79353.1	1740.0	1706.6	1955106577										
000a00026d	1977	4	86	38	517	63	1.0	0.0	0.0	0.0	516.0	63.0	325.0	46.0	192.0	17.0	0.442	1.33	69874.0	1729.4	1825.9	1974102946										
000a00026d	1976	1	80	51	600	90	0.0	0.0	0.0	0.0	600.0	90.0	315.0	51.0	285.0	39.0	0.638	1.63	81633.0	1617.7	1592.3	1973z01173										
000a00026d	1975	5	70	39	490	57	0.0	0.0	0.0	0.0	490.0	57.0	283.0	29.0	207.0	28.0	0.557	1.28	53445.0	1489.7	1588.9	1972z01296										
000a00026d	1974	4	69	32	441	62	0.0	0.0	0.0	0.0	441.0	62.0	266.0	43.0	175.0	19.0	0.4639999999999999	1.76	58730.0	1700.0	1790.0	1955102436										
000a00026d	1973	3	71	37	526	59	0.0	0.0	0.0	0.0	526.0	59.0	383.0	44.0	143.0	15.0	0.521	1.46	48009.0	1665.9	1506.7	1971z00649										
