horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	重賞/出走	重賞/勝利	特別/出走	勝利/特別	平場/出走	勝利/平場	芝/出走	勝利/芝	ダート/出走	勝利/ダート
000a0009ab	1987	453	1	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.3	220.0	0.0	0.0	1981103091										
000a0009ab	1986	437	1	0	3	0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.29	200.0	0.0	0.0	1981103091										
000a0009ab	1985	459	3	0	8	0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	0.0	0.03	65.0	0.0	0.0	1981103091										
000a0009ab	1984	148	8	5	49	6	0.0	0.0	0.0	0.0	49.0	6.0	0.0	0.0	49.0	6.0	0.625	1.29	6942.0	0.0	1783.3	1981103064										
000a0009ab	1983	110	10	5	56	7	0.0	0.0	0.0	0.0	56.0	7.0	0.0	0.0	56.0	7.0	0.5	1.51	10172.0	0.0	1800.0	1979106152										
000a0009ab	1982	86	16	10	112	15	0.0	0.0	0.0	0.0	112.0	15.0	8.0	0.0	104.0	15.0	0.625	1.16	12634.0	0.0	1886.7	1980101536										
000a0009ab	1981	52	25	10	160	15	0.0	0.0	0.0	0.0	160.0	15.0	58.0	6.0	102.0	9.0	0.4	1.14	19243.0	1550.0	2000.0	1978103884										
000a0009ab	1980	33	33	13	246	24	0.0	0.0	0.0	0.0	246.0	24.0	101.0	12.0	145.0	12.0	0.3939999999999999	1.31	27776.0	1975.0	1700.0	1977103161										
000a0009ab	1979	17	30	21	256	36	0.0	0.0	0.0	0.0	256.0	36.0	96.0	12.0	160.0	24.0	0.7	1.9	33673.0	1783.3	1666.7	1976101618										
000a0009ab	1978	20	37	21	275	26	0.0	0.0	0.0	0.0	275.0	26.0	89.0	6.0	186.0	20.0	0.568	1.22	28906.0	1900.0	1972.0	1955106843										
000a0009ab	1977	9	54	29	367	41	0.0	0.0	0.0	0.0	367.0	41.0	118.0	9.0	249.0	32.0	0.537	1.3	42686.5	1822.2	1924.4	000a005d3f										
000a0009ab	1976	13	62	28	468	45	0.0	0.0	0.0	0.0	468.0	45.0	161.0	9.0	307.0	36.0	0.452	1.01	39294.0	1633.3	1781.4	1955104586										
000a0009ab	1975	3	59	29	450	55	0.0	0.0	0.0	0.0	450.0	55.0	166.0	24.0	284.0	31.0	0.4920000000000001	1.79	63048.0	1887.5	1794.2	1955103906										
000a0009ab	1974	3	78	39	596	64	0.0	0.0	0.0	0.0	596.0	64.0	259.0	28.0	337.0	36.0	0.5	1.71	64611.5	1850.0	1741.7	1955102747										
000a0009ab	1973	1	82	44	596	71	0.0	0.0	0.0	0.0	596.0	71.0	332.0	39.0	264.0	32.0	0.537	1.65	62594.0	1766.7	1739.1	1971z00355										
000a0009ab	1972	2	87	47	669	79	0.0	0.0	0.0	0.0	669.0	79.0	399.0	47.0	270.0	32.0	0.54	1.37	49753.5	1814.9	1758.4	000a004bb5										
000a0009ab	1971	8	99	48	739	72	0.0	0.0	0.0	0.0	739.0	72.0	476.0	45.0	263.0	27.0	0.485	1.06	41240.5	1842.2	1734.1	000a000b0e										
000a0009ab	1970	5	105	50	799	88	0.0	0.0	0.0	0.0	799.0	88.0	579.0	63.0	220.0	25.0	0.476	1.11	42239.0	1769.8	1876.0	1967z00139										
000a0009ab	1969	2	84	49	861	96	0.0	0.0	0.0	0.0	861.0	96.0	727.0	74.0	134.0	22.0	0.583	1.74	50556.0	1786.5	1754.6	1967z00076										
000a0009ab	1968	3	84	52	771	95	0.0	0.0	0.0	0.0	771.0	95.0	698.0	79.0	73.0	16.0	0.619	1.63	32433.0	1660.8	1850.0	000a003ce4										
000a0009ab	1967	4	67	40	655	85	0.0	0.0	0.0	0.0	655.0	85.0	593.0	74.0	62.0	11.0	0.597	1.45	19676.0	1598.0	1563.6	000a003b78										
000a0009ab	1966	12	51	32	403	55	0.0	0.0	0.0	0.0	403.0	55.0	389.0	54.0	14.0	1.0	0.627	1.21	9840.8	1644.4	2700.0	000a0038ee										
000a0009ab	1965	15	29	19	313	37	0.0	0.0	0.0	0.0	313.0	37.0	309.0	37.0	4.0	0.0	0.655	1.56	5420.0	1664.3	0.0	1962z00066										
000a0009ab	1964	47	12	7	62	11	0.0	0.0	0.0	0.0	62.0	11.0	62.0	11.0	0.0	0.0	0.583	0.94	1115.0	1100.0	0.0	1962z00044										
000a000e4d	1970	351	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1955100693.0										
000a000e4d	1969	237	1	1	9	2	0.0	0.0	0.0	0.0	9.0	2.0	8.0	1.0	1.0	1.0	1.0	0.83	286.0	1200.0	1400.0	1955100693.0										
000a000e4d	1966	273	1	0	5	0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.06	10.0	0.0	0.0	1955100152.0										
000a000e4d	1965	176	1	1	13	2	0.0	0.0	0.0	0.0	13.0	2.0	13.0	2.0	0.0	0.0	1.0	1.25	150.0	1700.0	0.0	1955100152.0										
000a000e4d	1964	202	1	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.32	32.0	0.0	0.0	1955100152.0										
000a000434	1977	302	2	0	7	0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	7.0	0.0	0.0	0.61	739.0	0.0	0.0	1971z01091										
000a000434	1976	110	14	3	66	6	0.0	0.0	0.0	0.0	66.0	6.0	25.0	3.0	41.0	3.0	0.214	0.75	6581.0	1466.7	1566.7	1955105713										
000a000434	1975	53	27	11	194	21	0.0	0.0	0.0	0.0	194.0	21.0	74.0	12.0	120.0	9.0	0.407	0.98	15732.0	1691.7	1854.4	1955103893										
000a000434	1974	26	47	20	253	27	0.0	0.0	0.0	0.0	253.0	27.0	111.0	13.0	142.0	14.0	0.426	0.94	21311.0	1576.9	1717.1	000a0053c2										
000a000434	1973	21	55	16	325	28	0.0	0.0	0.0	0.0	325.0	28.0	186.0	17.0	139.0	11.0	0.291	0.9	22971.0	1635.3	2082.7	1955102142										
