着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	2	2	---	1	1999105097	牡	3	493.0	0.0	55.0	81.9	0			05261	05165	908009	20.0	200237042101
2	8	8	---	2	1999107111	セ	3	467.0	11.0	55.0	83.6	8			05030	05299	x013c7	6.0	200237042101
3	4	4	---	4	1999101301	牡	3	482.0	0.0	54.0	84.8	6			05301	05160	x00123	2.2	200237042101
4	1	1	---	5	1999106461	牝	3	407.0	0.0	54.0	85.3	2.1/2			a0150	05449	x00d7e	1.0	200237042101
5	3	3	---	6	1999104537	牝	3	405.0	18.0	54.0	86.5	6			a0153	a01bf	x01832	0.8	200237042101
6	5	5	---	3	1999107209	牝	3	500.0	4.0	52.0	86.8	1.1/2			a01a7	05299	345009	0.0	200237042101
7	6	6	---	9	1999104175	牝	3	430.0	24.0	54.0	86.8	クビ			a0152	a01b5	x005bf	0.0	200237042101
8	7	7	---	8	1999106599	牝	3	460.0	0.0	54.0	87.7	4			a0169	a020a	186001	0.0	200237042101
9	8	9	---	7	1999100204	牝	3	462.0	12.0	54.0	87.8	1/2			05287	05119	286009	0.0	200237042101
1	2	2	---	2	1998110116	牡	4	460.0	12.0	55.0	85.2	0			a0153	05081	x0375a	20.0	200237042102
2	4	4	---	5	1997105981	牡	5	510.0	13.0	55.0	85.7	2.1/2			05188	a01c2	x005bf	6.0	200237042102
3	8	9	---	4	1997105406	牡	5	515.0	2.0	55.0	85.7	ハナ			05287	05119	286009	2.2	200237042102
4	3	3	---	8	1997109358	牡	5	455.0	5.0	55.0	85.8	クビ			05280	05349	446006	1.0	200237042102
5	7	7	---	1	1997103785	牡	5	451.0	15.0	55.0	86.0	1			05104	05449	x0012a	0.8	200237042102
6	1	1	---	3	1997103980	牡	5	515.0	0.0	55.0	86.3	1.1/2			05198	a01b5	x02e36	0.0	200237042102
7	7	8	---	6	1998100910	牝	4	460.0	8.0	54.0	86.5	3/4			05087	a01f7	978800	0.0	200237042102
8	8	10	---	7	1998104525	牡	4	460.0	8.0	54.0	86.6	3/4			05301	05160	x009e3	0.0	200237042102
9	6	6	---	9	1998101800	牝	4	435.0	8.0	54.0	87.7	5			05030	05160	x019f5	0.0	200237042102
10	5	5	---	10	1998105259	牝	4	432.0	-15.0	52.0	88.6	4			a01a7	05299	x013c7	0.0	200237042102
1	5	5	---	2	1997105747	牡	5	450.0	12.0	55.0	85.8	0			05198	05355	x018ce	20.0	200237042103
2	1	1	---	3	1998101148	セ	4	465.0	-1.0	55.0	86.5	3			05104	05165	063002	6.0	200237042103
3	8	8	---	1	1998101704	牡	4	485.0	5.0	54.0	86.9	2			05301	05160	x02b7f	2.2	200237042103
4	3	3	---	4	1998101489	牝	4	485.0	11.0	54.0	87.5	3			05280	05349	x03414	1.0	200237042103
5	2	2	---	6	1998105936	牝	4	418.0	23.0	52.0	87.5	ハナ			05402	a01b5	x0022a	0.8	200237042103
6	4	4	---	5	1998107544	牝	4	422.0	7.0	54.0	87.8	1.1/2			05145	05165	531006	0.0	200237042103
7	8	9	---	7	1995102068	牡	7	528.0	-2.0	54.0	87.8	ハナ			a0199	a01ba	x01a93	0.0	200237042103
8	7	7	---	8	1998105244	セ	4	400.0	-20.0	53.0	88.3	2.1/2			05327	05372	036006	0.0	200237042103
9	6	6	---	9	1998100851	牝	4	412.0	-2.0	54.0	89.6	6			05087	a01c2	913008	0.0	200237042103
1	1	1	---	3	1998103869	牝	4	470.0	20.0	54.0	85.7	0			05030	05299	x013b5	20.0	200237042104
2	4	4	---	1	1998110188	牡	4	505.0	10.0	55.0	85.7	クビ			05087	a01f8	639009	6.0	200237042104
3	6	6	---	2	1995107687	牡	7	445.0	12.0	55.0	86.1	2			05287	05119	x005f2	2.2	200237042104
4	8	9	---	8	1998100896	牡	4	437.0	12.0	55.0	87.2	5			05125	a01b6	x00f78	1.0	200237042104
5	5	5	---	7	1996106124	牝	6	465.0	0.0	52.0	87.3	クビ			05327	a01c0	x00dc0	0.8	200237042104
6	3	3	---	4	1998104821	牝	4	473.0	-5.0	54.0	87.7	2			a0150	05102	063002	0.0	200237042104
7	2	2	---	5	1998104216	牝	4	420.0	-8.0	54.0	88.2	2.1/2			05101	a01b7	367800	0.0	200237042104
8	7	7	---	6	1996104935	牝	6	440.0	10.0	54.0	88.8	3			05261	05428	x00716	0.0	200237042104
9	8	8	---	9	1997104295	牝	5	371.0	1.0	53.0	89.2	2			a0191	05428	x00716	0.0	200237042104
1	2	2	---	2	1999101503	牡	3	510.0	5.0	54.0	86.8	0			05301	05160	x00797	22.0	200237042105
2	6	6	---	1	1999200041	牡	3	470.0	5.0	55.0	87.2	2			05137	05081	256007	6.6	200237042105
3	8	10	---	3	1999103087	牝	3	443.0	15.0	52.0	87.3	3/4			05402	05118	x0134d	2.4	200237042105
4	5	5	---	7	1999101899	牝	3	415.0	10.0	54.0	87.4	3/4			a0152	a01bf	x01832	1.1	200237042105
5	4	4	---	10	1999100351	牡	3	425.0	5.0	55.0	88.0	3			05287	05247	x0169e	0.9	200237042105
6	7	8	---	8	1999107153	牝	3	443.0	7.0	54.0	88.4	2			05280	05349	x0249e	0.0	200237042105
7	3	3	---	6	1999103213	牝	3	470.0	10.0	54.0	88.5	1/2			a0150	05081	295005	0.0	200237042105
8	8	9	---	9	1999106504	牝	3	423.0	-3.0	54.0	88.7	1			05087	05159	396008	0.0	200237042105
9	1	1	---	4	1999105370	牝	3	398.0	3.0	52.0	88.8	3/4			05327	05372	x01348	0.0	200237042105
10	7	7	---	5	1999105025	牡	3	440.0	-3.0	55.0	89.9	5			a0153	05451	872002	0.0	200237042105
1	7	8	---	2	1997107445	牡	5	561.0	15.0	55.0	100.1	0			05030	05299	350004	25.0	200237042106
2	3	3	---	1	1997102126	牡	5	475.0	8.0	55.0	100.4	1.1/2			05145	05165	063002	7.5	200237042106
3	5	5	---	10	1994106567	牡	8	435.0	-5.0	53.0	100.7	1.1/2			a01a7	05299	208002	2.7	200237042106
4	6	7	---	8	1997107323	牡	5	490.0	-1.0	55.0	101.7	5			05188	05247	x00650	1.3	200237042106
5	1	1	---	7	1993105242	牡	9	490.0	-5.0	54.0	101.9	1			a0199	a01ba	x01476	1.0	200237042106
6	8	11	---	6	1997107211	セ	5	515.0	10.0	55.0	102.2	1.1/2			05088	05086	x01088	0.0	200237042106
7	4	4	---	9	1997102039	セ	5	475.0	-17.0	54.0	102.8	3			a0191	a01b7	367800	0.0	200237042106
8	6	6	---	11	1995104006	牡	7	445.0	0.0	55.0	102.9	クビ			a0152	a01bf	x008c3	0.0	200237042106
9	8	10	---	4	1995101390	牡	7	532.0	3.0	55.0	103.2	1.1/2			05101	a01c2	x01386	0.0	200237042106
10	7	9	---	5	1998103432	牡	4	488.0	12.0	53.0	103.5	1.1/2			05402	05118	x0135f	0.0	200237042106
11	2	2	---	3	1993107674	牡	9	550.0	-2.0	55.0	103.7	1			05280	05349	446006	0.0	200237042106
1	5	5	---	1	1996106743	牡	6	475.0	5.0	55.0	98.3	0			05188	05299	x01b1e	32.0	200237042107
2	3	3	---	2	1998106100	牡	4	475.0	-7.0	55.0	99.0	3			05137	a01c2	x005bf	9.6	200237042107
3	8	10	---	5	1994103285	牡	8	488.0	8.0	55.0	99.4	2			a0152	a01bf	x00b1c	3.5	200237042107
4	7	8	---	3	1997103758	牝	5	460.0	10.0	54.0	100.1	3			05030	05299	x01397	1.6	200237042107
5	2	2	---	6	1996109484	牝	6	390.0	14.0	54.0	100.4	1.1/2			05087	05159	x01309	1.3	200237042107
6	4	4	---	4	1996110191	牡	6	555.0	-15.0	54.0	100.4	ハナ			05301	05369	x0135a	0.0	200237042107
7	6	6	---	8	1997103928	牝	5	483.0	-7.0	54.0	100.4	クビ			05125	05159	x01309	0.0	200237042107
8	7	7	---	8	1995103907	牡	7	483.0	26.0	53.0	100.6	3/4			05327	a01c2	x005bf	0.0	200237042107
9	8	9	---	7	1995100299	牝	7	435.0	2.0	54.0	101.7	5			05145	05159	x01338	0.0	200237042107
10	1	1	---	10	1994106356	牡	8	435.0	0.0	55.0	103.2	7			05104	a01b7	x01053	0.0	200237042107
1	4	4	---	1	1996109011	牡	6	508.0	3.0	55.0	113.0	0			05101	05165	x01346	50.0	200237042108
2	6	7	---	10	1994102584	牡	8	461.0	0.0	55.0	113.1	1/2			05287	a01b5	x0036f	15.0	200237042108
3	3	3	---	8	1996110152	牡	6	515.0	15.0	55.0	113.2	クビ			a0169	05086	534008	5.5	200237042108
4	1	1	---	4	1993108606	牡	9	502.0	-26.0	55.0	113.3	1/2			05030	05299	x013b6	2.5	200237042108
5	2	2	---	7	1997100538	牡	5	505.0	5.0	55.0	113.5	3/4			05088	a01b3	x005f2	2.0	200237042108
6	7	8	---	3	1995108826	牡	7	490.0	22.0	55.0	113.6	1/2			05280	05349	x0249e	0.0	200237042108
7	8	10	---	4	1993103343	牡	9	500.0	5.0	55.0	113.7	1/2			05188	a01c2	x0138f	0.0	200237042108
8	7	9	---	9	1995103440	牡	7	450.0	-10.0	55.0	114.5	4			05104	a01b6	618008	0.0	200237042108
9	8	11	---	11	1993104201	牡	9	486.0	-12.0	55.0	114.7	3/4			a0152	05159	x01309	0.0	200237042108
10	6	6	---	6	1995102786	牡	7	520.0	-2.0	53.0	117.8	大			05402	05118	x0137e	0.0	200237042108
中	5	5	---	2	1995101196	牡	7	483.0	-3.0	55.0					05137	05159	244007	0.0	200237042108
1	6	6	---	1	1998102384	牡	4	515.0	7.0	56.0	83.8	0	2-2-2-1		05101	05165	063002	36.0	200237042109
2	7	7	---	4	1998103558	牡	4	468.0	-4.0	56.0	84.0	1	2-6-1-2		05280	05355	x0141e	10.8	200237042109
3	4	4	---	3	1998106935	牡	4	477.0	4.0	55.0	84.2	1	1-1-4-4		05137	05160	x00797	4.0	200237042109
4	3	3	---	6	1998106111	牝	4	430.0	-2.0	54.0	85.1	4	9-9-7-5		05088	a01bf	465007	1.8	200237042109
5	8	9	---	2	1998109040	牝	4	458.0	0.0	55.0	85.2	1/2	5-5-3-3		05287	05119	217007	1.4	200237042109
6	1	1	---	7	1998106094	牡	4	440.0	8.0	55.0	85.8	3	8-8-8-7		a0169	05086	534008	0.0	200237042109
7	5	5	---	8	1999106887	牝	3	442.0	-5.0	53.0	85.9	3/4	2-2-5-8		05301	05160	482007	0.0	200237042109
8	8	8	---	5	1999102961	牝	3	432.0	4.0	53.0	86.0	クビ	7-7-6-6		05402	05247	332008	0.0	200237042109
9	2	2	---	9	1999106668	牡	3	437.0	9.0	54.0	86.2	1	6-6-9-9		05327	05372	172002	0.0	200237042109
1	1	1	---	1	1998107152	牝	4	455.0	-5.0	53.5	85.5	0			05030	05299	389008	20.0	200237042301
2	8	8	---	6	1998100287	牝	4	443.0	-2.0	51.5	85.6	1/2			05327	05372	329002	6.0	200237042301
3	8	9	---	3	1998100439	牝	4	503.0	-5.0	53.5	85.8	1			05104	05102	261009	2.2	200237042301
4	4	4	---	4	1997102614	牡	5	460.0	0.0	54.5	85.8	クビ			a0169	a01b3	x0150c	1.0	200237042301
5	3	3	---	2	1998105789	牡	4	450.0	-1.0	54.5	86.2	2			05087	05081	452007	0.8	200237042301
6	6	6	---	7	1998106157	牝	4	492.0	-3.0	52.0	87.1	4			05301	05160	447006	0.0	200237042301
7	5	5	---	5	1998101165	牝	4	488.0	-2.0	53.5	87.1	アタマ			05280	05299	702006	0.0	200237042301
8	7	7	---	8	1997101748	牡	5	475.0	-5.0	54.0	87.6	2.1/2			05198	05355	522030	0.0	200237042301
9	2	2	---	8	1998102560	牝	4	430.0	-7.0	53.5	88.1	2.1/2			a0150	05449	x00d7e	0.0	200237042301
1	5	5	---	1	1999107205	牡	3	472.0	4.0	55.0	82.8	0			05104	05102	286008	20.0	200237042302
2	2	2	---	7	1999100803	牝	3	415.0	5.0	54.0	85.2	大			a0178	05249	x00f26	6.0	200237042302
3	7	8	---	10	1999103037	牝	3	415.0	-6.0	53.0	85.7	2.1/2			a0199	05247	x01209	2.2	200237042302
4	3	3	---	7	1999104824	牡	3	480.0	10.0	55.0	85.9	1			05137	05083	506006	1.0	200237042302
5	7	7	---	5	1999105855	牡	3	460.0	12.0	55.0	85.9	クビ			05188	05083	502006	0.8	200237042302
6	1	1	---	6	1999104148	牝	3	400.0	-20.0	54.0	86.2	1.1/2			05087	05083	026009	0.0	200237042302
7	8	9	---	2	1999103531	牝	3	492.0	2.0	54.0	86.6	2			05198	05355	026009	0.0	200237042302
8	8	10	---	3	1999105930	牡	3	480.0	10.0	55.0	86.6	ハナ			00984	05369	x0135a	0.0	200237042302
9	6	6	---	4	1999100364	牝	3	425.0	2.0	52.0	86.7	クビ			05327	05372	192009	0.0	200237042302
10	4	4	---	9	1999102818	牝	3	472.0	-16.0	52.0	88.8	大			05402	05118	251007	0.0	200237042302
1	3	3	---	9	1998104460	牡	4	460.0	-5.0	55.0	86.7	0			a0150	05102	261009	20.0	200237042303
2	5	5	---	8	1998103790	セ	4	445.0	-3.0	53.0	86.8	クビ			05402	05118	485002	6.0	200237042303
3	7	7	---	1	1997103986	牝	5	482.0	-3.0	54.0	87.0	1			05261	a01c0	x00dc0	2.2	200237042303
4	8	10	---	4	1998101188	牝	4	508.0	0.0	52.0	87.0	アタマ			a01a7	05299	x01397	1.0	200237042303
5	7	8	---	5	1998101145	牡	4	556.0	-2.0	55.0	87.8	4			05030	05299	x01b1e	0.8	200237042303
6	6	6	---	7	1998109038	牝	4	428.0	-2.0	53.0	88.0	1			a0191	05428	x00716	0.0	200237042303
7	1	1	---	6	1998100222	牝	4	453.0	-7.0	54.0	88.0	アタマ			05280	05299	x002a3	0.0	200237042303
8	4	4	---	2	1998102152	牡	4	472.0	-3.0	55.0	88.3	1.1/2			05088	05086	x0141c	0.0	200237042303
9	2	2	---	10	1998109047	牝	4	455.0	5.0	53.0	88.9	3			a0199	a01ba	x018ee	0.0	200237042303
10	8	9	---	3	1997101875	牝	5	463.0	-9.0	54.0	89.2	1.1/2			a0153	a01c0	x00dc0	0.0	200237042303
1	1	1	---	1	1997103568	セ	5	475.0	-4.0	55.0	112.6	0			05030	05160	x019f5	28.0	200237042304
2	3	3	---	4	1995103254	セ	7	502.0	9.0	55.0	113.7	5			05104	05102	x008b0	8.4	200237042304
3	4	4	---	5	1994109301	牡	8	475.0	-8.0	55.0	114.2	2.1/2			05101	a01c0	x013c9	3.1	200237042304
4	5	5	---	3	1996106392	牡	6	510.0	12.0	55.0	114.5	1.1/2			05145	05165	x013c6	1.4	200237042304
5	2	2	---	8	1996110153	牡	6	460.0	13.0	55.0	115.0	2.1/2			05287	05086	534008	1.1	200237042304
6	8	8	---	6	1993103500	牡	9	475.0	12.0	54.0	116.1	5			05301	05451	x02ae0	0.0	200237042304
7	7	7	---	7	1993102696	牡	9	482.0	12.0	53.0	117.0	4			05327	05159	x01338	0.0	200237042304
8	6	6	---	2	1996109260	牝	6	510.0	-8.0	54.0	117.3	1.1/2			05088	05086	x01340	0.0	200237042304
1	7	7	---	2	1998101736	牝	4	428.0	10.0	54.0	85.8	0			05030	05451	x00797	20.0	200237042305
2	5	5	---	5	1998107133	牡	4	553.0	26.0	55.0	86.4	3			05088	05081	256007	6.0	200237042305
3	8	10	---	4	1997101070	牡	5	480.0	-6.0	55.0	86.6	1			a0153	a01ba	x01392	2.2	200237042305
4	2	2	---	6	1996101709	牡	6	495.0	-5.0	55.0	87.0	2			05104	a01b6	549002	1.0	200237042305
5	4	4	---	1	1997102407	牡	5	483.0	-12.0	55.0	87.0	アタマ			05087	a01d7	x01420	0.8	200237042305
6	7	8	---	8	1998104212	牝	4	420.0	-2.0	53.0	87.6	3			a0191	a01b7	367800	0.0	200237042305
7	6	6	---	9	1998106231	牝	4	460.0	0.0	54.0	87.9	1.1/2			05261	05349	x0249e	0.0	200237042305
8	1	1	---	10	1991103956	牡	11	435.0	-12.0	54.0	87.9	ハナ			a0199	a01ba	x01f46	0.0	200237042305
9	8	9	---	3	1998102311	牡	4	477.0	2.0	55.0	88.2	1.1/2			05280	05349	261009	0.0	200237042305
10	3	3	---	7	1998100186	牝	4	410.0	4.0	54.0	88.2	クビ			05137	05083	x0166b	0.0	200237042305
1	8	10	---	1	1998105214	牡	4	405.0	-5.0	55.0	86.3	0			05125	05218	582006	20.0	200237042306
2	4	4	---	2	1997103750	牡	5	470.0	-13.0	55.0	86.5	1			05030	05299	x013b5	6.0	200237042306
3	7	7	---	5	1998102605	牝	4	432.0	-3.0	53.0	86.6	1/2			a0191	05186	x0135b	2.2	200237042306
4	1	1	---	3	1996100384	セ	6	417.0	-1.0	53.0	87.1	2.1/2			05402	05118	x0134d	1.0	200237042306
5	8	9	---	9	1998101316	牝	4	470.0	2.0	54.0	87.4	1.1/2			05087	05159	x01338	0.8	200237042306
6	5	5	---	10	1993105689	牝	9	492.0	0.0	52.0	88.0	3			a01a7	a01ba	x01f46	0.0	200237042306
7	2	2	---	4	1998106277	牡	4	498.0	-10.0	55.0	88.0	アタマ			05280	05349	x013cb	0.0	200237042306
8	3	3	---	7	1998106893	牝	4	407.0	-25.0	54.0	88.3	1.1/2			05287	05119	x01408	0.0	200237042306
9	7	8	---	6	1998107399	牝	4	405.0	9.0	54.0	88.4	1/2			a0178	05249	247007	0.0	200237042306
10	6	6	---	8	1994107489	セ	8	505.0	-10.0	54.0	88.5	1/2			a0199	a01ba	x01f46	0.0	200237042306
1	2	2	---	1	1997105060	牡	5	465.0	3.0	55.0	85.7	0			05125	a01f8	x013b8	20.0	200237042307
2	6	6	---	2	1997103449	牡	5	477.0	12.0	55.0	85.9	1			05088	a01b3	x005f2	6.0	200237042307
3	7	7	---	4	1998104371	牝	4	445.0	17.0	54.0	86.4	2.1/2			05087	a01f8	x01873	2.2	200237042307
4	4	4	---	3	1996105542	牡	6	500.0	-10.0	54.0	86.5	1/2			a0191	05428	x01429	1.0	200237042307
5	8	9	---	9	1997100457	牝	5	438.0	-12.0	54.0	86.8	1.1/2			05101	05118	251007	0.8	200237042307
6	1	1	---	5	1998101884	牡	4	460.0	10.0	53.0	87.2	2			05402	05118	684006	0.0	200237042307
7	3	3	---	7	1998101341	牝	4	403.0	-2.0	54.0	87.8	3			05145	05449	x01dd6	0.0	200237042307
8	5	5	---	8	1997104595	牡	5	462.0	0.0	55.0	88.6	4			05287	05247	x01669	0.0	200237042307
9	7	8	---	10	1998103219	牝	4	380.0	-5.0	54.0	88.8	1			a0153	a020a	782008	0.0	200237042307
10	8	10	---	6	1998100282	牝	4	438.0	34.0	53.0	89.0	3/4			05301	05451	x01429	0.0	200237042307
1	2	2	---	1	1997105675	牡	5	475.0	3.0	55.0	112.4	0			05087	a01d7	x01f45	32.0	200237042308
2	8	9	---	3	1997105196	牡	5	500.0	0.0	55.0	113.9	7			05030	05299	350002	9.6	200237042308
3	7	7	---	2	1993101297	牡	9	507.0	-3.0	55.0	114.6	3			a0152	a020a	x0283e	3.5	200237042308
4	4	4	---	6	1993103238	牡	9	463.0	8.0	53.0	115.0	2			a01a7	05299	x013b5	1.6	200237042308
5	6	6	---	8	1991105175	牡	11	483.0	-8.0	55.0	115.1	3/4			05287	a01b5	x0022a	1.3	200237042308
6	1	1	---	7	1997102910	牝	5	442.0	4.0	54.0	115.3	1			a0153	05086	534008	0.0	200237042308
7	5	5	---	10	1992107320	牡	10	440.0	5.0	55.0	115.7	2			05088	a01bf	x00b1c	0.0	200237042308
