rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		シャケトラ	牡6	56.0		石橋脩	2:13.7		4-5-4-3	34.2	38.5	7	522	2		角居勝彦		金子真人ホールディングス	6,277.0
2	4	4		フィエールマン	牡4	57.0		ルメール	2:13.7	アタマ	6-6-6-6	34.0	1.7	1	480	0		手塚貴久		サンデーレーシング	2,522.0
3	8	10		メートルダール	牡6	56.0		マーフィ	2:13.8	3/4	7-8-6-6	34.1	25.9	5	488	2		戸田博文		キャロットファーム	1,611.0
4	1	1		ジェネラーレウーノ	牡4	56.0		田辺裕信	2:14.1	1.1/2	2-2-2-2	34.9	3.0	2	514	8		矢野英一		Ｇリビエール・レーシング	930.0
5	8	11		サクラアンプルール	牡8	56.0		蛯名正義	2:14.3	1.1/4	7-8-9-8	34.4	13.6	4	488	2		金成貴史		さくらコマース	620.0
6	5	5		ダンビュライト	牡5	57.0		北村友一	2:14.4	3/4	5-4-4-4	34.9	7.3	3	490	-6		音無秀孝		サンデーレーシング	
7	7	9		ショウナンバッハ	牡8	56.0		三浦皇成	2:14.5	1/2	10-10-10-11	34.4	77.7	9	458	4		上原博之		国本哲秀	
8	6	7		ステイインシアトル	牡8	56.0		内田博幸	2:14.6	3/4	1-1-1-1	35.5	30.3	6	490	-6		池江泰寿		青芝商事	
9	3	3		マイネルミラノ	牡9	56.0		柴田大知	2:14.9	2.0	7-6-6-8	35.3	356.1	10	490	-2		相沢郁		サラブレッドクラブ・ラフィアン	
10	6	6		ミライヘノツバサ	牡6	56.0		北村宏司	2:15.0	クビ	3-3-2-4	35.7	49.4	8	504	8		伊藤大士		三島宣彦	
11	2	2		アクションスター	牡9	56.0		大野拓弥	2:15.0	クビ	11-11-10-10	35.0	473.1	11	480	12		和田勇介		福井明	
