rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	12		シゲルアコヤガイ	牝3	53.0		武藤雅	1:13.5		8-6	38.3	10.3	5	430	0		水野貴広		森中蕃	500.0
2	8	16		リゼ	牝3	52.0		菊沢一樹	1:13.5	クビ	2-2	39.0	4.8	3	444	-4		田中清隆		榊原浩一	200.0
3	7	13		ベルポート	牝3	54.0		マーフィ	1:13.9	2.1/2	2-1	39.4	4.4	2	446	-2		大竹正博		大社聡	130.0
4	5	9		カルミッチ	牝3	51.0		野中悠太	1:14.6	4.0	11-11	39.1	44.5	9	478	2		大江原哲		平本敏夫	75.0
5	7	14		ローズドクレア	牝3	54.0		江田照男	1:14.6	アタマ	8-10	39.3	184.3	12	494	8		古賀史生		古賀和夫	50.0
6	4	8		ファロ	牝3	54.0		大野拓弥	1:15.0	2.1/2	1-2	40.5	3.2	1	472	0		和田勇介		三嶋牧場	
7	3	6		ユウキ	牝3	54.0		柴田大知	1:15.1	クビ	15-15	38.8	108.7	11	454	-2		高橋裕		岡田繁幸	
8	3	5		ラブヴィサージュ	牝3	54.0		西田雄一	1:15.4	2.0	6-6	40.5	49.3	10	460	8		蛯名利弘		荻伏服部牧場	
9	2	3		コウユーモゼ	牝3	54.0		嘉藤貴行	1:15.4	ハナ	14-14	39.4	194.4	15	424	-2		竹内正洋		加治屋貞光	
10	5	10		アースクインビー	牝3	54.0		田中勝春	1:15.5	1/2	12-11	39.8	187.2	13	418	-12		宗像義忠		松山増男	
11	2	4		アテンフェアリー	牝3	54.0		三浦皇成	1:15.6	クビ	2-2	41.1	10.7	6	452	-4		萱野浩二		齊藤直信	
12	4	7		マーヴェラスクイン	牝3	54.0		北村宏司	1:15.7	1/2	2-5	41.2	5.2	4	410	-8		古賀慎明		山本又一郎	
13	6	11		ベリッシモファルコ	牝3	54.0		内田博幸	1:15.7	ハナ	8-9	40.5	33.9	7	452	6		伊藤圭三		岡田牧雄	
14	1	1		ジェイエルフラッグ	牝3	54.0		勝浦正樹	1:15.7	クビ	12-13	40.0	40.5	8	432	0		小西一男		橋元幸人	
15	1	2		マッシロ	牝3	54.0		石川裕紀	1:15.9	1.0	6-6	41.0	188.5	14	420	12		高橋文雅		佐久間拓士	
16	8	15		パゴダ	牝3	54.0		杉原誠人	1:15.9	クビ	16-16	39.3	230.9	16	446	8		南田美知		ミルファーム	
